4.378063 0.000000 -0.205427 0.000000 0.853083 0.000000 -4.109502 0.000000 10.260365 0.000000 -3.178602 0.000000 2.950637 0.000000 -9.742270 0.000000
6.258844 -7.782716 -0.464212 0.635512 1.391004 -1.796082 -5.855299 7.316249 14.385883 -17.859107 -4.516662 5.590440 4.205719 -5.205037 -13.770873 16.954401
6.459349 -12.396290 -1.158883 3.517578 2.199063 -5.382108 -6.052438 11.687373 13.800724 -24.844328 -4.482906 8.435997 4.273881 -8.012009 -13.256736 23.708169
6.258394 -12.810780 -1.325733 6.047066 2.455536 -7.934018 -5.638185 12.046890 12.608272 -22.060626 -4.183428 8.480467 4.103980 -8.352170 -12.056390 21.103347
6.152178 -12.554125 -1.162629 6.255174 2.312581 -8.177315 -5.569884 11.473142 12.632334 -20.404105 -4.143868 8.439343 4.087764 -8.573098 -12.000077 19.441880
6.301048 -12.313805 -0.941860 5.719958 2.179952 -7.702575 -5.578770 11.214829 12.984822 -20.423683 -4.232992 8.487597 4.012149 -8.712640 -12.075023 19.337350
6.497857 -12.368374 -0.839397 5.227923 2.167751 -7.356442 -5.683827 11.104380 13.111081 -20.843753 -4.375914 8.551073 3.939645 -8.592306 -12.068885 19.387987
6.473873 -12.562035 -0.872103 4.993181 2.246442 -7.272416 -5.711944 11.146122 13.139789 -20.978960 -4.346242 8.671008 3.900793 -8.399949 -12.041797 19.289922
6.417083 -12.547850 -0.944499 4.998629 2.300916 -7.373797 -5.761868 11.146087 13.022159 -20.979493 -4.319161 8.606831 3.916895 -8.272411 -12.041057 19.176728
6.485513 -12.467838 -0.994995 5.096734 2.328624 -7.475717 -5.703422 11.184745 13.005522 -20.819999 -4.278112 8.527382 3.861961 -8.268030 -12.001189 19.132043
6.464145 -12.528963 -1.004077 5.186565 2.227329 -7.523884 -5.853558 11.107665 13.001403 -20.764699 -4.271615 8.445701 3.899477 -8.207499 -12.100637 19.071039
