810.762433 0.000000 85.184705 0.000000 0.000000 100.000000 0.000000 0.000000 85.184705 0.000000 91.957201 0.000000 0.000000 0.000000 0.000000 100.000000 418.883218 0.000000 -353.879185 0.000000 0.000000 100.000000 0.000000 0.000000 -353.879185 0.000000 453.732609 0.000000 0.000000 0.000000 0.000000 100.000000
695.210676 118.579947 66.892759 7.743953 118.579947 93.092453 7.743953 5.935768 66.892759 7.743953 130.756468 53.234958 7.743953 5.935768 53.234958 43.005280 388.778336 83.949671 -279.252770 -33.215144 83.949671 66.548220 -33.215144 -25.459530 -279.252770 -33.215144 416.278650 87.220639 -33.215144 -25.459530 87.220639 69.055429
802.349649 162.201582 75.611285 13.763435 162.201582 71.368086 14.071048 5.824307 75.611285 14.071048 132.554853 37.015375 13.763435 5.824307 37.015375 20.387107 435.780326 94.307016 -327.526082 -61.829336 94.307016 43.910071 -61.817309 -25.409222 -327.526082 -61.817309 468.329353 100.467521 -61.829336 -25.409222 100.467521 46.429541
853.868433 153.532184 80.672876 13.627282 153.532184 51.506821 13.846815 4.040514 80.672876 13.846815 120.850425 28.064793 13.627282 4.040514 28.064793 15.574571 448.856693 84.638068 -352.710624 -60.729158 84.638068 31.939556 -60.793331 -17.615449 -352.710624 -60.793331 481.471015 90.165969 -60.729158 -17.615449 90.165969 33.579627
848.975415 133.892026 84.971134 12.866297 133.892026 39.716473 12.666415 2.937617 84.971134 12.666415 114.181043 25.371883 12.866297 2.937617 25.371883 14.878372 435.254318 73.273990 -340.047222 -50.247827 73.273990 26.046140 -50.709454 -11.832446 -340.047222 -50.709454 454.070125 75.487416 -50.247827 -11.832446 75.487416 26.701759
817.090421 116.954391 84.319364 11.372371 116.954391 33.601193 11.070088 2.256295 84.319364 11.070088 111.561139 24.914527 11.372371 2.256295 24.914527 14.900366 414.172180 64.903715 -318.587622 -41.734525 64.903715 23.250671 -42.139630 -8.809178 -318.587622 -42.139630 426.369779 66.113139 -41.734525 -8.809178 66.113139 23.638005
787.174539 106.450273 76.410052 8.807935 106.450273 30.852754 9.140195 1.746770 76.410052 9.140195 109.585585 24.697327 8.807935 1.746770 24.697327 14.876151 394.627176 59.406020 -303.867607 -37.358798 59.406020 21.908445 -37.068000 -7.548077 -303.867607 -37.068000 415.626631 62.534070 -37.358798 -7.548077 62.534070 22.577250
765.135419 100.700810 72.133662 8.000612 100.700810 29.757036 8.314293 1.623687 72.133662 8.314293 108.954351 24.675240 8.000612 1.623687 24.675240 14.846480 379.194621 56.206082 -294.898601 -35.327226 56.206082 21.313677 -34.513347 -7.099275 -294.898601 -34.513347 413.868887 61.440316 -35.327226 -7.099275 61.440316 22.263744
743.528797 96.995355 71.693689 8.294269 96.995355 29.295556 8.214796 1.664984 71.693689 8.214796 109.167956 24.744300 8.294269 1.664984 24.744300 14.835858 361.519421 53.437978 -286.994965 -34.259609 53.437978 20.893055 -32.831055 -6.919379 -286.994965 -32.831055 417.557788 61.769294 -34.259609 -6.919379 61.769294 22.331467
723.484611 94.610576 69.997780 8.074685 94.610576 29.108204 7.991633 1.636750 69.997780 7.991633 109.032985 24.708725 8.074685 1.636750 24.708725 14.819659 352.322204 52.752884 -280.809042 -33.304171 52.752884 20.832971 -32.349282 -6.864771 -280.809042 -32.349282 415.125547 61.011285 -33.304171 -6.864771 61.011285 22.252872
713.907007 94.102188 65.494178 7.134299 94.102188 29.153530 7.458830 1.522936 65.494178 7.458830 108.144268 24.545347 7.134299 1.522936 24.545347 14.791538 353.156557 53.629690 -278.011355 -32.734384 53.629690 20.973192 -32.714541 -6.884659 -278.011355 -32.714541 407.853122 59.681607 -32.734384 -6.884659 59.681607 22.107967
705.693690 93.650383 61.014645 6.500194 93.650383 29.136105 6.996029 1.448726 61.014645 6.996029 107.292271 24.437008 6.500194 1.448726 24.437008 14.777159 355.946397 54.462500 -273.229046 -31.920424 54.462500 21.082715 -32.655327 -6.834102 -273.229046 -32.655327 394.133650 57.757573 -31.920424 -6.834102 57.757573 21.874910
690.004744 92.025897 59.460957 6.732462 92.025897 28.918065 6.923193 1.471307 59.460957 6.923193 107.134876 24.470234 6.732462 1.471307 24.470234 14.783632 365.721356 55.931383 -276.017781 -32.368929 55.931383 21.282975 -33.389264 -6.917578 -276.017781 -33.389264 389.081505 57.400288 -32.368929 -6.917578 57.400288 21.838159
687.691277 92.290726 61.573391 7.428967 92.290726 28.951279 7.273148 1.541012 61.573391 7.273148 107.595038 24.575732 7.428967 1.541012 24.575732 14.797609 370.275641 56.196241 -277.689337 -32.753753 56.196241 21.300424 -33.455268 -6.929463 -277.689337 -33.455268 387.639365 57.601780 -32.753753 -6.929463 57.601780 21.841689
689.959701 92.896536 62.069773 7.389872 92.896536 28.995094 7.309072 1.514185 62.069773 7.309072 107.673496 24.568680 7.389872 1.514185 24.568680 14.791355 373.837520 56.472375 -278.578466 -32.883777 56.472375 21.365070 -33.443976 -6.922188 -278.578466 -33.443976 385.715662 57.441076 -32.883777 -6.922188 57.441076 21.754433
684.945131 92.237757 61.985407 7.345624 92.237757 28.852981 7.271270 1.504083 61.985407 7.271270 107.711582 24.567466 7.345624 1.504083 24.567466 14.790772 363.161119 54.368175 -275.583345 -32.961383 54.368175 21.041539 -32.403309 -6.847071 -275.583345 -32.403309 390.998882 58.709209 -32.961383 -6.847071 58.709209 21.946849
684.754885 92.302254 62.636826 7.451865 92.302254 28.836171 7.354577 1.521150 62.636826 7.354577 107.852831 24.587078 7.451865 1.521150 24.587078 14.794592 359.459959 54.130036 -274.669431 -32.854218 54.130036 21.062042 -32.360155 -6.842897 -274.669431 -32.360155 393.179472 58.821234 -32.854218 -6.842897 58.821234 21.916427
