0.009798 0.000000 -0.004645 0.000000 0.000000 0.010000 0.000000 0.000000 -0.004645 -0.000000 0.003196 -0.000000 0.000000 0.000000 0.000000 0.010000 0.004673 0.000000 -0.005171 0.000000 0.000000 0.010000 0.000000 0.000000 -0.005171 0.000000 0.008641 0.000000 0.000000 0.000000 0.000000 0.010000 0.001971 0.000000 -0.000848 0.000000 0.000000 0.010000 0.000000 0.000000 -0.000848 0.000000 0.012125 0.000000 0.000000 0.000000 0.000000 0.010000 0.007157 0.000000 0.004082 0.000000 0.000000 0.010000 0.000000 0.000000 0.004082 0.000000 0.008888 0.000000 0.000000 0.000000 0.000000 0.010000 0.011494 0.000000 -0.002191 0.000000 0.000000 0.010000 0.000000 0.000000 -0.002191 0.000000 0.005347 0.000000 0.000000 0.000000 0.000000 0.010000 0.003464 0.000000 -0.002880 0.000000 0.000000 0.010000 0.000000 0.000000 -0.002880 0.000000 0.011245 0.000000 0.000000 0.000000 0.000000 0.010000 0.002460 0.000000 0.003179 0.000000 0.000000 0.010000 0.000000 0.000000 0.003179 0.000000 0.011157 0.000000 0.000000 0.000000 0.000000 0.010000 0.006856 0.000000 0.005635 0.000000 0.000000 0.010000 0.000000 0.000000 0.005635 0.000000 0.006248 0.000000 0.000000 0.000000 0.000000 0.010000 0.010785 -0.000000 0.003764 -0.000000 0.000000 0.010000 0.000000 0.000000 0.003764 0.000000 0.002147 0.000000 0.000000 0.000000 0.000000 0.010000 0.012152 0.000000 -0.000704 0.000000 0.000000 0.010000 0.000000 0.000000 -0.000704 0.000000 0.000749 0.000000 0.000000 0.000000 0.000000 0.010000
0.013814 -0.017095 -0.006515 0.008039 -0.017095 0.041953 0.008039 -0.015414 -0.006515 0.008039 0.004555 -0.005670 0.008039 -0.015414 -0.005670 0.020045 0.006645 -0.008261 -0.007240 0.008925 -0.008261 0.025014 0.008925 -0.017113 -0.007240 0.008925 0.012200 -0.015109 0.008925 -0.017113 -0.015109 0.038144 0.002920 -0.003709 -0.001183 0.001455 -0.003709 0.016285 0.001455 -0.002790 -0.001183 0.001455 0.017079 -0.021123 0.001455 -0.002790 -0.021123 0.049677 0.010221 -0.012738 0.005635 -0.006892 -0.012738 0.033598 -0.006892 0.013214 0.005635 -0.006892 0.012612 -0.015661 -0.006892 0.013214 -0.015661 0.039203 0.016213 -0.020068 -0.003013 0.003676 -0.020068 0.047653 0.003676 -0.007049 -0.003013 0.003676 0.007761 -0.009756 0.003676 -0.007049 -0.009756 0.027880 0.005040 -0.006343 -0.004003 0.004915 -0.006343 0.021336 0.004915 -0.009424 -0.004003 0.004915 0.015857 -0.019623 0.004915 -0.009424 -0.019623 0.046800 0.003567 -0.004481 0.004444 -0.005473 -0.004481 0.017767 -0.005473 0.010494 0.004444 -0.005473 0.015726 -0.019457 -0.005473 0.010494 -0.019457 0.046482 0.009693 -0.012013 0.007899 -0.009743 -0.012013 0.032208 -0.009743 0.018681 0.007899 -0.009743 0.008841 -0.010962 -0.009743 0.018681 -0.010962 0.030193 0.015199 -0.018803 0.005281 -0.006518 -0.018803 0.045227 -0.006518 0.012497 0.005281 -0.006518 0.003080 -0.003847 -0.006518 0.012497 -0.003847 0.016550 0.017116 -0.021169 -0.000987 0.001219 -0.021169 0.049765 0.001219 -0.002337 -0.000987 0.001219 0.001116 -0.001421 0.001219 -0.002337 -0.001421 0.011899
0.013414 -0.024293 -0.006135 0.010733 -0.024293 0.086622 0.010733 -0.034338 -0.006135 0.010733 0.004716 -0.009039 0.010733 -0.034338 -0.009039 0.037819 0.006744 -0.012828 -0.006739 0.011689 -0.012828 0.050038 0.011689 -0.037332 -0.006739 0.011689 0.011970 -0.021797 0.011689 -0.037332 -0.021797 0.078682 0.003553 -0.007865 -0.001019 0.001823 -0.007865 0.034490 0.001823 -0.005796 -0.001019 0.001823 0.016505 -0.029681 0.001823 -0.005796 -0.029681 0.103864 0.010543 -0.020174 0.004961 -0.007825 -0.020174 0.073954 -0.007825 0.024621 0.004961 -0.007825 0.012511 -0.023493 -0.007825 0.024621 -0.023493 0.084399 0.015753 -0.028544 -0.002600 0.004027 -0.028544 0.100307 0.004027 -0.012619 -0.002600 0.004027 0.008465 -0.017247 0.004027 -0.012619 -0.017247 0.064911 0.005667 -0.011766 -0.003577 0.005959 -0.011766 0.047087 0.005959 -0.018886 -0.003577 0.005959 0.015413 -0.027867 0.005959 -0.018886 -0.027867 0.098116 0.003896 -0.008261 0.004026 -0.007043 -0.008261 0.035569 -0.007043 0.022456 0.004026 -0.007043 0.015306 -0.027533 -0.007043 0.022456 -0.027533 0.097013 0.009484 -0.017590 0.007418 -0.012920 -0.017590 0.065201 -0.012920 0.041311 0.007418 -0.012920 0.008837 -0.016197 -0.012920 0.041311 -0.016197 0.060747 0.014732 -0.026560 0.004967 -0.008734 -0.026560 0.093874 -0.008734 0.027952 0.004967 -0.008734 0.003269 -0.006519 -0.008734 0.027952 -0.006519 0.029732 0.016517 -0.029732 -0.001014 0.001636 -0.029732 0.104023 0.001636 -0.005237 -0.001014 0.001636 0.001434 -0.003217 0.001636 -0.005237 -0.003217 0.019150
0.012348 -0.022346 -0.005584 0.008774 -0.022346 0.096253 0.008771 -0.033104 -0.005584 0.008771 0.004719 -0.009907 0.008774 -0.033104 -0.009907 0.049250 0.006504 -0.013368 -0.006024 0.009258 -0.013368 0.063145 0.009251 -0.034458 -0.006024 0.009251 0.011170 -0.020541 0.009258 -0.034458 -0.020541 0.089699 0.003761 -0.010390 -0.000910 0.001298 -0.010390 0.054099 0.001284 -0.004794 -0.000910 0.001284 0.015225 -0.026778 0.001298 -0.004794 -0.026778 0.112960 0.009989 -0.020219 0.004466 -0.005469 -0.020219 0.091034 -0.005477 0.018196 0.004466 -0.005477 0.011538 -0.022382 -0.005469 0.018196 -0.022382 0.098510 0.014609 -0.025998 -0.002242 0.002755 -0.025998 0.110485 0.002755 -0.008947 -0.002242 0.002755 0.007974 -0.018275 0.002755 -0.008947 -0.018275 0.085396 0.005724 -0.013764 -0.003202 0.004299 -0.013764 0.067344 0.004295 -0.015129 -0.003202 0.004295 0.014225 -0.025472 0.004299 -0.015129 -0.025472 0.108374 0.003929 -0.010035 0.003527 -0.005365 -0.010035 0.051825 -0.005336 0.019850 0.003527 -0.005336 0.014202 -0.025179 -0.005365 0.019850 -0.025179 0.106941 0.008721 -0.016877 0.006665 -0.010466 -0.016877 0.076016 -0.010444 0.039236 0.006665 -0.010444 0.008536 -0.015951 -0.010466 0.039236 -0.015951 0.072111 0.013632 -0.024206 0.004470 -0.007161 -0.024206 0.103193 -0.007168 0.027155 0.004470 -0.007168 0.003292 -0.007679 -0.007161 0.027155 -0.007679 0.040740 0.015214 -0.026782 -0.001054 0.001472 -0.026782 0.113011 0.001446 -0.005294 -0.001054 0.001446 0.001667 -0.004938 0.001472 -0.005294 -0.004938 0.030149
0.012284 -0.021140 -0.005637 0.007717 -0.021140 0.095955 0.007684 -0.027350 -0.005637 0.007684 0.004907 -0.010601 0.007717 -0.027350 -0.010601 0.057760 0.006567 -0.013561 -0.006040 0.007975 -0.013561 0.070304 0.007966 -0.027350 -0.006040 0.007966 0.011172 -0.019745 0.007975 -0.027350 -0.019745 0.091477 0.003685 -0.010957 -0.000839 0.001122 -0.010957 0.065186 0.001108 -0.003555 -0.000839 0.001108 0.015272 -0.025115 0.001122 -0.003555 -0.025115 0.109937 0.009906 -0.019196 0.004636 -0.005053 -0.019196 0.093546 -0.005070 0.013867 0.004636 -0.005070 0.011373 -0.020936 -0.005053 0.013867 -0.020936 0.098680 0.014621 -0.024442 -0.002340 0.002476 -0.024442 0.108128 0.002483 -0.006687 -0.002340 0.002483 0.007639 -0.017095 0.002476 -0.006687 -0.017095 0.088794 0.005692 -0.013816 -0.003363 0.003805 -0.013816 0.075877 0.003808 -0.011376 -0.003363 0.003808 0.014159 -0.023929 0.003805 -0.011376 -0.023929 0.106448 0.003893 -0.010575 0.003496 -0.004548 -0.010575 0.061994 -0.004498 0.015191 0.003496 -0.004498 0.014266 -0.023803 -0.004548 0.015191 -0.023803 0.105430 0.008687 -0.016263 0.006649 -0.009100 -0.016263 0.079340 -0.009023 0.031881 0.006649 -0.009023 0.008680 -0.016013 -0.009100 0.031881 -0.016013 0.077286 0.013673 -0.022884 0.004456 -0.006223 -0.022884 0.101833 -0.006234 0.022483 0.004456 -0.006234 0.003373 -0.008466 -0.006223 0.022483 -0.008466 0.049937 0.015243 -0.025087 -0.001111 0.001517 -0.025087 0.109870 0.001442 -0.004876 -0.001111 0.001442 0.001760 -0.006121 0.001517 -0.004876 -0.006121 0.041037
0.012471 -0.021140 -0.005858 0.007716 -0.021140 0.096196 0.007649 -0.024207 -0.005858 0.007649 0.005100 -0.011105 0.007716 -0.024207 -0.011105 0.063644 0.006611 -0.013726 -0.006227 0.007969 -0.013726 0.074167 0.007970 -0.023988 -0.006227 0.007970 0.011444 -0.019812 0.007969 -0.023988 -0.019812 0.092618 0.003597 -0.010655 -0.000786 0.001064 -0.010655 0.068610 0.001047 -0.003036 -0.000786 0.001047 0.015655 -0.025223 0.001064 -0.003036 -0.025223 0.108864 0.010039 -0.018875 0.004878 -0.005486 -0.018875 0.093045 -0.005504 0.013616 0.004878 -0.005504 0.011509 -0.020600 -0.005486 0.013616 -0.020600 0.097539 0.014996 -0.024475 -0.002412 0.002710 -0.024475 0.107082 0.002718 -0.006580 -0.002412 0.002718 0.007518 -0.016359 0.002710 -0.006580 -0.016359 0.087543 0.005749 -0.013495 -0.003599 0.004108 -0.013495 0.077738 0.004127 -0.010723 -0.003599 0.004127 0.014405 -0.023862 0.004108 -0.010723 -0.023862 0.105422 0.003868 -0.010476 0.003602 -0.004538 -0.010476 0.066173 -0.004491 0.013221 0.003602 -0.004491 0.014611 -0.023925 -0.004538 0.013221 -0.023925 0.105021 0.008853 -0.016316 0.006844 -0.009006 -0.016316 0.081454 -0.008910 0.027916 0.006844 -0.008910 0.008873 -0.016367 -0.009006 0.027916 -0.016367 0.080890 0.013975 -0.023021 0.004606 -0.006116 -0.023021 0.101757 -0.006125 0.019701 0.004606 -0.006125 0.003456 -0.008861 -0.006116 0.019701 -0.008861 0.056200 0.015616 -0.025170 -0.001126 0.001604 -0.025170 0.108719 0.001515 -0.004756 -0.001126 0.001515 0.001748 -0.006596 0.001604 -0.004756 -0.006596 0.048502
0.012543 -0.021333 -0.006021 0.008006 -0.021333 0.096905 0.007925 -0.023380 -0.006021 0.007925 0.005244 -0.011346 0.008006 -0.023380 -0.011346 0.066813 0.006543 -0.013680 -0.006302 0.008262 -0.013680 0.075632 0.008261 -0.023357 -0.006302 0.008261 0.011705 -0.020081 0.008262 -0.023357 -0.020081 0.093635 0.003564 -0.010319 -0.000724 0.001012 -0.010319 0.068784 0.000989 -0.002799 -0.000724 0.000989 0.015893 -0.025675 0.001012 -0.002799 -0.025675 0.109471 0.010237 -0.018931 0.004945 -0.005858 -0.018931 0.092784 -0.005872 0.014481 0.004945 -0.005872 0.011645 -0.020690 -0.005858 0.014481 -0.020690 0.097242 0.015269 -0.024904 -0.002374 0.002835 -0.024904 0.107592 0.002844 -0.006942 -0.002374 0.002844 0.007450 -0.016101 0.002835 -0.006942 -0.016101 0.086390 0.005724 -0.013372 -0.003652 0.004459 -0.013372 0.077720 0.004488 -0.011347 -0.003652 0.004488 0.014629 -0.024121 0.004459 -0.011347 -0.024121 0.105630 0.003833 -0.010266 0.003643 -0.004714 -0.010266 0.067118 -0.004682 0.012964 0.003643 -0.004682 0.014839 -0.024315 -0.004714 0.012964 -0.024315 0.105715 0.008989 -0.016479 0.006969 -0.009257 -0.016479 0.082822 -0.009186 0.026819 0.006969 -0.009186 0.008944 -0.016560 -0.009257 0.026819 -0.016560 0.082868 0.014209 -0.023375 0.004645 -0.006300 -0.023375 0.102635 -0.006297 0.018793 0.004645 -0.006297 0.003431 -0.008974 -0.006300 0.018793 -0.008974 0.059425 0.015849 -0.025612 -0.001106 0.001603 -0.025612 0.109282 0.001542 -0.004695 -0.001106 0.001542 0.001712 -0.006599 0.001603 -0.004695 -0.006599 0.052135
0.012592 -0.021352 -0.006054 0.008236 -0.021352 0.097221 0.008156 -0.023488 -0.006054 0.008156 0.005269 -0.011449 0.008236 -0.023488 -0.011449 0.068185 0.006567 -0.013468 -0.006333 0.008414 -0.013468 0.075648 0.008393 -0.023506 -0.006333 0.008393 0.011757 -0.020329 0.008414 -0.023506 -0.020329 0.094377 0.003583 -0.010157 -0.000718 0.000937 -0.010157 0.068292 0.000910 -0.002597 -0.000718 0.000910 0.015965 -0.025923 0.000937 -0.002597 -0.025923 0.110156 0.010350 -0.019137 0.004966 -0.005932 -0.019137 0.093000 -0.005943 0.014975 0.004966 -0.005943 0.011646 -0.020823 -0.005932 0.014975 -0.020823 0.097368 0.015354 -0.025195 -0.002346 0.002783 -0.025195 0.108308 0.002797 -0.007007 -0.002346 0.002797 0.007558 -0.016004 0.002783 -0.007007 -0.016004 0.085824 0.005710 -0.013270 -0.003606 0.004547 -0.013270 0.077398 0.004566 -0.011813 -0.003606 0.004566 0.014742 -0.024341 0.004547 -0.011813 -0.024341 0.106076 0.003825 -0.010092 0.003625 -0.004790 -0.010092 0.066926 -0.004768 0.013116 0.003625 -0.004768 0.014927 -0.024539 -0.004790 0.013116 -0.024539 0.106353 0.008971 -0.016576 0.007005 -0.009431 -0.016576 0.083487 -0.009397 0.026815 0.007005 -0.009397 0.009030 -0.016549 -0.009431 0.026815 -0.016549 0.083517 0.014318 -0.023608 0.004615 -0.006366 -0.023608 0.103376 -0.006368 0.018590 0.004615 -0.006368 0.003382 -0.008863 -0.006366 0.018590 -0.008863 0.060532 0.015925 -0.025856 -0.001076 0.001544 -0.025856 0.109951 0.001522 -0.004567 -0.001076 0.001522 0.001689 -0.006447 0.001544 -0.004567 -0.006447 0.053293
0.012566 -0.021363 -0.006073 0.008292 -0.021363 0.097258 0.008233 -0.023683 -0.006073 0.008233 0.005310 -0.011421 0.008292 -0.023683 -0.011421 0.068570 0.006655 -0.013410 -0.006351 0.008472 -0.013410 0.075350 0.008446 -0.023693 -0.006351 0.008446 0.011701 -0.020366 0.008472 -0.023693 -0.020366 0.094678 0.003607 -0.010146 -0.000701 0.000921 -0.010146 0.068000 0.000900 -0.002487 -0.000701 0.000900 0.015973 -0.025983 0.000921 -0.002487 -0.025983 0.110459 0.010302 -0.019282 0.004945 -0.005924 -0.019282 0.093359 -0.005935 0.015062 0.004945 -0.005935 0.011730 -0.020828 -0.005924 0.015062 -0.020828 0.097448 0.015387 -0.025275 -0.002278 0.002735 -0.025275 0.108674 0.002747 -0.006906 -0.002278 0.002747 0.007718 -0.016143 0.002735 -0.006906 -0.016143 0.085858 0.005667 -0.013230 -0.003579 0.004490 -0.013230 0.077153 0.004490 -0.011844 -0.003579 0.004490 0.014775 -0.024460 0.004490 -0.011844 -0.024460 0.106408 0.003744 -0.010020 0.003485 -0.004775 -0.010020 0.066585 -0.004755 0.013174 0.003485 -0.004755 0.015020 -0.024617 -0.004775 0.013174 -0.024617 0.106661 0.008896 -0.016510 0.007001 -0.009497 -0.016510 0.083565 -0.009478 0.026988 0.007001 -0.009478 0.009125 -0.016584 -0.009497 0.026988 -0.016584 0.083665 0.014325 -0.023715 0.004616 -0.006329 -0.023715 0.103788 -0.006348 0.018465 0.004616 -0.006348 0.003388 -0.008712 -0.006329 0.018465 -0.008712 0.060570 0.015940 -0.025923 -0.001025 0.001484 -0.025923 0.110263 0.001487 -0.004417 -0.001025 0.001487 0.001687 -0.006312 0.001484 -0.004417 -0.006312 0.053356
0.012564 -0.021323 -0.006069 0.008312 -0.021323 0.097182 0.008273 -0.023804 -0.006069 0.008273 0.005319 -0.011432 0.008312 -0.023804 -0.011432 0.068636 0.006648 -0.013506 -0.006329 0.008492 -0.013506 0.075346 0.008486 -0.023825 -0.006329 0.008486 0.011730 -0.020280 0.008492 -0.023825 -0.020280 0.094591 0.003611 -0.010184 -0.000604 0.000899 -0.010184 0.067971 0.000885 -0.002430 -0.000604 0.000885 0.015979 -0.025983 0.000899 -0.002430 -0.025983 0.110527 0.010403 -0.019237 0.004945 -0.005889 -0.019237 0.093447 -0.005892 0.014992 0.004945 -0.005892 0.011645 -0.020926 -0.005889 0.014992 -0.020926 0.097609 0.015379 -0.025306 -0.002274 0.002646 -0.025306 0.108813 0.002654 -0.006713 -0.002274 0.002654 0.007806 -0.016374 0.002646 -0.006713 -0.016374 0.086324 0.005688 -0.013181 -0.003585 0.004448 -0.013181 0.076995 0.004438 -0.011731 -0.003585 0.004438 0.014764 -0.024497 0.004448 -0.011731 -0.024497 0.106577 0.003746 -0.009909 0.003442 -0.004607 -0.009909 0.066252 -0.004572 0.012912 0.003442 -0.004572 0.015042 -0.024725 -0.004607 0.012912 -0.024725 0.106906 0.008845 -0.016386 0.006991 -0.009508 -0.016386 0.083307 -0.009482 0.027086 0.006991 -0.009482 0.009188 -0.016688 -0.009508 0.027086 -0.016688 0.083844 0.014294 -0.023718 0.004645 -0.006331 -0.023718 0.103923 -0.006353 0.018412 0.004645 -0.006353 0.003428 -0.008664 -0.006331 0.018412 -0.008664 0.060380 0.015935 -0.025932 -0.001029 0.001408 -0.025932 0.110352 0.001426 -0.004242 -0.001029 0.001426 0.001722 -0.006246 0.001408 -0.004242 -0.006246 0.053139
