3.653875 0.000000 -5.740160 0.000000 0.807272 0.000000 -2.005569 0.000000 1.745949 0.000000 2.359208 0.000000 6.142450 0.000000 4.696268 0.000000 11.518574 0.000000 1.977454 0.000000 10.631044 0.000000 -4.370207 0.000000 4.882441 0.000000 -0.672752 0.000000 9.836450 0.000000 3.221937 0.000000 12.085680 0.000000 -2.109190 0.000000 8.445677 0.000000 -6.119407 0.000000
5.233225 -6.449897 -8.127005 9.955266 1.169265 -1.524960 -2.785537 3.488618 2.479221 -3.163818 3.303151 -4.063621 8.838010 -10.801624 6.690374 -8.076809 16.127828 -20.084773 2.724494 -3.359313 14.922407 -18.602456 -6.025236 7.465566 7.057575 -8.999646 -1.111438 1.223135 13.860320 -17.224091 4.332701 -5.434606 16.857804 -21.054246 -2.906351 3.670062 11.793744 -14.764576 -8.497785 10.595347
5.294860 -10.009210 -7.756786 13.599136 1.406767 -3.346031 -2.534660 4.796452 2.761877 -5.650918 3.149037 -5.234158 8.689932 -16.386745 6.097819 -10.444412 15.500689 -28.249126 2.300179 -3.866344 14.434526 -26.710740 -5.489228 9.143480 7.777890 -16.438510 -0.993291 2.304117 13.626776 -24.951686 3.764620 -5.839780 16.234897 -29.355769 -2.616282 5.013839 11.385118 -21.097518 -7.879242 14.094540
5.166208 -10.466006 -6.903599 11.566033 1.601683 -4.947190 -2.122073 4.053517 3.029299 -7.115298 3.045207 -4.066304 8.345851 -16.186938 5.483918 -7.776787 14.325559 -25.510899 1.861414 -2.289533 13.007608 -24.478263 -4.969327 7.106120 7.345587 -17.546079 -0.947465 2.193521 12.554280 -23.345748 3.337292 -3.551334 14.979748 -26.375494 -2.388722 4.140116 10.660126 -19.612708 -6.990573 11.475800
4.990373 -10.902060 -6.666215 10.161058 1.727424 -6.043862 -2.085105 3.450152 3.221068 -8.249249 3.205375 -3.623368 8.550066 -16.123231 5.494606 -6.519143 14.347514 -23.956230 1.902306 -1.573377 12.708467 -22.511209 -5.129564 6.586003 6.920307 -16.329508 -0.909477 2.037490 12.299515 -21.901218 3.481916 -3.097638 14.841603 -24.728513 -2.418393 3.714605 10.706499 -18.881025 -6.919872 9.929767
4.829447 -10.950281 -6.556313 9.733157 1.718856 -6.557410 -2.037200 3.330035 3.228671 -8.817137 3.319581 -3.784300 8.889711 -16.439623 5.629046 -6.531762 14.544260 -23.990424 1.970644 -1.681815 12.795835 -22.002415 -5.212165 6.948301 6.778380 -15.427696 -0.863718 1.933349 12.306732 -21.496839 3.664593 -3.529547 15.113782 -24.607195 -2.468181 3.715451 11.041445 -19.008914 -7.162524 9.746077
4.782099 -10.701811 -6.509009 9.522598 1.699615 -6.587974 -1.861387 3.244838 3.214017 -8.831910 3.449367 -3.985209 8.943929 -16.748336 5.700496 -6.797324 14.800413 -24.179800 1.973743 -1.867138 12.937258 -21.994969 -5.194653 7.084322 6.808532 -15.079558 -0.887301 1.831839 12.471359 -21.379305 3.868062 -3.885254 15.287386 -24.874551 -2.471110 3.749949 11.142516 -19.349131 -7.290251 10.062591
4.725537 -10.518276 -6.514294 9.380919 1.654483 -6.460266 -1.669139 2.991709 3.337747 -8.672318 3.790956 -4.204046 8.869318 -16.685895 5.640332 -6.971728 14.762174 -24.393845 1.936762 -1.915962 13.042138 -22.081143 -5.132596 6.984249 6.932237 -15.062673 -0.762120 1.810030 12.540475 -21.465846 3.859194 -4.166431 15.459763 -25.006038 -2.435439 3.732846 11.011116 -19.408226 -7.272877 10.277728
4.750605 -10.378785 -6.479055 9.333099 1.642096 -6.289867 -1.575937 2.689024 3.427033 -8.683099 3.863855 -4.691067 8.940517 -16.463948 5.658927 -6.963672 14.739783 -24.315706 1.932811 -1.871768 13.065760 -22.169748 -5.056117 6.824676 6.994416 -15.216040 -0.917914 1.623502 12.628946 -21.528075 3.883662 -4.182026 15.447483 -25.165351 -2.437951 3.683803 10.980909 -19.184681 -7.230271 10.295257
4.765642 -10.387937 -6.504358 9.268148 1.628311 -6.181246 -1.489916 2.509036 3.443195 -8.734563 3.864417 -4.897257 9.038304 -16.457380 5.791727 -7.003512 14.762789 -24.248059 1.921623 -1.848678 13.031930 -22.189793 -5.019717 6.679333 6.986668 -15.315513 -0.963305 1.747078 12.537130 -21.636939 3.732840 -4.207663 15.359379 -25.161158 -2.453491 3.690976 11.006686 -19.080310 -7.204252 10.239932
