-0.296398 0.000000 8.596461 0.000000 0.784934 0.000000 3.785088 0.000000 -1.548187 0.000000 0.567584 0.000000 -4.627098 0.000000 -0.125797 0.000000 -7.990961 0.000000 1.383504 0.000000 -9.160543 0.000000 4.051734 0.000000 -9.047726 0.000000 6.827862 0.000000 -7.143800 0.000000 9.667454 0.000000 -4.098620 0.000000 11.046493 0.000000 -1.065953 0.000000 10.424209 0.000000 1.164713 0.000000 7.660585 0.000000 0.528041 0.000000 3.809296 0.000000 -3.819981 0.000000 2.013063 0.000000 -8.322651 0.000000 6.278468 0.000000 -5.152780 0.000000 10.875183 0.000000
-0.514243 0.806030 12.153975 -15.044904 1.064584 -1.166974 5.458820 -6.753530 -2.054140 2.795479 1.010633 -1.159306 -6.348096 8.090320 -0.079076 0.083342 -11.031477 13.910871 1.981892 -2.509409 -12.806834 15.934347 5.670684 -7.117481 -12.759409 15.731642 9.607670 -11.935943 -10.153350 12.439698 13.738596 -16.844587 -5.761199 7.183042 15.533283 -19.228365 -1.520014 1.947885 14.556514 -18.154878 1.511879 -1.868295 10.645963 -13.393410 0.748508 -0.698487 5.482934 -6.818676 -5.268533 6.807289 3.116637 -3.884125 -11.753620 14.394342 8.930810 -11.217293 -7.343573 9.051292 15.207115 -18.914676
-1.227763 3.638984 11.759366 -21.759915 0.497829 0.213506 5.634130 -11.086948 -2.168074 4.690473 1.486439 -3.524333 -6.153577 11.422198 0.318099 -1.317170 -10.486208 19.143033 2.133707 -4.543208 -12.302951 22.022879 5.688665 -10.515303 -12.164711 21.831804 9.414468 -17.141810 -9.832761 17.542627 13.317019 -23.851223 -5.709146 10.480853 14.985470 -26.826226 -1.636983 3.623858 13.944042 -25.285533 1.032084 -0.963389 10.264980 -19.065938 -0.015144 0.936509 5.658424 -11.319890 -5.535454 10.637716 4.028056 -8.858979 -11.078171 19.513950 8.962369 -17.865156 -7.325206 13.412733 14.329119 -26.177772
-1.514595 5.877840 10.936742 -20.049760 0.155747 2.586728 5.574002 -11.849503 -2.205334 5.500050 1.763863 -5.729958 -5.830123 10.640705 0.604122 -3.342810 -9.585784 16.862775 2.176001 -5.674450 -11.415663 19.430329 5.465377 -10.504502 -11.084863 19.106536 8.956759 -16.140502 -9.099978 15.806417 12.349310 -21.632581 -5.349941 10.153117 13.594517 -23.964083 -1.738560 4.518061 12.713928 -22.564771 0.668801 1.304617 9.484616 -17.614364 -0.406155 3.459053 5.438445 -12.109525 -5.333022 10.881124 4.091426 -11.263294 -10.066284 16.969041 8.124300 -17.351223 -6.990721 12.713891 12.904980 -22.993102
-1.390108 6.080209 10.946457 -18.878417 0.197574 3.267381 5.611759 -11.915570 -2.394806 5.852250 1.656402 -6.692067 -5.940220 10.349204 0.642965 -4.418462 -9.495096 15.587578 2.184234 -6.367450 -11.431744 18.093066 5.579050 -10.640064 -11.092507 17.472408 9.124946 -15.820526 -9.074189 14.835038 12.292365 -20.415413 -5.350805 9.942174 13.468733 -22.084960 -1.663785 5.040824 12.615178 -20.920267 0.699199 2.171030 9.382498 -16.682093 -0.325739 4.121545 5.366936 -11.922993 -5.248585 10.460214 3.741109 -11.058498 -10.054210 15.801265 7.891139 -15.858908 -7.186574 12.172781 12.788333 -21.102338
-1.286066 5.640130 10.990290 -18.820484 0.281442 3.058077 5.526861 -11.857735 -2.642961 6.093460 1.440737 -6.600690 -6.181352 10.561008 0.588629 -4.621839 -9.781140 15.465983 2.212592 -6.579967 -11.652739 18.119900 5.587629 -10.995053 -11.295228 17.429278 9.349267 -16.177868 -9.217143 14.833581 12.380462 -20.422111 -5.382691 10.003555 13.691593 -21.895022 -1.656799 5.033174 12.712656 -20.791835 0.769795 2.055515 9.475633 -16.543672 -0.261068 3.849568 5.323577 -11.659253 -5.357514 10.226002 3.448817 -10.252598 -10.396096 15.865885 7.959507 -15.324411 -7.521374 12.394945 13.063248 -20.918409
-1.241127 5.338936 11.011083 -18.798455 0.207760 2.794253 5.400923 -11.633365 -2.770651 6.350591 1.352606 -6.163115 -6.517075 10.856693 0.527405 -4.480000 -9.998354 15.772127 2.223733 -6.560078 -11.723138 18.381200 5.503432 -11.042795 -11.478022 17.695619 9.537526 -16.417934 -9.300931 14.987291 12.602570 -20.492652 -5.409441 9.962535 13.765074 -22.109771 -1.563005 4.930451 12.720827 -20.851108 0.786028 1.818494 9.488923 -16.566808 -0.260619 3.626034 5.296176 -11.442460 -5.584674 10.267659 3.292848 -9.638977 -10.550832 16.251805 7.862461 -15.295337 -7.772156 12.827074 13.204738 -21.172648
-1.267974 5.195697 11.050102 -18.696639 0.053168 2.806014 5.363830 -11.374451 -2.715375 6.501603 1.377727 -5.878651 -6.651943 11.261866 0.556985 -4.305949 -10.139746 16.022823 2.246091 -6.462061 -11.731708 18.438495 5.495114 -10.861851 -11.404819 17.938599 9.552474 -16.524263 -9.191787 15.040742 12.597009 -20.660411 -5.454171 9.868865 13.845659 -22.139714 -1.541179 4.725605 12.700629 -20.755801 0.795472 1.730496 9.448973 -16.496606 -0.271765 3.588984 5.295807 -11.305766 -5.664263 10.504120 3.208348 -9.304074 -10.690871 16.422470 7.855966 -15.091871 -7.875386 13.183750 13.170198 -21.267873
-1.382242 5.145576 11.082730 -18.624607 -0.069329 3.024839 5.294521 -11.262016 -2.737187 6.441920 1.374318 -5.814438 -6.816732 11.477741 0.530848 -4.290364 -10.132184 16.203586 2.321722 -6.386746 -11.743039 18.411716 5.521002 -10.764068 -11.256107 17.904742 9.689693 -16.430338 -9.082182 14.882400 12.580836 -20.614803 -5.503048 9.828835 13.875417 -22.186779 -1.505995 4.623207 12.577447 -20.645896 0.681376 1.702890 9.137173 -16.378648 -0.339925 3.619753 5.262301 -11.258364 -5.720793 10.621821 3.151297 -9.122001 -10.617082 16.588444 7.852377 -14.995980 -7.952418 13.370530 13.181786 -21.165930
-1.533795 5.220021 10.997355 -18.583882 -0.152067 3.256845 5.318794 -11.164023 -2.603289 6.452544 1.492397 -5.778164 -6.860968 11.708781 0.498340 -4.258151 -10.116436 16.218054 2.322304 -6.426536 -11.796955 18.402869 5.543634 -10.765454 -11.161948 17.741726 9.736138 -16.493951 -8.988098 14.726921 12.615977 -20.541030 -5.434219 9.851471 13.749344 -22.220678 -1.484073 4.557595 12.664793 -20.453685 0.609087 1.843855 8.956131 -15.952855 -0.459177 3.725950 5.082749 -11.210156 -5.665207 10.709868 3.113745 -8.995361 -10.656614 16.528591 7.915912 -14.987987 -7.966601 13.497560 13.064489 -21.134354
-1.576737 5.408543 10.982745 -18.436682 -0.323785 3.431530 5.130410 -11.189195 -2.643423 6.304217 1.431176 -5.905727 -6.682064 11.804176 0.504756 -4.197215 -10.156943 16.197373 2.302723 -6.428577 -11.842432 18.465573 5.592866 -10.791609 -11.247170 17.621043 9.659917 -16.508968 -8.923369 14.614671 12.711224 -20.534937 -5.289653 9.762296 13.503351 -22.074582 -1.530239 4.514970 12.513765 -20.518525 0.581929 1.988728 8.991581 -15.641901 -0.500403 3.896041 4.917895 -10.980001 -5.729339 10.661403 3.057733 -8.899132 -10.700754 16.566714 7.868248 -15.072577 -8.085215 13.550361 13.026783 -20.976526
-1.583329 5.511841 10.991274 -18.376572 -0.401749 3.694177 5.080530 -10.972293 -2.757978 6.327086 1.373163 -5.842567 -6.701454 11.598293 0.471342 -4.161604 -10.166982 16.245224 2.355264 -6.399398 -11.828327 18.538963 5.681796 -10.847117 -11.242852 17.740322 9.636639 -16.364582 -8.852844 14.546763 12.578168 -20.625274 -5.225889 9.556835 13.413669 -21.740226 -1.509980 4.570419 12.397912 -20.348843 0.522608 2.097441 8.956590 -15.636137 -0.611277 3.960431 4.741400 -10.715115 -5.757123 10.724578 3.013843 -8.786958 -10.762840 16.636430 7.670603 -15.010005 -8.190657 13.727763 12.910622 -20.883724
-1.668204 5.540488 10.780241 -18.374710 -0.403142 3.853182 5.140952 -10.860681 -2.905834 6.475924 1.331944 -5.729444 -6.806349 11.580385 0.466082 -4.085249 -10.113885 16.270217 2.318313 -6.469376 -11.798177 18.538149 5.714241 -10.954734 -11.261224 17.787414 9.577851 -16.276133 -8.727796 14.479320 12.321788 -20.457050 -5.116279 9.443846 13.364281 -21.548248 -1.524710 4.559850 12.325257 -20.164010 0.532037 2.233665 8.829517 -15.599667 -0.720734 4.078341 4.594329 -10.440208 -6.035812 10.760818 2.939805 -8.689628 -10.911955 16.745260 7.460235 -14.714671 -8.244216 13.908933 12.768506 -20.709902
-1.732197 5.659760 10.776562 -18.119896 -0.392749 3.894595 5.128207 -10.899921 -3.039961 6.701928 1.199474 -5.638901 -6.801205 11.722234 0.481823 -4.054089 -10.108793 16.209775 2.302495 -6.452355 -11.802975 18.500211 5.723580 -10.999474 -11.338709 17.829555 9.649219 -16.174614 -8.694371 14.334983 12.302779 -20.080546 -5.087172 9.315716 13.414010 -21.434786 -1.507758 4.589307 12.240388 -20.032318 0.557908 2.255959 8.766387 -15.420916 -0.820444 4.219265 4.479569 -10.210333 -5.942685 11.106811 2.929720 -8.571829 -10.873971 16.977906 7.156205 -14.365853 -8.322461 14.015716 12.614362 -20.488195
-1.795674 5.785920 10.783573 -18.059487 -0.473695 3.888252 5.163388 -10.875471 -2.999101 6.913306 1.267487 -5.437375 -6.893422 11.754992 0.439056 -4.065417 -10.350428 16.190762 2.298886 -6.425726 -11.825988 18.501166 5.675598 -10.999300 -11.290082 17.933487 9.562709 -16.243234 -8.631583 14.269961 12.235674 -19.959248 -5.039998 9.295700 13.412949 -21.459613 -1.479991 4.604017 12.204621 -19.899611 0.504409 2.210959 8.613207 -15.293421 -0.859945 4.370346 4.418065 -10.023961 -5.865349 11.087373 2.949873 -8.535865 -10.891244 17.010958 6.941529 -13.911333 -8.370114 14.129206 12.502822 -20.242802
-1.814936 5.900005 10.597545 -18.047589 -0.669344 3.994544 4.938486 -10.905501 -3.012957 6.899359 1.287580 -5.453528 -6.971051 11.870238 0.467403 -3.997216 -10.527935 16.487886 2.371212 -6.404890 -11.901758 18.541561 5.812647 -10.908793 -11.327899 17.892183 9.530804 -16.161399 -8.677510 14.184297 12.322688 -19.841829 -5.030229 9.278560 13.361152 -21.453575 -1.524445 4.594186 12.140620 -19.827119 0.497360 2.269050 8.521003 -15.086776 -0.747163 4.461178 4.525247 -9.902921 -5.956578 11.025787 2.891137 -8.559442 -10.853935 17.062783 6.923805 -13.544859 -8.429045 14.207891 12.521965 -20.044417
-1.915675 5.946687 10.634708 -17.807758 -0.752163 4.281087 4.861059 -10.648415 -3.214062 6.919916 1.165903 -5.475797 -6.975498 11.990495 0.458862 -4.005402 -10.578519 16.776222 2.442589 -6.479560 -11.968114 18.650324 5.873341 -11.039355 -11.304187 17.924245 9.490527 -16.111527 -8.812401 14.229645 12.448715 -19.915476 -5.025239 9.299660 13.382138 -21.378334 -1.499202 4.677830 12.072338 -19.732719 0.451936 2.300500 8.492358 -14.935936 -0.845853 4.352690 4.482151 -9.998181 -6.023264 11.152726 2.858959 -8.495626 -10.950474 17.037253 7.066934 -13.456793 -8.415533 14.280279 12.658007 -20.026031
