0.009030 0.000000 0.004465 0.000000 0.000000 0.010000 0.000000 0.000000 0.004465 0.000000 0.005896 0.000000 0.000000 0.000000 0.000000 0.010000 0.012195 0.000000 0.000001 0.000000 0.000000 0.010000 0.000000 0.000000 0.000001 0.000000 0.004411 0.000000 0.000000 0.000000 0.000000 0.010000 0.008405 0.000000 -0.003661 0.000000 0.000000 0.010000 0.000000 0.000000 -0.003661 0.000000 0.008659 0.000000 0.000000 0.000000 0.000000 0.010000 0.003544 0.000000 -0.000325 0.000000 0.000000 0.010000 0.000000 0.000000 -0.000325 0.000000 0.012183 0.000000 0.000000 0.000000 0.000000 0.010000 0.004473 0.000000 0.004155 0.000000 0.000000 0.010000 0.000000 0.000000 0.004155 0.000000 0.009959 0.000000 0.000000 0.000000 0.000000 0.010000 0.007756 0.000000 0.005275 0.000000 0.000000 0.010000 0.000000 0.000000 0.005275 0.000000 0.005927 0.000000 0.000000 0.000000 0.000000 0.010000 0.010827 -0.000000 0.003656 -0.000000 0.000000 0.010000 0.000000 0.000000 0.003656 0.000000 0.002427 0.000000 0.000000 0.000000 0.000000 0.010000 0.012154 0.000000 0.000680 0.000000 0.000000 0.010000 0.000000 0.000000 0.000680 0.000000 0.000909 0.000000 0.000000 0.000000 0.000000 0.010000 0.011445 0.000000 -0.002825 0.000000 0.000000 0.010000 0.000000 0.000000 -0.002825 -0.000000 0.001546 -0.000000 0.000000 0.000000 0.000000 0.010000 0.009308 0.000000 -0.004982 0.000000 0.000000 0.010000 0.000000 0.000000 -0.004982 -0.000000 0.003595 -0.000000 0.000000 0.000000 0.000000 0.010000 0.006426 0.000000 -0.005733 0.000000 0.000000 0.010000 0.000000 0.000000 -0.005733 0.000000 0.006497 0.000000 0.000000 0.000000 0.000000 0.010000 0.003242 0.000000 -0.004693 0.000000 0.000000 0.010000 0.000000 0.000000 -0.004693 0.000000 0.009735 0.000000 0.000000 0.000000 0.000000 0.010000 0.001297 0.000000 -0.001993 0.000000 0.000000 0.010000 0.000000 0.000000 -0.001993 0.000000 0.011831 0.000000 0.000000 0.000000 0.000000 0.010000 0.001334 0.000000 0.001256 0.000000 0.000000 0.010000 0.000000 0.000000 0.001256 0.000000 0.012050 0.000000 0.000000 0.000000 0.000000 0.010000 0.004142 0.000000 0.004318 0.000000 0.000000 0.010000 0.000000 0.000000 0.004318 0.000000 0.009880 0.000000 0.000000 0.000000 0.000000 0.010000
0.012782 -0.015852 0.006200 -0.007607 -0.015852 0.039569 -0.007607 0.014586 0.006200 -0.007607 0.008431 -0.010513 -0.007607 0.014586 -0.010513 0.029332 0.017177 -0.021244 0.000001 -0.000001 -0.021244 0.049909 -0.000001 0.000002 0.000001 -0.000001 0.006462 -0.008161 -0.000001 0.000002 -0.008161 0.024823 0.011972 -0.014898 -0.005028 0.006131 -0.014898 0.037740 0.006131 -0.011755 -0.005028 0.006131 0.012320 -0.015322 0.006131 -0.011755 -0.015322 0.038553 0.005214 -0.006600 -0.000449 0.000549 -0.006600 0.021830 0.000549 -0.001053 -0.000449 0.000549 0.017160 -0.021224 0.000549 -0.001053 -0.021224 0.049869 0.006428 -0.008036 0.005784 -0.007107 -0.008036 0.024583 -0.007107 0.013628 0.005784 -0.007107 0.014064 -0.017420 -0.007107 0.013628 -0.017420 0.042575 0.010974 -0.013606 0.007371 -0.009077 -0.013606 0.035262 -0.009077 0.017405 0.007371 -0.009077 0.008417 -0.010457 -0.009077 0.017405 -0.010457 0.029225 0.015261 -0.018881 0.005121 -0.006314 -0.018881 0.045378 -0.006314 0.012106 0.005121 -0.006314 0.003495 -0.004375 -0.006314 0.012106 -0.004375 0.017562 0.017120 -0.021173 0.000953 -0.001176 -0.021173 0.049773 -0.001176 0.002255 0.000953 -0.001176 0.001353 -0.001723 -0.001176 0.002255 -0.001723 0.012478 0.016126 -0.019947 -0.003963 0.004890 -0.019947 0.047421 0.004890 -0.009376 -0.003963 0.004890 0.002241 -0.002815 0.004890 -0.009376 -0.002815 0.014572 0.013126 -0.016245 -0.006992 0.008629 -0.016245 0.040322 0.008629 -0.016546 -0.006992 0.008629 0.005110 -0.006350 0.008629 -0.016546 -0.006350 0.021351 0.009083 -0.011255 -0.008045 0.009928 -0.011255 0.030754 0.009928 -0.019037 -0.008045 0.009928 0.009182 -0.011377 0.009928 -0.019037 -0.011377 0.030989 0.004618 -0.005748 -0.006583 0.008123 -0.005748 0.020195 0.008123 -0.015575 -0.006583 0.008123 0.013727 -0.016986 0.008123 -0.015575 -0.016986 0.041745 0.001903 -0.002405 -0.002793 0.003445 -0.002405 0.013786 0.003445 -0.006606 -0.002793 0.003445 0.016666 -0.020614 0.003445 -0.006606 -0.020614 0.048701 0.001975 -0.002508 0.001758 -0.002167 -0.002508 0.013983 -0.002167 0.004155 0.001758 -0.002167 0.016974 -0.020994 -0.002167 0.004155 -0.020994 0.049428 0.005943 -0.007424 0.006024 -0.007411 -0.007424 0.023409 -0.007411 0.014209 0.006024 -0.007411 0.013947 -0.017271 -0.007411 0.014209 -0.017271 0.042290
0.012535 -0.023368 0.005567 -0.009120 -0.023368 0.083880 -0.009120 0.028870 0.005567 -0.009120 0.008927 -0.016967 -0.009120 0.028870 -0.016967 0.063617 0.016585 -0.029832 -0.000031 -0.000001 -0.029832 0.104345 -0.000001 0.000004 -0.000031 -0.000001 0.007298 -0.015352 -0.000001 0.000004 -0.015352 0.058917 0.012086 -0.022947 -0.004326 0.006652 -0.022947 0.082795 0.006652 -0.020817 -0.004326 0.006652 0.012427 -0.023407 0.006652 -0.020817 -0.023407 0.084236 0.006075 -0.012955 -0.000518 0.000633 -0.012955 0.051149 0.000633 -0.001995 -0.000518 0.000633 0.016558 -0.029809 0.000633 -0.001995 -0.029809 0.104270 0.006792 -0.013585 0.005196 -0.008743 -0.013585 0.052774 -0.008743 0.027752 0.005196 -0.008743 0.013827 -0.025128 -0.008743 0.027752 -0.025128 0.089412 0.010905 -0.020040 0.006806 -0.011637 -0.020040 0.073136 -0.011637 0.037088 0.006806 -0.011637 0.008429 -0.016004 -0.011637 0.037088 -0.016004 0.060272 0.014824 -0.026727 0.004752 -0.008299 -0.026727 0.094423 -0.008299 0.026512 0.004752 -0.008299 0.003761 -0.007659 -0.008299 0.026512 -0.007659 0.033508 0.016537 -0.029738 0.000845 -0.001563 -0.029738 0.104044 -0.001563 0.004999 0.000845 -0.001563 0.001711 -0.003880 -0.001563 0.004999 -0.003880 0.021345 0.015669 -0.028100 -0.003597 0.006529 -0.028100 0.098803 0.006529 -0.020889 -0.003597 0.006529 0.002429 -0.005226 0.006529 -0.020889 -0.005226 0.025618 0.012713 -0.023121 -0.006626 0.011584 -0.023121 0.082863 0.011584 -0.037079 -0.006626 0.011584 0.005248 -0.009839 0.011584 -0.037079 -0.009839 0.040346 0.008897 -0.016438 -0.007589 0.013312 -0.016438 0.061476 0.013312 -0.042606 -0.007589 0.013312 0.009095 -0.016602 0.013312 -0.042606 -0.016602 0.062000 0.004820 -0.009123 -0.006233 0.010855 -0.009123 0.038081 0.010855 -0.034733 -0.006233 0.010855 0.013283 -0.024142 0.010855 -0.034733 -0.024142 0.086139 0.002283 -0.004885 -0.002660 0.004562 -0.004885 0.024589 0.004562 -0.014585 -0.002660 0.004562 0.016090 -0.028998 0.004562 -0.014585 -0.028998 0.101678 0.002457 -0.005394 0.001674 -0.002826 -0.005394 0.026327 -0.002826 0.009023 0.001674 -0.002826 0.016387 -0.029505 -0.002826 0.009023 -0.029505 0.103302 0.006198 -0.012448 0.005476 -0.009321 -0.012448 0.049042 -0.009321 0.029654 0.005476 -0.009321 0.013697 -0.024834 -0.009321 0.029654 -0.024834 0.088445
0.011803 -0.022093 0.004885 -0.006589 -0.022093 0.096967 -0.006565 0.022837 0.004885 -0.006565 0.008455 -0.017837 -0.006589 0.022837 -0.017837 0.081498 0.015297 -0.026880 -0.000042 0.000037 -0.026880 0.113349 0.000034 -0.000053 -0.000042 0.000034 0.006916 -0.016930 0.000037 -0.000053 -0.016930 0.080793 0.011246 -0.022155 -0.003866 0.004541 -0.022155 0.098166 0.004539 -0.014631 -0.003866 0.004539 0.011607 -0.022517 0.004541 -0.014631 -0.022517 0.099251 0.005935 -0.015089 -0.000638 0.000578 -0.015089 0.073507 0.000595 -0.001717 -0.000638 0.000595 0.015251 -0.026849 0.000578 -0.001717 -0.026849 0.113271 0.006452 -0.014850 0.004505 -0.006391 -0.014850 0.070834 -0.006376 0.022737 0.004505 -0.006376 0.012999 -0.023492 -0.006391 0.022737 -0.023492 0.101188 0.010261 -0.019390 0.006060 -0.008965 -0.019390 0.085829 -0.008979 0.032818 0.006060 -0.008979 0.008004 -0.016132 -0.008965 0.032818 -0.016132 0.074212 0.013709 -0.024441 0.004269 -0.006571 -0.024441 0.104173 -0.006585 0.024617 0.004269 -0.006585 0.003816 -0.009138 -0.006571 0.024617 -0.009138 0.047307 0.015252 -0.026811 0.000772 -0.001195 -0.026811 0.113074 -0.001210 0.004665 0.000772 -0.001210 0.001932 -0.005803 -0.001195 0.004665 -0.005803 0.034085 0.014558 -0.025562 -0.003075 0.005137 -0.025562 0.108163 0.005184 -0.019859 -0.003075 0.005184 0.002449 -0.006635 0.005137 -0.019859 -0.006635 0.037218 0.011815 -0.021280 -0.005967 0.009596 -0.021280 0.092268 0.009578 -0.036261 -0.005967 0.009578 0.005070 -0.010464 0.009596 -0.036261 -0.010464 0.050975 0.008200 -0.015785 -0.006833 0.010964 -0.015785 0.071491 0.010948 -0.041487 -0.006833 0.010948 0.008713 -0.016060 0.010964 -0.041487 -0.016060 0.072228 0.004740 -0.010015 -0.005622 0.008917 -0.010015 0.049466 0.008937 -0.033626 -0.005622 0.008937 0.012303 -0.022154 0.008917 -0.033626 -0.022154 0.095648 0.002447 -0.006782 -0.002378 0.003728 -0.006782 0.037916 0.003740 -0.013889 -0.002378 0.003740 0.014856 -0.026186 0.003728 -0.013889 -0.026186 0.110791 0.002712 -0.007638 0.001568 -0.002271 -0.007638 0.041949 -0.002282 0.008340 0.001568 -0.002282 0.015101 -0.026610 -0.002271 0.008340 -0.026610 0.112375 0.005994 -0.013641 0.004855 -0.006992 -0.013641 0.065889 -0.006972 0.025264 0.004855 -0.006972 0.012762 -0.023196 -0.006992 0.025264 -0.023196 0.099898
0.011825 -0.021082 0.004952 -0.005755 -0.021082 0.097955 -0.005740 0.017036 0.004952 -0.005740 0.008338 -0.017173 -0.005755 0.017036 -0.017173 0.086527 0.015333 -0.025202 -0.000081 0.000052 -0.025202 0.110218 0.000048 -0.000104 -0.000081 0.000048 0.006682 -0.015860 0.000052 -0.000104 -0.015860 0.085299 0.011039 -0.020739 -0.004067 0.004259 -0.020739 0.098524 0.004255 -0.011196 -0.004067 0.004255 0.011482 -0.021142 0.004259 -0.011196 -0.021142 0.099498 0.005574 -0.014507 -0.000637 0.000728 -0.014507 0.080254 0.000760 -0.001767 -0.000637 0.000760 0.015291 -0.025149 0.000728 -0.001767 -0.025149 0.110107 0.006318 -0.014502 0.004543 -0.005463 -0.014502 0.077753 -0.005422 0.016901 0.004543 -0.005422 0.013044 -0.022431 -0.005463 0.016901 -0.022431 0.101411 0.010266 -0.018779 0.006096 -0.007727 -0.018779 0.089006 -0.007749 0.025447 0.006096 -0.007749 0.008001 -0.015881 -0.007727 0.025447 -0.015881 0.079690 0.013749 -0.023090 0.004266 -0.005683 -0.023090 0.102915 -0.005697 0.019656 0.004266 -0.005697 0.003853 -0.009875 -0.005683 0.019656 -0.009875 0.057313 0.015282 -0.025142 0.000825 -0.001036 -0.025142 0.110003 -0.001054 0.003727 0.000825 -0.001054 0.002019 -0.006931 -0.001036 0.003727 -0.006931 0.045547 0.014647 -0.024190 -0.002974 0.004182 -0.024190 0.106284 0.004297 -0.015741 -0.002974 0.004297 0.002453 -0.007431 0.004182 -0.015741 -0.007431 0.047096 0.011917 -0.020320 -0.005916 0.008367 -0.020320 0.092589 0.008343 -0.030218 -0.005916 0.008343 0.005088 -0.010904 0.008367 -0.030218 -0.010904 0.058419 0.008169 -0.015304 -0.006807 0.009569 -0.015304 0.075009 0.009503 -0.034429 -0.006807 0.009503 0.008865 -0.016012 0.009569 -0.034429 -0.016012 0.076540 0.004809 -0.010613 -0.005590 0.007762 -0.010613 0.057801 0.007797 -0.027790 -0.005590 0.007797 0.012365 -0.021054 0.007762 -0.027790 -0.021054 0.095483 0.002494 -0.007797 -0.002369 0.003223 -0.007797 0.049156 0.003238 -0.011310 -0.002369 0.003238 0.014897 -0.024603 0.003223 -0.011310 -0.024603 0.108123 0.002804 -0.008682 0.001639 -0.002046 -0.008682 0.053939 -0.002075 0.006801 0.001639 -0.002075 0.015119 -0.024945 -0.002046 0.006801 -0.024945 0.109395 0.006033 -0.013616 0.004944 -0.006051 -0.013616 0.073621 -0.006020 0.019232 0.004944 -0.006020 0.012704 -0.022058 -0.006051 0.019232 -0.022058 0.100110
0.012148 -0.021038 0.005132 -0.006016 -0.021038 0.097879 -0.006017 0.015742 0.005132 -0.006017 0.008302 -0.016800 -0.006016 0.015742 -0.016800 0.086979 0.015707 -0.025298 -0.000043 0.000098 -0.025298 0.109092 0.000094 -0.000190 -0.000043 0.000094 0.006685 -0.015185 0.000098 -0.000190 -0.015185 0.084386 0.011181 -0.020334 -0.004265 0.004703 -0.020334 0.097224 0.004699 -0.011276 -0.004265 0.004699 0.011689 -0.020849 0.004703 -0.011276 -0.020849 0.098382 0.005472 -0.013654 -0.000652 0.000764 -0.013654 0.079982 0.000787 -0.001923 -0.000652 0.000787 0.015665 -0.025246 0.000764 -0.001923 -0.025246 0.108963 0.006233 -0.014096 0.004718 -0.005648 -0.014096 0.079068 -0.005607 0.015234 0.004718 -0.005607 0.013357 -0.022472 -0.005648 0.015234 -0.022472 0.101360 0.010383 -0.018777 0.006336 -0.007845 -0.018777 0.090317 -0.007860 0.022592 0.006336 -0.007860 0.008168 -0.015845 -0.007845 0.022592 -0.015845 0.081912 0.013962 -0.023195 0.004516 -0.005663 -0.023195 0.102691 -0.005671 0.017239 0.004516 -0.005671 0.004002 -0.010040 -0.005663 0.017239 -0.010040 0.062676 0.015654 -0.025231 0.000853 -0.001108 -0.025231 0.108893 -0.001107 0.003362 0.000853 -0.001107 0.002003 -0.007287 -0.001108 0.003362 -0.007287 0.052521 0.015020 -0.024378 -0.003019 0.003966 -0.024378 0.105969 0.004096 -0.013199 -0.003019 0.004096 0.002436 -0.007676 0.003966 -0.013199 -0.007676 0.053277 0.012301 -0.020582 -0.006016 0.008158 -0.020582 0.093720 0.008157 -0.026452 -0.006016 0.008157 0.005078 -0.011193 0.008158 -0.026452 -0.011193 0.063578 0.008329 -0.015423 -0.006993 0.009406 -0.015423 0.077642 0.009313 -0.030177 -0.006993 0.009313 0.009079 -0.016429 0.009406 -0.030177 -0.016429 0.080134 0.004845 -0.010955 -0.005718 0.007620 -0.010955 0.063337 0.007646 -0.024337 -0.005718 0.007646 0.012697 -0.021238 0.007620 -0.024337 -0.021238 0.096149 0.002491 -0.008044 -0.002453 0.003184 -0.008044 0.055589 0.003190 -0.009901 -0.002453 0.003190 0.015252 -0.024711 0.003184 -0.009901 -0.024711 0.107262 0.002809 -0.008875 0.001761 -0.002136 -0.008875 0.059945 -0.002176 0.006252 0.001761 -0.002176 0.015467 -0.025016 -0.002136 0.006252 -0.025016 0.108298 0.006097 -0.013505 0.005172 -0.006261 -0.013505 0.076151 -0.006250 0.017361 0.005172 -0.006250 0.012923 -0.021980 -0.006261 0.017361 -0.021980 0.099941
0.012402 -0.021353 0.005205 -0.006320 -0.021353 0.098340 -0.006333 0.016173 0.005205 -0.006333 0.008267 -0.016615 -0.006320 0.016173 -0.016615 0.086555 0.015935 -0.025740 0.000017 0.000055 -0.025740 0.109663 0.000054 -0.000171 0.000017 0.000054 0.006723 -0.015078 0.000055 -0.000171 -0.015078 0.083550 0.011294 -0.020443 -0.004379 0.004993 -0.020443 0.096883 0.004989 -0.012069 -0.004379 0.004989 0.011805 -0.021040 0.004993 -0.012069 -0.021040 0.098269 0.005530 -0.013319 -0.000555 0.000790 -0.013319 0.078754 0.000798 -0.002006 -0.000555 0.000798 0.015905 -0.025689 0.000790 -0.002006 -0.025689 0.109533 0.006207 -0.013799 0.004775 -0.005955 -0.013799 0.078668 -0.005925 0.015509 0.004775 -0.005925 0.013591 -0.022786 -0.005955 0.015509 -0.022786 0.101903 0.010403 -0.018816 0.006485 -0.008248 -0.018816 0.090861 -0.008247 0.022500 0.006485 -0.008247 0.008332 -0.015918 -0.008248 0.022500 -0.015918 0.082742 0.014047 -0.023424 0.004716 -0.006023 -0.023424 0.103240 -0.006001 0.016951 0.004716 -0.006001 0.004141 -0.010120 -0.006023 0.016951 -0.010120 0.064896 0.015884 -0.025669 0.000853 -0.001162 -0.025669 0.109459 -0.001152 0.003336 0.000853 -0.001152 0.001975 -0.007220 -0.001162 0.003336 -0.007220 0.055474 0.015254 -0.024818 -0.003035 0.004040 -0.024818 0.106856 0.004140 -0.012274 -0.003035 0.004140 0.002401 -0.007614 0.004040 -0.012274 -0.007614 0.056028 0.012503 -0.021065 -0.006103 0.008237 -0.021065 0.095375 0.008269 -0.024940 -0.006103 0.008269 0.005086 -0.011171 0.008237 -0.024940 -0.011171 0.066124 0.008467 -0.015610 -0.007120 0.009611 -0.015610 0.079440 0.009536 -0.028683 -0.007120 0.009536 0.009147 -0.016694 0.009611 -0.028683 -0.016694 0.082444 0.004757 -0.010981 -0.005741 0.007777 -0.010981 0.066005 0.007781 -0.023114 -0.005741 0.007781 0.012985 -0.021641 0.007777 -0.023114 -0.021641 0.097428 0.002474 -0.007953 -0.002511 0.003299 -0.007953 0.058118 0.003303 -0.009548 -0.002511 0.003303 0.015467 -0.025128 0.003299 -0.009548 -0.025128 0.107896 0.002802 -0.008759 0.001837 -0.002305 -0.008759 0.061957 -0.002346 0.006372 0.001837 -0.002346 0.015679 -0.025422 -0.002305 0.006372 -0.025422 0.108813 0.006103 -0.013413 0.005255 -0.006630 -0.013413 0.076634 -0.006638 0.017644 0.005255 -0.006638 0.013127 -0.022170 -0.006630 0.017644 -0.022170 0.100237
0.012533 -0.021615 0.005191 -0.006416 -0.021615 0.098930 -0.006438 0.016600 0.005191 -0.006438 0.008247 -0.016505 -0.006416 0.016600 -0.016505 0.086107 0.016005 -0.025976 -0.000028 -0.000022 -0.025976 0.110317 -0.000017 -0.000031 -0.000028 -0.000017 0.006770 -0.015132 -0.000022 -0.000031 -0.015132 0.083385 0.011485 -0.020565 -0.004379 0.005105 -0.020565 0.097023 0.005103 -0.012537 -0.004379 0.005103 0.011762 -0.021163 0.005105 -0.012537 -0.021163 0.098496 0.005581 -0.013351 -0.000502 0.000680 -0.013351 0.078269 0.000674 -0.001859 -0.000502 0.000674 0.015981 -0.025939 0.000680 -0.001859 -0.025939 0.110207 0.006221 -0.013660 0.004769 -0.006057 -0.013660 0.078071 -0.006032 0.015931 0.004769 -0.006032 0.013681 -0.023010 -0.006057 0.015931 -0.023010 0.102445 0.010273 -0.018738 0.006538 -0.008499 -0.018738 0.090800 -0.008480 0.023063 0.006538 -0.008480 0.008545 -0.016020 -0.008499 0.023063 -0.016020 0.083060 0.014016 -0.023453 0.004833 -0.006334 -0.023453 0.103468 -0.006280 0.017463 0.004833 -0.006280 0.004259 -0.010200 -0.006334 0.017463 -0.010200 0.065737 0.015954 -0.025906 0.000859 -0.001163 -0.025906 0.110112 -0.001158 0.003338 0.000859 -0.001158 0.001958 -0.007063 -0.001163 0.003338 -0.007063 0.056217 0.015320 -0.025052 -0.003056 0.004103 -0.025052 0.107603 0.004169 -0.012054 -0.003056 0.004169 0.002389 -0.007459 0.004103 -0.012054 -0.007459 0.056764 0.012561 -0.021276 -0.006133 0.008347 -0.021276 0.096453 0.008390 -0.024524 -0.006133 0.008390 0.005089 -0.011078 0.008347 -0.024524 -0.011078 0.066935 0.008618 -0.015721 -0.007165 0.009775 -0.015721 0.080371 0.009739 -0.028427 -0.007165 0.009739 0.009055 -0.016694 0.009775 -0.028427 -0.016694 0.083333 0.004652 -0.010764 -0.005703 0.007839 -0.010764 0.066632 0.007809 -0.022747 -0.005703 0.007809 0.013140 -0.021951 0.007839 -0.022747 -0.021951 0.098469 0.002487 -0.007803 -0.002512 0.003387 -0.007803 0.058666 0.003392 -0.009608 -0.002512 0.003392 0.015540 -0.025345 0.003387 -0.009608 -0.025345 0.108531 0.002834 -0.008626 0.001896 -0.002417 -0.008626 0.062262 -0.002452 0.006639 0.001896 -0.002452 0.015733 -0.025635 -0.002417 0.006639 -0.025635 0.109400 0.006159 -0.013314 0.005293 -0.006773 -0.013314 0.076443 -0.006780 0.018148 0.005293 -0.006780 0.013160 -0.022350 -0.006773 0.018148 -0.022350 0.100594
0.012571 -0.021759 0.005169 -0.006384 -0.021759 0.099359 -0.006409 0.016685 0.005169 -0.006409 0.008251 -0.016466 -0.006384 0.016685 -0.016466 0.085844 0.016008 -0.026034 -0.000159 0.000028 -0.026034 0.110603 0.000030 -0.000035 -0.000159 0.000030 0.006694 -0.015209 0.000028 -0.000035 -0.015209 0.083509 0.011481 -0.020785 -0.004407 0.005080 -0.020785 0.097422 0.005086 -0.012629 -0.004407 0.005086 0.011725 -0.021110 0.005080 -0.012629 -0.021110 0.098500 0.005607 -0.013446 -0.000546 0.000609 -0.013446 0.078334 0.000596 -0.001644 -0.000546 0.000596 0.015984 -0.026006 0.000609 -0.001644 -0.026006 0.110518 0.006282 -0.013651 0.004749 -0.006042 -0.013651 0.077771 -0.006022 0.016062 0.004749 -0.006022 0.013695 -0.023097 -0.006042 0.016062 -0.023097 0.102745 0.010251 -0.018521 0.006530 -0.008596 -0.018521 0.090311 -0.008554 0.023473 0.006530 -0.008554 0.008611 -0.016244 -0.008596 0.023473 -0.016244 0.083441 0.013960 -0.023364 0.004891 -0.006515 -0.023364 0.103311 -0.006446 0.018003 0.004891 -0.006446 0.004357 -0.010304 -0.006515 0.018003 -0.010304 0.066131 0.015955 -0.025964 0.000901 -0.001168 -0.025964 0.110400 -0.001167 0.003340 0.000901 -0.001167 0.001972 -0.006946 -0.001168 0.003340 -0.006946 0.056133 0.015308 -0.025099 -0.003095 0.004162 -0.025099 0.107901 0.004199 -0.012069 -0.003095 0.004199 0.002420 -0.007348 0.004162 -0.012069 -0.007348 0.056702 0.012564 -0.021305 -0.006136 0.008415 -0.021305 0.096834 0.008448 -0.024500 -0.006136 0.008448 0.005098 -0.011003 0.008415 -0.024500 -0.011003 0.067013 0.008744 -0.015866 -0.007170 0.009841 -0.015866 0.080896 0.009850 -0.028515 -0.007170 0.009850 0.008939 -0.016500 0.009841 -0.028515 -0.016500 0.083228 0.004590 -0.010527 -0.005668 0.007816 -0.010527 0.066297 0.007760 -0.022557 -0.005668 0.007760 0.013201 -0.022123 0.007816 -0.022557 -0.022123 0.099115 0.002527 -0.007734 -0.002523 0.003402 -0.007734 0.058584 0.003405 -0.009682 -0.002523 0.003405 0.015541 -0.025402 0.003402 -0.009682 -0.025402 0.108803 0.002920 -0.008600 0.001966 -0.002498 -0.008600 0.062177 -0.002528 0.006877 0.001966 -0.002528 0.015717 -0.025673 -0.002498 0.006877 -0.025673 0.109627 0.006229 -0.013340 0.005297 -0.006819 -0.013340 0.076297 -0.006824 0.018406 0.005297 -0.006824 0.013145 -0.022368 -0.006819 0.018406 -0.022368 0.100728
0.012580 -0.021806 0.005144 -0.006346 -0.021806 0.099581 -0.006364 0.016605 0.005144 -0.006364 0.008294 -0.016481 -0.006346 0.016605 -0.016481 0.085789 0.016005 -0.026029 -0.000189 0.000189 -0.026029 0.110657 0.000180 -0.000298 -0.000189 0.000180 0.006613 -0.015126 0.000189 -0.000298 -0.015126 0.083464 0.011546 -0.020790 -0.004436 0.005101 -0.020790 0.097627 0.005109 -0.012646 -0.004436 0.005109 0.011597 -0.021063 0.005101 -0.012646 -0.021063 0.098395 0.005597 -0.013502 -0.000632 0.000654 -0.013502 0.078511 0.000649 -0.001632 -0.000632 0.000649 0.015971 -0.025999 0.000654 -0.001632 -0.025999 0.110581 0.006313 -0.013744 0.004732 -0.005999 -0.013744 0.077834 -0.005987 0.016014 0.004732 -0.005987 0.013701 -0.023111 -0.005999 0.016014 -0.023111 0.102854 0.010211 -0.018465 0.006519 -0.008587 -0.018465 0.089936 -0.008542 0.023606 0.006519 -0.008542 0.008681 -0.016342 -0.008587 0.023606 -0.016342 0.083776 0.014018 -0.023275 0.004822 -0.006596 -0.023275 0.103044 -0.006528 0.018353 0.004822 -0.006528 0.004320 -0.010426 -0.006596 0.018353 -0.010426 0.066454 0.015951 -0.025956 0.000907 -0.001225 -0.025956 0.110450 -0.001218 0.003429 0.000907 -0.001218 0.001992 -0.006915 -0.001225 0.003429 -0.006915 0.055936 0.015309 -0.025069 -0.003085 0.004241 -0.025069 0.107911 0.004251 -0.012207 -0.003085 0.004251 0.002425 -0.007339 0.004241 -0.012207 -0.007339 0.056546 0.012580 -0.021284 -0.006120 0.008448 -0.021284 0.096871 0.008466 -0.024566 -0.006120 0.008466 0.005090 -0.010977 0.008448 -0.024566 -0.010977 0.066919 0.008771 -0.016022 -0.007163 0.009852 -0.016022 0.081329 0.009896 -0.028631 -0.007163 0.009896 0.008922 -0.016294 0.009852 -0.028631 -0.016294 0.082716 0.004595 -0.010382 -0.005659 0.007783 -0.010382 0.065791 0.007722 -0.022434 -0.005659 0.007722 0.013204 -0.022194 0.007783 -0.022434 -0.022194 0.099448 0.002585 -0.007763 -0.002563 0.003415 -0.007763 0.058532 0.003418 -0.009726 -0.002563 0.003418 0.015520 -0.025395 0.003415 -0.009726 -0.025395 0.108851 0.002956 -0.008704 0.001983 -0.002586 -0.008704 0.062278 -0.002618 0.007114 0.001983 -0.002618 0.015708 -0.025643 -0.002586 0.007114 -0.025643 0.109618 0.006390 -0.013437 0.005333 -0.006814 -0.013437 0.076405 -0.006823 0.018480 0.005333 -0.006823 0.013051 -0.022343 -0.006814 0.018480 -0.022343 0.100697
