-1.715976 0.000000 4.740818 0.000000 -5.394176 0.000000 4.177332 0.000000
-2.478554 3.091551 6.603737 -8.235689 -7.921785 9.823281 5.596314 -7.178332
-2.618656 5.444524 6.254883 -11.238173 -8.889852 17.357005 5.184195 -8.973519
-2.700625 6.595357 5.615064 -9.645915 -8.479127 18.630707 4.747400 -7.385714
-2.728836 7.432857 5.431872 -8.633903 -8.020096 17.561260 4.659324 -6.864881
-2.692520 7.771824 5.434223 -8.325871 -7.837227 16.662212 4.876675 -6.808686
-2.733462 7.715479 5.508546 -8.258697 -7.820842 16.266362 4.884746 -7.031649
-2.735016 7.657113 5.530699 -8.300792 -7.868140 16.170775 4.826801 -7.034352
-2.674033 7.604207 5.411289 -8.318205 -7.788668 16.226668 4.698401 -6.942252
-2.633597 7.503045 5.297829 -8.174001 -7.745684 16.121278 4.757676 -6.763963
-2.639783 7.426116 5.404530 -8.005878 -7.616828 16.012875 4.765221 -6.799711
-2.679305 7.416338 5.565328 -8.104006 -7.507674 15.810059 4.718560 -6.819772
-2.741211 7.458363 5.662912 -8.327903 -7.557767 15.615319 4.841034 -6.777285
-2.712289 7.533063 5.628293 -8.494691 -7.549285 15.648438 4.796952 -6.926343
-2.774994 7.480508 5.603880 -8.484198 -7.528311 15.656237 4.845427 -6.911505
-2.799718 7.512786 5.633134 -8.446234 -7.520882 15.621822 4.866493 -6.979429
-2.832133 7.541264 5.716354 -8.468853 -7.462957 15.602545 5.005147 -7.032048
-2.853229 7.592322 5.892923 -8.577817 -7.308329 15.520936 4.964301 -7.228172
-2.881150 7.637362 6.008884 -8.825041 -7.208148 15.293832 4.986934 -7.245764
-2.926991 7.683860 6.114509 -9.028424 -7.123097 15.118978 4.928043 -7.305317
-2.898060 7.752660 6.089190 -9.203087 -7.091093 14.981178 4.959450 -7.263187
-2.920851 7.726778 6.228569 -9.209722 -7.028204 14.909609 4.966854 -7.297558
-2.936729 7.733620 6.194561 -9.384726 -7.094499 14.805084 5.000746 -7.313262
-2.862825 7.745868 5.987210 -9.383293 -7.237427 14.865367 4.998174 -7.356357
-2.824301 7.640882 5.761572 -9.125461 -7.344398 15.083708 4.792345 -7.356136
-2.756954 7.555826 5.593973 -8.787871 -7.373051 15.279711 4.811483 -7.090629
-2.727589 7.452088 5.524789 -8.506982 -7.464508 15.340937 4.868384 -7.033784
-2.715000 7.395857 5.573649 -8.364545 -7.679233 15.446315 4.882933 -7.064478
-2.795593 7.368970 5.712050 -8.399013 -7.837381 15.764720 4.891084 -7.065600
-2.770601 7.471131 5.672685 -8.578187 -7.826534 16.052343 4.909850 -7.058423
-2.803700 7.469549 5.617853 -8.566521 -7.604671 16.081232 4.688889 -7.076980
-2.724934 7.516918 5.367587 -8.490356 -7.439415 15.784211 4.715566 -6.821560
-2.671706 7.447870 5.255301 -8.160043 -7.336250 15.496541 4.717656 -6.805849
-2.589002 7.382124 5.147269 -7.949118 -7.386653 15.304710 4.795412 -6.800465
-2.593178 7.272179 5.158468 -7.777296 -7.534788 15.341010 4.762458 -6.887817
-2.622448 7.249934 5.340673 -7.758424 -7.663500 15.564378 4.728124 -6.859214
-2.758542 7.273450 5.588169 -7.980421 -7.753797 15.790750 4.814646 -6.802956
-2.830533 7.449361 5.785624 -8.331043 -7.821533 15.941281 4.699411 -6.889434
-2.891672 7.590191 5.967217 -8.643592 -7.867776 16.058490 4.765709 -6.762653
-2.845843 7.704460 6.086893 -8.931587 -7.973543 16.145969 4.888820 -6.810750
-2.892267 7.654326 6.069921 -9.147134 -8.079417 16.293380 5.006287 -6.966290
-2.950224 7.670446 6.074951 -9.177412 -8.069324 16.475275 5.062630 -7.148925
-2.916436 7.743014 6.029156 -9.182318 -8.026812 16.504897 5.033631 -7.280712
-2.895743 7.727411 5.928005 -9.123806 -7.920447 16.462421 5.004597 -7.308291
-2.840609 7.713726 5.900700 -8.988187 -7.794261 16.328394 5.087492 -7.307204
-2.844103 7.656254 6.068969 -8.928582 -7.595754 16.129801 4.938444 -7.425715
-2.895843 7.646252 6.228077 -9.131401 -7.474603 15.830484 5.017529 -7.281143
-2.924940 7.697974 6.313446 -9.377755 -7.339868 15.605507 5.043791 -7.351816
-2.939530 7.720416 6.233350 -9.535753 -7.292163 15.376364 5.040958 -7.399793
-2.980307 7.708182 6.128895 -9.466774 -7.239876 15.264498 5.121041 -7.411984
-2.908860 7.742187 5.991955 -9.313029 -7.157113 15.177194 5.070978 -7.520600
-2.865173 7.665582 5.962236 -9.107407 -7.121864 15.042427 4.884418 -7.495630
-2.812701 7.596989 5.864854 -9.032946 -7.274142 14.974156 4.727522 -7.270691
-2.820414 7.516342 5.807283 -8.905247 -7.522128 15.171744 4.788074 -7.011365
-2.797674 7.509505 5.741921 -8.807058 -7.647777 15.538676 4.950457 -6.979423
-2.739595 7.487200 5.600374 -8.702609 -7.566092 15.746930 4.733874 -7.123051
