0.00599915 0 0.00369007 0 0 0.00998679 0 0 0.00369007 0 0.00866688 0 0 0 0 0.00998679 
0.00882453 -0.0109986 0.00520023 -0.00639124 -0.0109986 0.0302489 -0.00639124 0.012254 0.00520023 -0.00639124 0.0118693 -0.0147072 -0.00639124 0.012254 -0.0147072 0.0373577 
0.00909498 -0.0175653 0.00473747 -0.00790934 -0.0175653 0.0655294 -0.00790934 0.0251188 0.00473747 -0.00790934 0.0117293 -0.0214821 -0.00790934 0.0251188 -0.0214821 0.0777095 
0.00865473 -0.01785 0.0042604 -0.00588558 -0.01785 0.0820165 -0.00588404 0.0210019 0.0042604 -0.00588404 0.0110879 -0.0206831 -0.00588558 0.0210019 -0.0206831 0.0904652 
0.00862079 -0.0172345 0.00439861 -0.00523533 -0.0172345 0.0863036 -0.00524791 0.0163978 0.00439861 -0.00524791 0.0110686 -0.0197718 -0.00523533 0.0163978 -0.0197718 0.0919383 
0.00877217 -0.0171088 0.00461713 -0.00552714 -0.0171088 0.0872475 -0.00555256 0.0153018 0.00461713 -0.00555256 0.0112612 -0.0197259 -0.00552714 0.0153018 -0.0197259 0.0925534 
0.00884047 -0.0172173 0.00469134 -0.00585763 -0.0172173 0.0876007 -0.00588281 0.0156625 0.00469134 -0.00588281 0.0114156 -0.0198338 -0.00585763 0.0156625 -0.0198338 0.0930651 
0.00889686 -0.0172271 0.00469121 -0.00595847 -0.0172271 0.0876416 -0.00596764 0.015983 0.00469121 -0.00596764 0.0114457 -0.0199557 -0.00595847 0.015983 -0.0199557 0.0934363 
0.00897554 -0.0173203 0.00472039 -0.00597428 -0.0173203 0.0878997 -0.00597158 0.0161038 0.00472039 -0.00597158 0.0114135 -0.0200075 -0.00597428 0.0161038 -0.0200075 0.0937754 
0.00898143 -0.0173668 0.00472396 -0.00598579 -0.0173668 0.0878807 -0.00598323 0.0161238 0.00472396 -0.00598323 0.0113321 -0.0198592 -0.00598579 0.0161238 -0.0198592 0.0933822 
0.0090102 -0.0173646 0.00470293 -0.00599092 -0.0173646 0.0879205 -0.00599054 0.0161379 0.00470293 -0.00599054 0.0113152 -0.019842 -0.00599092 0.0161379 -0.019842 0.0933192 
0.00902379 -0.0174672 0.00470261 -0.0059893 -0.0174672 0.0882654 -0.00599326 0.0161853 0.00470261 -0.00599326 0.0113372 -0.0198346 -0.0059893 0.0161853 -0.0198346 0.0933932 
0.00901004 -0.0174335 0.00469918 -0.00596172 -0.0174335 0.0882035 -0.00596464 0.0161201 0.00469918 -0.00596464 0.0113186 -0.0198175 -0.00596172 0.0161201 -0.0198175 0.0932522 
0.00900132 -0.0173922 0.004706 -0.00595312 -0.0173922 0.088043 -0.00595332 0.0160678 0.004706 -0.00595332 0.0112871 -0.0197927 -0.00595312 0.0160678 -0.0197927 0.0931301 
0.00905573 -0.0174321 0.00473878 -0.00598368 -0.0174321 0.0882303 -0.00598371 0.016122 0.00473878 -0.00598371 0.0112938 -0.0198305 -0.00598368 0.016122 -0.0198305 0.0933536 
0.00912037 -0.0174499 0.00477139 -0.00600069 -0.0174499 0.0882172 -0.00600176 0.0161415 0.00477139 -0.00600176 0.0112616 -0.0198384 -0.00600069 0.0161415 -0.0198384 0.0934024 
0.00912541 -0.0175261 0.00480435 -0.00603437 -0.0175261 0.0882707 -0.00604056 0.0162082 0.00480435 -0.00604056 0.0112199 -0.0197423 -0.00603437 0.0162082 -0.0197423 0.0931391 
0.00911347 -0.0175733 0.00487189 -0.00609127 -0.0175733 0.0884655 -0.00609619 0.0163485 0.00487189 -0.00609619 0.0112022 -0.019688 -0.00609127 0.0163485 -0.019688 0.0929701 
0.00909339 -0.017518 0.00488752 -0.00617093 -0.017518 0.0883824 -0.00616696 0.016505 0.00488752 -0.00616696 0.0111963 -0.0196954 -0.00617093 0.016505 -0.0196954 0.0929375 
0.00912423 -0.0174728 0.00486003 -0.00619551 -0.0174728 0.0882813 -0.00618683 0.0166062 0.00486003 -0.00618683 0.0112385 -0.0197648 -0.00619551 0.0166062 -0.0197648 0.0931858 
0.00921427 -0.0175258 0.00483859 -0.00615958 -0.0175258 0.0883468 -0.00615406 0.0165903 0.00483859 -0.00615406 0.011226 -0.0198181 -0.00615958 0.0165903 -0.0198181 0.0933859 
0.00925421 -0.0176316 0.00479528 -0.0061058 -0.0176316 0.0884782 -0.00611261 0.0164737 0.00479528 -0.00611261 0.0111964 -0.0197511 -0.0061058 0.0164737 -0.0197511 0.0932338 
0.00921013 -0.0177595 0.00476138 -0.00606141 -0.0177595 0.0888923 -0.00607803 0.0163867 0.00476138 -0.00607803 0.0112117 -0.0196864 -0.00606141 0.0163867 -0.0196864 0.0930746 
0.00920707 -0.0177164 0.00477751 -0.00601737 -0.0177164 0.0890392 -0.00602985 0.0162618 0.00477751 -0.00602985 0.0112136 -0.0197261 -0.00601737 0.0162618 -0.0197261 0.0931248 
0.00917786 -0.0176492 0.00479945 -0.00602222 -0.0176492 0.0887719 -0.00602944 0.0161956 0.00479945 -0.00602944 0.0111498 -0.0196614 -0.00602222 0.0161956 -0.0196614 0.0928634 
0.00912572 -0.0176724 0.00483425 -0.00608825 -0.0176724 0.0888963 -0.00609303 0.0163296 0.00483425 -0.00609303 0.0111624 -0.0196279 -0.00608825 0.0163296 -0.0196279 0.0928666 
0.00904796 -0.0175383 0.00481818 -0.0061222 -0.0175383 0.0885697 -0.00612085 0.0164236 0.00481818 -0.00612085 0.0111676 -0.0196102 -0.0061222 0.0164236 -0.0196102 0.0927099 
0.00901925 -0.0174545 0.00480528 -0.00613077 -0.0174545 0.0883916 -0.00612218 0.0164968 0.00480528 -0.00612218 0.0112294 -0.0196784 -0.00613077 0.0164968 -0.0196784 0.0929244 
0.00901627 -0.0173759 0.00478038 -0.00610365 -0.0173759 0.0881047 -0.00609112 0.0164566 0.00478038 -0.00609112 0.011258 -0.0197514 -0.00610365 0.0164566 -0.0197514 0.0930889 
0.00902975 -0.0173689 0.00476738 -0.00606693 -0.0173689 0.0879408 -0.00605715 0.0163794 0.00476738 -0.00605715 0.0112719 -0.0197602 -0.00606693 0.0163794 -0.0197602 0.0931047 
0.00905291 -0.0173835 0.00476052 -0.00603934 -0.0173835 0.0878944 -0.00603308 0.0162938 0.00476052 -0.00603308 0.0112942 -0.0197833 -0.00603934 0.0162938 -0.0197833 0.0931291 
0.00913039 -0.0174749 0.00478639 -0.00604453 -0.0174749 0.0882103 -0.00603743 0.0162809 0.00478639 -0.00603743 0.0113135 -0.0198766 -0.00604453 0.0162809 -0.0198766 0.09347 
0.00920669 -0.0175302 0.00482288 -0.00604362 -0.0175302 0.0882829 -0.00603962 0.0162403 0.00482288 -0.00603962 0.0112486 -0.0198661 -0.00604362 0.0162403 -0.0198661 0.093462 
0.00926164 -0.0176703 0.00485299 -0.00609358 -0.0176703 0.0886574 -0.00609771 0.0163209 0.00485299 -0.00609771 0.0112186 -0.0198182 -0.00609358 0.0163209 -0.0198182 0.0934769 
0.00927651 -0.017777 0.00490273 -0.00613975 -0.017777 0.0890298 -0.00615024 0.016462 0.00490273 -0.00615024 0.0111857 -0.0197239 -0.00613975 0.016462 -0.0197239 0.0932516 
0.00928672 -0.0177804 0.00495776 -0.00620087 -0.0177804 0.0891316 -0.00620834 0.0166109 0.00495776 -0.00620834 0.011104 -0.0196544 -0.00620087 0.0166109 -0.0196544 0.0929896 
0.009238 -0.0177514 0.00497473 -0.00627062 -0.0177514 0.0890184 -0.00627414 0.016778 0.00497473 -0.00627414 0.0110581 -0.0195439 -0.00627062 0.016778 -0.0195439 0.0926724 
0.00922968 -0.0177069 0.00500709 -0.00631558 -0.0177069 0.0889808 -0.00631778 0.0169465 0.00500709 -0.00631778 0.0110228 -0.0195189 -0.00631558 0.0169465 -0.0195189 0.0925999 
0.00925466 -0.0176737 0.00501597 -0.00635844 -0.0176737 0.0888822 -0.00636094 0.017078 0.00501597 -0.00636094 0.0109744 -0.0194815 -0.00635844 0.017078 -0.0194815 0.0925316 
0.00927097 -0.0176891 0.00502376 -0.0063697 -0.0176891 0.0888419 -0.00637819 0.0171597 0.00502376 -0.00637819 0.0109317 -0.0194137 -0.0063697 0.0171597 -0.0194137 0.0923845 
0.00933931 -0.0176438 0.0050349 -0.00635344 -0.0176438 0.0886186 -0.0063659 0.0171275 0.0050349 -0.0063659 0.0108674 -0.0193646 -0.00635344 0.0171275 -0.0193646 0.0921791 
0.00936404 -0.0177932 0.00502678 -0.00638657 -0.0177932 0.0889448 -0.00640547 0.017199 0.00502678 -0.00640547 0.0109079 -0.0193263 -0.00638657 0.017199 -0.0193263 0.0921921 
0.00929818 -0.0178234 0.00498782 -0.00636812 -0.0178234 0.0891037 -0.00638229 0.0171875 0.00498782 -0.00638229 0.0109903 -0.0193357 -0.00636812 0.0171875 -0.0193357 0.0921108 
0.00923766 -0.0177452 0.00497097 -0.00632382 -0.0177452 0.0890013 -0.00632171 0.0170895 0.00497097 -0.00632171 0.0110195 -0.019406 -0.00632382 0.0170895 -0.019406 0.0921347 
0.00921954 -0.017661 0.00496749 -0.00630747 -0.017661 0.0888389 -0.00629287 0.016997 0.00496749 -0.00629287 0.0110695 -0.0195092 -0.00630747 0.016997 -0.0195092 0.0924464 
0.00917113 -0.0176405 0.00496374 -0.00630602 -0.0176405 0.0887238 -0.0062887 0.0169649 0.00496374 -0.0062887 0.0111297 -0.0195509 -0.00630602 0.0169649 -0.0195509 0.0926008 
0.00919645 -0.0175846 0.0049782 -0.00630352 -0.0175846 0.088627 -0.00628219 0.0169473 0.0049782 -0.00628219 0.0111323 -0.0196526 -0.00630352 0.0169473 -0.0196526 0.0928687 
0.00922094 -0.0176033 0.00499033 -0.00631415 -0.0176033 0.0885507 -0.0062979 0.0169605 0.00499033 -0.0062979 0.0110819 -0.0196253 -0.00631415 0.0169605 -0.0196253 0.0928636 
