5.91724 0 1.79842 0 
9.0003 -11.2074 2.80739 -3.43301 
9.16755 -17.1506 2.91518 -5.42586 
8.67313 -16.7381 2.78857 -5.45965 
8.43482 -15.6835 2.71149 -5.15461 
8.26719 -15.151 2.6672 -4.95633 
8.0338 -14.7422 2.58263 -4.82968 
7.7885 -14.2853 2.49367 -4.68032 
9.06888 -16.6579 2.9404 -5.45045 
8.85553 -16.2859 2.90982 -5.37346 
8.69097 -16.014 2.89197 -5.33961 
8.60458 -15.8672 2.93535 -5.34581 
8.58725 -15.748 2.95552 -5.41169 
8.57743 -15.7027 2.98891 -5.45995 
8.53672 -15.6458 3.01328 -5.50814 
8.47162 -15.5728 3.02573 -5.55543 
8.42019 -15.4483 3.08752 -5.58271 
8.4015 -15.3601 3.116 -5.68075 
8.38747 -15.3823 3.12234 -5.76711 
8.37226 -15.3571 3.15059 -5.78997 
8.33249 -15.3258 3.13971 -5.82628 
8.27816 -15.2573 3.11216 -5.81599 
8.20061 -15.1558 3.0935 -5.77324 
8.17866 -15.0241 3.01033 -5.7391 
8.139 -14.9745 2.93241 -5.63184 
8.11112 -14.9114 2.88249 -5.50841 
8.09816 -14.8105 2.86333 -5.40209 
8.04679 -14.7595 2.82163 -5.34962 
8.00074 -14.6934 2.80334 -5.28506 
7.94189 -14.6102 2.8014 -5.23304 
7.85717 -14.5196 2.7721 -5.20739 
7.77904 -14.3786 2.74756 -5.1513 
7.72047 -14.2749 2.71989 -5.11176 
7.70381 -14.2018 2.6648 -5.07163 
7.64704 -14.1399 2.64165 -4.97985 
7.60426 -14.0459 2.62625 -4.92233 
7.56635 -13.967 2.63436 -4.88677 
7.55445 -13.9093 2.59665 -4.89316 
7.54532 -13.837 2.52887 -4.8367 
7.52637 -13.8024 2.46495 -4.73676 
7.55037 -13.7884 2.40221 -4.63468 
7.58156 -13.8015 2.39538 -4.52244 
7.58484 -13.8403 2.4015 -4.48101 
7.58893 -13.8341 2.41021 -4.47111 
7.66108 -13.9039 2.41034 -4.50022 
7.72059 -13.9981 2.39635 -4.50451 
7.75651 -14.0927 2.34154 -4.48595 
7.79056 -14.1354 2.28158 -4.40129 
7.89195 -14.2256 2.22939 -4.31109 
7.96206 -14.3744 2.18495 -4.21628 
7.99049 -14.5222 2.15201 -4.13698 
7.99848 -14.5735 2.1123 -4.06335 
7.95342 -14.5761 2.04675 -3.98041 
7.95769 -14.5383 2.01181 -3.86918 
7.93249 -14.5668 1.96338 -3.7915 
7.91116 -14.5037 1.91859 -3.69229 
7.86869 -14.4861 1.90892 -3.61064 
7.80998 -14.431 1.89335 -3.57491 
7.72236 -14.2928 1.88296 -3.53001 
7.63298 -14.1295 1.84333 -3.49695 
7.56438 -14.0006 1.79995 -3.44051 
7.50765 -13.8912 1.74936 -3.37373 
7.44323 -13.7923 1.70463 -3.29215 
7.42057 -13.6727 1.67291 -3.21038 
7.40218 -13.6141 1.62385 -3.1472 
7.3917 -13.539 1.5928 -3.05837 
7.42693 -13.5548 1.5681 -3.00346 
