179.495032 0.000000 -134.734773 0.000000 0.000000 100.000000 0.000000 0.000000 -134.734773 0.000000 268.198813 0.000000 0.000000 0.000000 0.000000 100.000000 355.624940 0.000000 -108.507993 0.000000 0.000000 100.000000 0.000000 0.000000 -108.507993 0.000000 125.029647 0.000000 0.000000 0.000000 0.000000 100.000000 91.447672 0.000000 108.127805 0.000000 0.000000 100.000000 0.000000 0.000000 108.127805 0.000000 1319.513539 0.000000 0.000000 0.000000 0.000000 100.000000 962.229387 0.000000 422.576833 0.000000 0.000000 100.000000 0.000000 0.000000 422.576833 0.000000 284.868914 0.000000 0.000000 0.000000 0.000000 100.000000
209.977465 69.226097 -120.286364 -23.350141 69.226097 55.262547 -23.350141 -17.897969 -120.286364 -23.350141 289.169014 84.598861 -23.350141 -17.897969 84.598861 67.045826 363.408346 96.828616 -95.360529 -17.646346 96.828616 76.419978 -17.646346 -13.525989 -95.360529 -17.646346 160.753327 59.327560 -17.646346 -13.525989 59.327560 47.675281 129.967704 52.890737 80.461176 6.420214 52.890737 42.741433 6.420214 4.921117 80.461176 6.420214 1043.808726 125.808572 6.420214 4.921117 125.808572 98.633221 786.528015 111.175038 318.573797 28.250189 111.175038 87.416564 28.250189 21.653874 318.573797 28.250189 275.876977 65.892003 28.250189 21.653874 65.892003 52.706951
223.925687 57.885012 -142.111896 -32.150939 57.885012 29.306358 -31.969161 -13.525603 -142.111896 -31.969161 326.497416 81.376937 -32.150939 -13.525603 81.376937 38.838189 432.827010 104.599184 -120.194923 -26.771211 104.599184 47.792379 -26.873465 -10.976099 -120.194923 -26.873465 170.924137 45.896908 -26.771211 -10.976099 45.896908 24.022940 132.019584 36.737155 88.702114 13.831920 36.737155 20.230131 14.020073 5.649672 88.702114 14.020073 1120.733432 190.633949 13.831920 5.649672 190.633949 83.486382 882.866758 161.466680 344.189247 54.743237 161.466680 70.436720 56.862761 23.309295 344.189247 56.862761 280.275196 60.187891 54.743237 23.309295 60.187891 30.467803
211.556879 45.214813 -142.758824 -26.792755 45.214813 20.770331 -26.698793 -8.002406 -142.758824 -26.698793 316.946958 64.964410 -26.792755 -8.002406 64.964410 26.473045 437.754877 86.986212 -121.206281 -22.191241 86.986212 32.411582 -22.444209 -6.510365 -121.206281 -22.444209 157.194096 34.824370 -22.191241 -6.510365 34.824370 17.580340 120.578322 27.915364 95.375942 14.951714 27.915364 15.508927 15.029316 4.337701 95.375942 15.029316 1182.017379 194.606662 14.951714 4.337701 194.606662 64.143786 979.551489 167.272269 370.467755 57.922247 167.272269 54.574070 60.240314 17.337389 370.467755 60.240314 270.318636 51.396962 57.922247 17.337389 51.396962 22.789344
203.255293 39.659459 -139.005011 -21.975562 39.659459 18.388514 -22.080007 -5.366213 -139.005011 -22.080007 300.116208 54.661182 -21.975562 -5.366213 54.661182 22.009814 417.306619 72.448991 -115.115481 -17.747006 72.448991 25.948327 -17.911052 -4.266366 -115.115481 -17.911052 146.846196 30.438520 -17.747006 -4.266366 30.438520 16.132587 113.374734 25.167770 96.945071 13.679991 25.167770 14.826930 13.929790 3.187552 96.945071 13.929790 1161.252256 173.089821 13.679991 3.187552 173.089821 49.449066 1003.220584 152.533866 365.947208 50.471171 152.533866 43.218017 52.765374 12.033309 365.947208 52.765374 253.539657 44.634601 50.471171 12.033309 44.634601 19.627351
193.439142 36.440540 -131.896406 -18.680049 36.440540 17.557948 -18.529036 -4.220330 -131.896406 -18.529036 291.114593 50.455537 -18.680049 -4.220330 50.455537 20.719538 388.342532 62.938486 -106.051750 -14.607747 62.938486 23.368235 -14.635321 -3.276167 -106.051750 -14.635321 140.852770 28.998201 -14.607747 -3.276167 28.998201 15.860805 109.714177 24.579214 89.537890 11.282929 24.579214 14.836979 11.250143 2.301198 89.537890 11.250143 1092.519904 148.973383 11.282929 2.301198 148.973383 40.429356 964.583279 132.581724 355.869085 44.987391 132.581724 36.030599 45.503165 9.125151 355.869085 45.503165 248.435290 42.371094 44.987391 9.125151 42.371094 18.532846
185.073881 34.804803 -122.750229 -16.454681 34.804803 17.279896 -16.246682 -3.793696 -122.750229 -16.246682 280.458979 47.849072 -16.454681 -3.793696 47.849072 20.240631 367.205027 58.379795 -100.016951 -13.207906 58.379795 22.572855 -13.102828 -2.987238 -100.016951 -13.102828 138.663935 28.717764 -13.207906 -2.987238 28.717764 15.819111 108.089490 24.503547 80.741249 9.378340 24.503547 14.841046 9.029361 1.797722 80.741249 9.029361 1030.316624 132.348803 9.378340 1.797722 132.348803 35.733162 909.569600 116.998689 342.495702 40.641679 116.998689 32.158027 39.945563 7.578849 342.495702 39.945563 246.197593 41.128835 40.641679 7.578849 41.128835 17.975957
181.131156 34.381353 -117.489161 -15.640136 34.381353 17.237091 -15.522987 -3.747367 -117.489161 -15.522987 273.637084 46.777694 -15.640136 -3.747367 46.777694 20.146337 365.036372 58.387987 -97.131882 -12.556227 58.387987 22.707597 -12.682736 -2.934329 -97.131882 -12.682736 136.869124 28.416179 -12.556227 -2.934329 28.416179 15.742976 107.811011 24.544170 77.296152 8.633875 24.544170 14.814930 8.472256 1.647874 77.296152 8.472256 993.763072 123.511721 8.633875 1.647874 123.511721 33.609009 868.408659 108.119555 330.284795 37.286242 108.119555 30.426007 36.480061 6.816033 330.284795 36.480061 243.299220 39.939689 37.286242 6.816033 39.939689 17.622722
178.761585 34.197878 -114.501171 -15.401540 34.197878 17.206753 -15.315427 -3.760941 -114.501171 -15.315427 270.125925 46.528685 -15.401540 -3.760941 46.528685 20.172679 363.662180 58.469987 -93.561085 -11.988127 58.469987 22.778587 -12.269573 -2.883464 -93.561085 -12.269573 134.517644 28.056210 -11.988127 -2.883464 28.056210 15.669965 107.784610 24.545177 75.435219 8.261750 24.545177 14.787922 8.308357 1.589794 75.435219 8.308357 960.895297 117.596123 8.261750 1.589794 117.596123 32.530869 831.758297 102.177472 322.848830 35.979457 102.177472 29.530597 34.723153 6.590194 322.848830 34.723153 243.836776 39.753594 35.979457 6.590194 39.753594 17.570742
178.996294 34.406199 -114.645968 -15.618878 34.406199 17.232794 -15.599013 -3.811891 -114.645968 -15.599013 270.023754 46.764222 -15.618878 -3.811891 46.764222 20.227232 370.848632 59.921596 -88.280721 -10.939552 59.921596 23.047510 -11.639296 -2.731867 -88.280721 -11.639296 130.082500 27.317414 -10.939552 -2.731867 27.317414 15.528622 107.216746 24.428128 71.450739 7.727624 24.428128 14.758111 7.458333 1.471675 71.450739 7.458333 944.078827 115.195972 7.727624 1.471675 115.195972 32.180857 804.018261 99.088120 311.605908 33.916299 99.088120 29.203788 33.303341 6.397146 311.605908 33.303341 239.310108 38.802543 33.916299 6.397146 38.802543 17.446480
180.646486 34.726414 -116.578750 -15.983418 34.726414 17.267989 -16.009842 -3.858428 -116.578750 -16.009842 272.085842 47.184240 -15.983418 -3.858428 47.184240 20.278467 372.432309 59.931627 -87.031758 -11.200201 59.931627 23.020122 -11.597239 -2.753269 -87.031758 -11.597239 129.068876 27.383818 -11.200201 -2.753269 27.383818 15.540067 106.750146 24.362753 68.474504 7.411569 24.362753 14.747224 7.029824 1.419929 68.474504 7.029824 937.329997 114.545886 7.411569 1.419929 114.545886 32.116104 791.792977 98.359976 305.949213 33.156924 98.359976 29.175232 32.922836 6.388327 305.949213 32.922836 236.677601 38.429483 33.156924 6.388327 38.429483 17.438605
183.668363 35.246155 -118.202155 -16.127399 35.246155 17.349991 -16.330039 -3.879435 -118.202155 -16.330039 270.427232 46.766546 -16.127399 -3.879435 46.766546 20.169683 366.042821 58.684185 -88.604701 -11.971992 58.684185 22.815703 -11.849627 -2.822905 -88.604701 -11.849627 130.780974 27.852635 -11.971992 -2.822905 27.852635 15.605744 106.525483 24.355145 66.602459 7.246609 24.355145 14.746743 7.005515 1.411340 66.602459 7.005515 923.764087 113.113729 7.246609 1.411340 113.113729 31.952300 780.036655 97.496587 302.009560 32.985943 97.496587 29.080442 32.732418 6.413972 302.009560 32.732418 235.484129 38.435819 32.985943 6.413972 38.435819 17.479136
182.694350 34.820332 -119.267739 -16.314076 34.820332 17.249633 -16.211698 -3.867757 -119.267739 -16.211698 275.548170 47.758017 -16.314076 -3.867757 47.758017 20.346054 368.414013 59.343129 -86.735586 -11.353972 59.343129 22.970550 -11.523587 -2.693479 -86.735586 -11.523587 129.285802 27.468160 -11.353972 -2.693479 27.468160 15.502494 106.203034 24.312960 64.841311 7.081569 24.312960 14.738563 6.723693 1.364590 64.841311 6.723693 930.042332 114.318058 7.081569 1.364590 114.318058 32.121540 776.148756 97.613320 300.064458 32.861269 97.613320 29.098307 32.771990 6.419696 300.064458 32.771990 234.518496 38.374402 32.861269 6.419696 38.374402 17.480575
180.701241 34.422668 -119.206975 -16.274575 34.422668 17.188977 -16.033814 -3.847218 -119.206975 -16.033814 279.731006 48.316861 -16.274575 -3.847218 48.316861 20.422151 366.986077 59.066918 -87.111178 -11.591260 59.066918 22.909812 -11.594056 -2.725177 -87.111178 -11.594056 129.676592 27.596584 -11.591260 -2.725177 27.596584 15.529032 106.367017 24.362016 66.114209 7.272429 24.362016 14.745288 7.213766 1.411599 66.114209 7.213766 935.883031 115.069452 7.272429 1.411599 115.069452 32.186731 776.046333 98.104651 295.915079 32.090803 98.104651 29.153435 32.503336 6.333291 295.915079 32.503336 230.875146 37.821638 32.090803 6.333291 37.821638 17.394234
183.270646 35.062159 -120.187997 -16.295308 35.062159 17.324636 -16.410530 -3.894546 -120.187997 -16.410530 277.010644 47.505295 -16.295308 -3.894546 47.505295 20.264193 367.285892 59.116179 -89.109755 -12.030388 59.116179 22.911846 -11.889717 -2.784546 -89.109755 -11.889717 130.966822 27.835447 -12.030388 -2.784546 27.835447 15.568439 107.095766 24.488562 70.985993 7.840184 24.488562 14.763361 8.268196 1.523093 70.985993 8.268196 946.015258 116.143255 7.840184 1.523093 116.143255 32.283181 787.716120 99.867888 294.261428 31.605757 99.867888 29.360747 32.518356 6.274105 294.261428 32.518356 227.250137 37.294594 31.605757 6.274105 37.294594 17.306679
180.695477 34.437035 -119.248217 -16.189397 34.437035 17.185599 -16.021853 -3.845570 -119.248217 -16.021853 279.877485 48.143983 -16.189397 -3.845570 48.143983 20.423705 368.047485 59.284458 -88.206096 -11.660153 59.284458 22.939298 -11.698284 -2.722828 -88.206096 -11.698284 130.280597 27.629923 -11.660153 -2.722828 27.629923 15.524123 106.859620 24.405967 69.888085 7.600091 24.405967 14.746550 7.572792 1.426226 69.888085 7.572792 953.747773 116.804412 7.600091 1.426226 116.804412 32.335182 797.864933 100.993640 291.837421 31.171912 100.993640 29.469441 32.294057 6.197982 291.837421 32.294057 223.374076 36.825492 31.171912 6.197982 36.825492 17.225086
181.736088 34.723001 -120.480478 -16.370853 34.723001 17.250177 -16.333158 -3.897615 -120.480478 -16.333158 281.217475 48.237762 -16.370853 -3.897615 48.237762 20.433619 364.935924 58.729574 -87.935630 -11.701372 58.729574 22.838562 -11.655868 -2.736786 -87.935630 -11.655868 130.443131 27.690502 -11.701372 -2.736786 27.690502 15.544369 106.529656 24.346193 68.032777 7.354553 24.346193 14.738970 7.091861 1.378543 68.032777 7.091861 958.427810 117.047990 7.354553 1.378543 117.047990 32.348106 812.466858 102.425666 293.586254 31.531985 102.425666 29.624421 32.485255 6.203982 293.586254 32.485255 222.303743 36.814939 31.531985 6.203982 36.814939 17.202799
180.472976 34.466668 -119.699515 -16.223892 34.466668 17.194078 -16.128031 -3.863130 -119.699515 -16.128031 281.717349 48.288282 -16.223892 -3.863130 48.288282 20.456632 361.727688 58.318501 -86.907822 -11.533748 58.318501 22.782878 -11.513339 -2.714438 -86.907822 -11.513339 130.113814 27.632707 -11.533748 -2.714438 27.632707 15.535594 107.132131 24.475562 71.359764 7.780120 24.475562 14.762026 8.132346 1.511613 71.359764 8.132346 949.778922 115.677092 7.780120 1.511613 115.677092 32.175787 819.095865 102.819056 290.666947 30.990871 102.819056 29.674213 32.024710 6.093733 290.666947 32.024710 218.811316 36.347692 30.990871 6.093733 36.347692 17.104364
181.750639 34.797493 -119.567681 -16.151660 34.797493 17.262407 -16.261381 -3.877643 -119.567681 -16.261381 278.470006 47.641416 -16.151660 -3.877643 47.641416 20.347535 367.341039 59.405194 -86.923708 -11.445284 59.405194 22.968485 -11.577088 -2.707474 -86.923708 -11.577088 129.514524 27.507007 -11.445284 -2.707474 27.507007 15.511079 108.041472 24.620931 75.829842 8.272906 24.620931 14.784423 9.075204 1.620424 75.829842 9.075204 933.403478 113.722907 8.272906 1.620424 113.722907 31.966760 812.164365 101.224245 293.634517 32.380310 101.224245 29.451883 32.163961 6.213044 293.634517 32.163961 222.400297 37.237253 32.380310 6.213044 37.237253 17.236418
187.719342 35.908643 -122.435495 -16.523131 35.908643 17.465540 -16.974683 -3.977002 -122.435495 -16.974683 274.300693 46.915880 -16.523131 -3.977002 46.915880 20.221638 363.770000 58.691411 -84.717251 -11.106268 58.691411 22.828339 -11.232292 -2.649106 -84.717251 -11.232292 128.457297 27.360928 -11.106268 -2.649106 27.360928 15.488109 108.621297 24.673733 78.199106 8.486468 24.673733 14.791359 9.238187 1.648056 78.199106 9.238187 917.560546 112.212879 8.486468 1.648056 112.212879 31.827665 806.588841 100.479358 295.007730 32.671797 100.479358 29.403206 32.191354 6.217267 295.007730 32.191354 224.499155 37.499553 32.671797 6.217267 37.499553 17.248982
190.075894 35.993854 -125.020441 -16.937071 35.993854 17.457211 -17.157581 -4.015932 -125.020441 -17.157581 276.865845 47.593933 -16.937071 -4.015932 47.593933 20.345245 355.719099 57.351457 -86.878361 -11.913280 57.351457 22.607916 -11.597662 -2.768046 -86.878361 -11.597662 130.790606 27.902245 -11.913280 -2.768046 27.902245 15.593061 108.512763 24.605976 77.267561 8.347190 24.605976 14.781569 8.633680 1.602204 77.267561 8.633680 909.958155 111.894570 8.347190 1.602204 111.894570 31.823080 803.186591 100.226166 295.769507 32.663976 100.226166 29.403448 32.234612 6.218949 295.769507 32.234612 225.735362 37.561205 32.663976 6.218949 37.561205 17.250695
190.371815 35.799529 -127.300638 -17.286773 35.799529 17.431948 -17.237641 -4.048263 -127.300638 -17.237641 282.732848 48.594822 -17.286773 -4.048263 48.594822 20.485120 349.625490 56.744954 -84.335261 -11.253446 56.744954 22.543407 -11.177926 -2.656846 -84.335261 -11.177926 129.755455 27.603733 -11.253446 -2.656846 27.603733 15.524141 109.112362 24.702094 80.515238 8.793920 24.702094 14.801744 9.248162 1.711368 80.515238 9.248162 913.450313 112.747207 8.793920 1.711368 112.747207 31.921560 801.049190 100.303922 292.088933 31.718489 100.303922 29.441714 31.856805 6.129730 292.088933 31.856805 223.025609 36.992852 31.718489 6.129730 36.992852 17.168725
192.959064 36.210929 -130.719814 -17.705474 36.210929 17.528962 -17.713990 -4.128648 -130.719814 -17.713990 287.216896 49.032795 -17.705474 -4.128648 49.032795 20.515583 347.185860 56.728555 -81.129341 -10.625424 56.728555 22.545281 -10.771364 -2.575721 -81.129341 -10.771364 127.883960 27.260758 -10.625424 -2.575721 27.260758 15.470161 109.934205 24.817933 84.836525 9.309857 24.817933 14.821647 9.927766 1.810312 84.836525 9.927766 918.795566 113.488241 9.309857 1.810312 113.488241 31.972675 799.574118 100.187904 291.862457 31.894943 100.187904 29.416183 31.900529 6.170987 291.862457 31.900529 223.092922 37.104705 31.894943 6.170987 37.104705 17.207409
192.141536 35.987049 -129.412569 -17.333877 35.987049 17.497576 -17.350876 -4.071397 -129.412569 -17.350876 285.149012 48.439919 -17.333877 -4.071397 48.439919 20.415714 338.195688 55.380493 -80.405731 -10.883881 55.380493 22.290869 -10.767299 -2.620616 -80.405731 -10.767299 128.406365 27.496719 -10.883881 -2.620616 27.496719 15.528516 110.528774 24.869456 88.227622 9.661776 24.869456 14.829385 10.178018 1.853373 88.227622 10.178018 929.455278 114.689388 9.661776 1.853373 114.689388 32.077387 814.931257 102.527651 289.224433 30.766348 102.527651 29.746699 31.773824 6.053235 289.224433 31.773824 218.327711 36.200164 30.766348 6.053235 36.200164 17.058002
192.373725 36.065520 -128.493810 -17.158675 36.065520 17.529820 -17.257701 -4.071873 -128.493810 -17.257701 282.084796 47.904008 -17.158675 -4.071873 47.904008 20.352814 335.761167 55.339825 -80.783192 -11.030662 55.339825 22.281126 -10.901551 -2.634381 -80.783192 -10.901551 128.945421 27.597848 -11.030662 -2.634381 27.597848 15.539224 110.341410 24.794269 87.255332 9.475055 24.794269 14.818763 9.603984 1.800663 87.255332 9.603984 927.769441 114.178935 9.475055 1.800663 114.178935 31.974004 823.887426 103.212462 290.933361 31.351211 103.212462 29.785841 31.974225 6.113731 290.933361 31.974225 218.241825 36.408329 31.351211 6.113731 36.408329 17.099796
193.804336 36.379520 -127.553602 -17.004601 36.379520 17.601816 -17.254727 -4.077997 -127.553602 -17.254727 276.702193 47.085460 -17.004601 -4.077997 47.085460 20.233255 334.835016 55.357957 -82.175562 -11.309214 55.357957 22.248038 -11.137913 -2.671186 -82.175562 -11.137913 130.026480 27.776677 -11.309214 -2.671186 27.776677 15.569224 109.955455 24.716911 85.833139 9.312103 24.716911 14.809974 9.116839 1.763902 85.833139 9.116839 936.017907 115.076842 9.312103 1.763902 115.076842 32.081405 829.698750 103.451436 294.123399 32.073953 103.451436 29.795495 32.239189 6.165878 294.123399 32.239189 219.869323 36.767865 32.073953 6.165878 36.767865 17.139252
198.140785 37.170931 -128.285938 -17.111553 37.170931 17.756921 -17.575653 -4.126750 -128.285938 -17.575653 270.806563 46.252313 -17.111553 -4.126750 46.252313 20.091110 338.218549 56.011925 -82.658435 -11.209412 56.011925 22.323585 -11.195470 -2.653798 -82.658435 -11.195470 129.949468 27.681802 -11.209412 -2.653798 27.681802 15.547376 109.899511 24.726265 85.818425 9.343266 24.726265 14.814334 9.211701 1.786847 85.818425 9.211701 940.987474 115.424385 9.343266 1.786847 115.424385 32.113208 831.596715 103.428265 293.847843 31.884102 103.428265 29.807201 32.080118 6.116311 293.847843 32.080118 219.338767 36.630857 31.884102 6.116311 36.630857 17.097000
195.349208 36.327279 -128.508972 -17.370382 36.327279 17.586066 -17.253121 -4.111036 -128.508972 -17.253121 276.451888 47.688929 -17.370382 -4.111036 47.688929 20.352439 338.368409 55.884738 -83.406181 -11.341382 55.884738 22.259979 -11.282285 -2.677536 -83.406181 -11.282285 130.454441 27.773869 -11.341382 -2.677536 27.773869 15.571592 109.793658 24.722253 85.032112 9.252442 24.722253 14.813774 9.172896 1.778795 85.032112 9.172896 935.732243 114.549386 9.252442 1.778795 114.549386 32.007157 822.822163 101.853850 298.454511 33.263977 101.853850 29.591732 32.428575 6.259428 298.454511 32.428575 224.561882 37.602967 33.263977 6.259428 37.602967 17.251918
191.353480 35.634847 -127.542576 -17.294219 35.634847 17.489183 -16.925743 -4.073055 -127.542576 -16.925743 281.462180 48.480573 -17.294219 -4.073055 48.480573 20.442047 342.666870 56.511930 -85.277913 -11.603845 56.511930 22.352670 -11.553777 -2.722131 -85.277913 -11.553777 131.239277 27.884055 -11.603845 -2.722131 27.884055 15.591414 109.801941 24.729713 85.125166 9.274150 24.729713 14.814012 9.239290 1.782349 85.125166 9.239290 936.763559 114.696868 9.274150 1.782349 114.696868 32.050656 824.482559 102.299783 300.371876 33.082225 102.299783 29.693263 32.611324 6.241923 300.371876 32.611324 225.860632 37.528123 33.082225 6.241923 37.528123 17.219431
189.369392 35.507033 -126.484377 -17.102716 35.507033 17.482224 -16.844827 -4.051941 -126.484377 -16.844827 282.440065 48.365084 -17.102716 -4.051941 48.365084 20.397651 347.250831 57.089142 -86.349059 -11.640799 57.089142 22.436685 -11.660800 -2.729149 -86.349059 -11.660800 131.425373 27.863199 -11.640799 -2.729149 27.863199 15.585913 110.390883 24.837243 87.911770 9.609736 24.837243 14.830627 9.920054 1.860746 87.911770 9.920054 935.741143 114.548825 9.609736 1.860746 114.548825 32.042632 822.818742 102.202439 299.626450 32.693746 102.202439 29.687187 32.505788 6.218701 299.626450 32.505788 225.528049 37.340272 32.693746 6.218701 37.340272 17.200678
189.368144 35.707648 -125.232557 -16.846906 35.707648 17.510248 -16.840646 -4.031755 -125.232557 -16.840646 278.874665 47.590041 -16.846906 -4.031755 47.590041 20.280176 346.916089 56.832326 -84.889995 -11.266760 56.832326 22.395672 -11.371506 -2.673906 -84.889995 -11.371506 130.450665 27.664008 -11.266760 -2.673906 27.664008 15.552657 109.913151 24.715712 86.155976 9.350869 24.715712 14.808332 9.151288 1.763327 86.155976 9.151288 946.371015 115.939595 9.350869 1.763327 115.939595 32.229322 820.758784 101.884584 302.023111 33.227287 101.884584 29.630508 32.774952 6.301595 302.023111 32.774952 227.888750 37.732041 33.227287 6.301595 37.732041 17.279895
189.199713 35.762758 -122.773187 -16.444458 35.762758 17.505780 -16.594683 -3.979092 -122.773187 -16.594683 272.291995 46.572310 -16.444458 -3.979092 46.572310 20.141462 352.099227 57.684972 -82.750262 -10.748489 57.684972 22.567839 -11.075492 -2.603102 -82.750262 -11.075492 128.422150 27.297648 -10.748489 -2.603102 27.297648 15.487127 109.934194 24.732350 86.627923 9.420493 24.732350 14.813350 9.311889 1.791285 86.627923 9.311889 953.541107 116.588810 9.420493 1.791285 116.588810 32.290722 821.248622 101.963683 305.155538 33.649720 101.963683 29.633302 33.128472 6.363317 305.155538 33.128472 230.443484 38.047041 33.649720 6.363317 38.047041 17.331656
191.118619 36.121001 -123.107426 -16.583626 36.121001 17.563161 -16.800507 -4.011959 -123.107426 -16.800507 269.552598 46.373482 -16.583626 -4.011959 46.373482 20.125162 349.028505 56.910667 -84.034770 -11.361556 56.910667 22.434161 -11.310649 -2.695864 -84.034770 -11.310649 129.623496 27.667317 -11.361556 -2.695864 27.667317 15.563160 109.922634 24.742017 86.177223 9.354004 24.742017 14.815373 9.348635 1.793114 86.177223 9.348635 945.788880 115.365349 9.354004 1.793114 115.365349 32.130256 825.572239 102.710279 303.982455 32.911117 102.710279 29.739506 33.031662 6.294938 303.982455 33.031662 228.685954 37.561510 32.911117 6.294938 37.561510 17.254519
