0.712451 0.000000 4.345177 0.000000 -2.029219 0.000000 0.254987 0.000000 -7.254638 0.000000 0.939352 0.000000 -9.344332 0.000000 4.993799 0.000000 -7.648275 0.000000 9.354482 0.000000 -3.145595 0.000000 11.020601 0.000000 1.082214 0.000000 8.232854 0.000000 -0.321265 0.000000 3.243318 0.000000 -7.967633 0.000000 4.721626 0.000000 -3.088358 0.000000 10.632057 0.000000
0.991286 -1.010559 6.298235 -7.736872 -3.004441 3.607222 0.399179 -0.599479 -10.054342 12.633526 1.436037 -1.741752 -13.051773 16.251279 7.003675 -8.753831 -10.706169 13.312870 13.140899 -16.304478 -4.485339 5.527881 15.614748 -19.185753 1.351159 -1.745041 11.594717 -14.376868 -0.595004 0.801375 4.578910 -5.903906 -11.143755 13.816192 6.844758 -8.546401 -4.610950 5.530443 14.948653 -18.495746
0.484434 0.634310 6.588659 -12.581132 -3.158153 5.950240 0.848481 -2.378123 -9.570047 17.480392 1.664601 -3.659761 -12.411600 22.413118 6.865630 -12.786504 -10.386238 18.493186 12.686044 -22.942909 -4.493197 8.305798 15.004347 -26.943464 0.862839 -0.877763 11.372565 -20.522798 -1.155504 3.360903 4.958221 -10.454635 -10.468330 18.823778 7.390440 -14.649084 -5.078445 9.362484 14.516070 -25.725348
0.235856 3.014569 6.488841 -13.353949 -3.142808 6.553208 1.152252 -4.525533 -8.711373 15.481870 1.729606 -5.116618 -11.338927 19.569896 6.464347 -12.376468 -9.621647 16.564154 11.927557 -20.776161 -4.265937 8.317114 13.906528 -24.053912 0.407707 1.315971 10.455065 -19.084301 -1.443096 5.382396 4.747653 -11.786196 -9.547053 16.352721 7.225870 -15.345302 -4.998797 10.100517 13.259770 -23.127979
0.391541 3.458961 6.623646 -13.332551 -3.248579 6.848031 1.140215 -5.590092 -8.677103 14.306061 1.795850 -5.902405 -11.409385 17.933105 6.513855 -12.248487 -9.648796 15.503743 11.954036 -19.831410 -4.343576 8.294237 14.045998 -22.544077 0.383901 2.321400 10.515682 -18.004516 -1.319224 5.666714 4.499174 -11.472679 -9.520953 15.168359 7.231581 -14.735754 -5.119404 9.939800 13.296748 -21.559075
0.628428 2.997660 6.735781 -13.378196 -3.234021 7.035771 1.089502 -5.678118 -8.816580 14.252953 1.724676 -6.187848 -11.768732 17.954131 6.643174 -12.502939 -9.804733 15.565458 12.142766 -19.990301 -4.482591 8.451046 14.293618 -22.780646 0.425599 2.360162 10.782317 -18.063715 -1.453047 5.225047 4.356804 -10.881546 -9.653992 15.151607 7.374181 -14.565440 -5.242315 10.055398 13.592204 -21.644607
0.722612 2.479797 6.717423 -13.409691 -3.180615 6.970285 1.050608 -5.495894 -8.940139 14.393360 1.714777 -6.061130 -11.798071 18.384810 6.589360 -12.694032 -9.797371 15.759391 12.109578 -20.214871 -4.557344 8.570367 14.355053 -23.119668 0.494669 2.244548 10.952418 -18.352147 -1.413337 5.176736 4.426722 -10.499682 -9.799583 15.247333 7.439862 -14.701508 -5.272738 10.228519 13.712782 -21.981397
0.730338 2.220360 6.826270 -13.325014 -3.172364 6.819823 1.033069 -5.325339 -9.041512 14.495983 1.694367 -5.907367 -11.758506 18.422926 6.506906 -12.597356 -9.699834 15.715208 12.028070 -20.095802 -4.507813 8.583086 14.420804 -23.148806 0.476808 2.124809 10.869853 -18.513339 -1.175664 5.115042 4.667541 -10.502840 -9.879560 15.326272 7.309881 -14.777897 -5.218543 10.274408 13.768118 -22.067817
0.654222 2.158587 6.781753 -13.415149 -3.116605 6.750920 1.064337 -5.225690 -9.045350 14.598633 1.707847 -5.773862 -11.772512 18.329788 6.483548 -12.426644 -9.640683 15.548250 12.175822 -19.885486 -4.443685 8.454795 14.319239 -23.170427 0.528644 2.121358 10.883081 -18.383632 -1.099668 4.837810 4.895210 -10.788426 -10.059356 15.387790 7.174302 -14.572774 -5.127106 10.178973 13.599058 -22.081223
0.603163 2.253696 6.734958 -13.376150 -3.030917 6.669700 1.136435 -5.229220 -8.970384 14.613309 1.739124 -5.713444 -11.695080 18.315792 6.539115 -12.336727 -9.596827 15.432626 12.174208 -19.989384 -4.326653 8.322265 14.255513 -23.035758 0.532558 2.063433 10.930390 -18.358106 -1.205989 4.704208 4.816631 -11.127311 -9.870973 15.628153 7.086127 -14.330369 -5.076124 10.017606 13.599272 -21.858285
0.614865 2.341799 6.769203 -13.308300 -2.832322 6.557016 1.223567 -5.322979 -8.856089 14.520403 1.763596 -5.715645 -11.526755 18.216069 6.550813 -12.376367 -9.537102 15.367541 12.093611 -19.994837 -4.353414 8.133087 14.247654 -22.930292 0.525414 2.056304 10.884306 -18.421924 -1.224188 4.806204 4.683482 -11.101446 -9.923575 15.474616 7.175345 -14.201887 -4.888710 9.902229 13.626668 -21.807295
0.603129 2.337795 6.730406 -13.322144 -2.771455 6.295356 1.266416 -5.456256 -8.651530 14.356819 1.757266 -5.746658 -11.333095 17.979860 6.408842 -12.392159 -9.612828 15.294007 12.108311 -19.884255 -4.337884 8.116861 14.096177 -22.900233 0.632756 2.070905 11.111957 -18.388792 -1.285933 4.818164 4.606054 -10.899435 -9.703074 15.516717 7.180337 -14.333264 -4.686003 9.593676 13.691341 -21.836781
0.679147 2.330052 6.788391 -13.243859 -2.662609 6.167049 1.303801 -5.538558 -8.514450 14.068076 1.706285 -5.760414 -11.359064 17.690729 6.471866 -12.191680 -9.683705 15.371789 12.008689 -19.875869 -4.335631 8.098512 14.191722 -22.704374 0.651423 1.923313 11.194694 -18.662664 -1.349066 4.848495 4.508915 -10.750528 -9.508219 15.250115 7.286692 -14.370774 -4.514877 9.221104 13.705593 -21.937385
0.786293 2.200058 6.930749 -13.241719 -2.599948 6.011680 1.356454 -5.599657 -8.482787 13.837012 1.702792 -5.710435 -11.292175 17.663189 6.472967 -12.198226 -9.660830 15.475854 11.990463 -19.753800 -4.329957 8.093601 14.157738 -22.775437 0.616336 1.837677 11.111064 -18.827578 -1.357274 4.898830 4.596375 -10.606991 -9.650652 14.931674 7.412983 -14.502495 -4.392714 8.907095 13.775569 -21.992015
0.856364 1.992949 7.103537 -13.342977 -2.574147 5.902639 1.374031 -5.677894 -8.255961 13.751936 1.725628 -5.707149 -11.325253 17.576036 6.475570 -12.190790 -9.566334 15.459038 11.928867 -19.714119 -4.262860 8.099208 14.026529 -22.748075 0.567757 1.832563 10.954712 -18.756435 -1.194886 4.916375 4.722024 -10.693950 -9.699629 15.003962 7.371354 -14.660755 -4.342473 8.681757 13.717928 -22.101383
0.843977 1.819551 7.088179 -13.504364 -2.594423 5.851106 1.332273 -5.724898 -8.051480 13.456190 1.655919 -5.764218 -11.309946 17.600862 6.421683 -12.179036 -9.470202 15.318572 11.802328 -19.644413 -4.152147 8.027540 13.835065 -22.577548 0.586966 1.882055 10.760321 -18.548048 -1.146971 4.738209 4.743153 -10.874385 -9.736995 15.062931 7.178544 -14.595415 -4.382556 8.570207 13.654983 -22.061960
0.804238 1.767774 6.973672 -13.468649 -2.713832 5.859262 1.232332 -5.684025 -7.966680 13.136580 1.604034 -5.707004 -11.229054 17.600119 6.445011 -12.083810 -9.395939 15.149753 11.631325 -19.484497 -4.099064 7.870916 13.731940 -22.302249 0.605059 1.863613 10.627378 -18.263750 -1.120985 4.649641 4.717374 -10.916957 -9.623235 15.131597 6.917955 -14.315295 -4.413913 8.610016 13.562259 -21.974916
0.829185 1.784815 6.993375 -13.295190 -2.610569 5.997110 1.236294 -5.533543 -7.926057 12.963833 1.601289 -5.624746 -11.155008 17.512620 6.488122 -12.056981 -9.396929 15.004643 11.586192 -19.246244 -4.063433 7.767458 13.728368 -22.111588 0.567484 1.824712 10.412412 -18.037603 -1.234229 4.584102 4.695655 -10.878684 -9.512526 15.030981 6.788087 -13.917925 -4.484131 8.653081 13.569301 -21.836070
