0.011865 0.000000 -0.001653 0.000000 0.000000 0.010000 0.000000 0.000000 -0.001653 0.000000 0.003912 0.000000 0.000000 0.000000 0.000000 0.010000 0.010912 -0.000000 0.003616 -0.000000 0.000000 0.010000 0.000000 0.000000 0.003616 0.000000 0.002002 0.000000 0.000000 0.000000 0.000000 0.010000
0.016721 -0.020686 -0.002286 0.002798 -0.020686 0.048838 0.002798 -0.005364 -0.002286 0.002798 0.005726 -0.007228 0.002798 -0.005364 -0.007228 0.023034 0.015377 -0.019022 0.005074 -0.006263 -0.019022 0.045648 -0.006263 0.012008 0.005074 -0.006263 0.002875 -0.003593 -0.006263 0.012008 -0.003593 0.016064
0.016174 -0.029190 -0.002030 0.003217 -0.029190 0.102322 0.003217 -0.010136 -0.002030 0.003217 0.006572 -0.013717 0.003217 -0.010136 -0.013717 0.053565 0.014895 -0.026852 0.004777 -0.008401 -0.026852 0.094804 -0.008401 0.026891 0.004777 -0.008401 0.003084 -0.006153 -0.008401 0.026891 -0.006153 0.028552
0.014950 -0.026419 -0.001756 0.002273 -0.026419 0.111819 0.002269 -0.007610 -0.001756 0.002269 0.006376 -0.015686 0.002273 -0.007610 -0.015686 0.075507 0.013796 -0.024436 0.004277 -0.006904 -0.024436 0.104066 -0.006908 0.026193 0.004277 -0.006908 0.003108 -0.007366 -0.006904 0.026193 -0.007366 0.039444
0.014981 -0.024807 -0.001799 0.002001 -0.024807 0.109088 0.002002 -0.005660 -0.001799 0.002002 0.006141 -0.015045 0.002001 -0.005660 -0.015045 0.081830 0.013892 -0.023105 0.004192 -0.005968 -0.023105 0.102570 -0.005983 0.021682 0.004192 -0.005983 0.003136 -0.008175 -0.005968 0.021682 -0.008175 0.048751
0.015334 -0.024882 -0.001895 0.002134 -0.024882 0.108036 0.002138 -0.005378 -0.001895 0.002138 0.006090 -0.014374 0.002134 -0.005378 -0.014374 0.081723 0.014273 -0.023316 0.004247 -0.005751 -0.023316 0.102551 -0.005786 0.018803 0.004247 -0.005786 0.003127 -0.008516 -0.005751 0.018803 -0.008516 0.055046
0.015558 -0.025291 -0.001926 0.002282 -0.025291 0.108552 0.002284 -0.005663 -0.001926 0.002284 0.006130 -0.014147 0.002282 -0.005663 -0.014147 0.080847 0.014527 -0.023781 0.004255 -0.005787 -0.023781 0.103658 -0.005835 0.017596 0.004255 -0.005835 0.003079 -0.008507 -0.005787 0.017596 -0.008507 0.058107
0.015667 -0.025521 -0.001821 0.002320 -0.025521 0.109166 0.002320 -0.005860 -0.001821 0.002320 0.006194 -0.014166 0.002320 -0.005860 -0.014166 0.080504 0.014614 -0.024051 0.004247 -0.005801 -0.024051 0.104578 -0.005854 0.017155 0.004247 -0.005854 0.003050 -0.008347 -0.005801 0.017155 -0.008347 0.059037
0.015686 -0.025627 -0.001782 0.002183 -0.025627 0.109515 0.002191 -0.005709 -0.001782 0.002191 0.006275 -0.014268 0.002183 -0.005709 -0.014268 0.080597 0.014602 -0.024128 0.004273 -0.005806 -0.024128 0.105002 -0.005853 0.016996 0.004273 -0.005853 0.003071 -0.008218 -0.005806 0.016996 -0.008218 0.059036
0.015683 -0.025645 -0.001779 0.002118 -0.025645 0.109649 0.002129 -0.005494 -0.001779 0.002129 0.006315 -0.014401 0.002118 -0.005494 -0.014401 0.080910 0.014541 -0.024099 0.004344 -0.005861 -0.024099 0.105067 -0.005888 0.017026 0.004344 -0.005888 0.003155 -0.008193 -0.005861 0.017026 -0.008193 0.058883
0.015689 -0.025640 -0.001755 0.002113 -0.025640 0.109673 0.002120 -0.005399 -0.001755 0.002120 0.006385 -0.014474 0.002113 -0.005399 -0.014474 0.081199 0.014499 -0.024011 0.004391 -0.005983 -0.024011 0.104915 -0.005976 0.017237 0.004391 -0.005976 0.003232 -0.008292 -0.005983 0.017237 -0.008292 0.058953
0.015708 -0.025646 -0.001706 0.002087 -0.025646 0.109684 0.002090 -0.005333 -0.001706 0.002090 0.006351 -0.014572 0.002087 -0.005333 -0.014572 0.081470 0.014497 -0.023947 0.004390 -0.006067 -0.023947 0.104719 -0.006036 0.017472 0.004390 -0.006036 0.003270 -0.008421 -0.006067 0.017472 -0.008421 0.059240
0.015697 -0.025669 -0.001740 0.002027 -0.025669 0.109724 0.002032 -0.005211 -0.001740 0.002032 0.006328 -0.014545 0.002027 -0.005211 -0.014545 0.081563 0.014507 -0.023940 0.004373 -0.006065 -0.023940 0.104623 -0.006032 0.017559 0.004373 -0.006032 0.003285 -0.008509 -0.006065 0.017559 -0.008509 0.059571
0.015706 -0.025657 -0.001722 0.002065 -0.025657 0.109728 0.002068 -0.005208 -0.001722 0.002068 0.006253 -0.014508 0.002065 -0.005208 -0.014508 0.081510 0.014497 -0.023959 0.004384 -0.006022 -0.023959 0.104633 -0.006004 0.017499 0.004384 -0.006004 0.003306 -0.008561 -0.006022 0.017499 -0.008561 0.059847
0.015696 -0.025666 -0.001751 0.002052 -0.025666 0.109734 0.002054 -0.005214 -0.001751 0.002054 0.006245 -0.014404 0.002052 -0.005214 -0.014404 0.081309 0.014480 -0.023954 0.004405 -0.006018 -0.023954 0.104649 -0.006007 0.017438 0.004405 -0.006007 0.003331 -0.008608 -0.006018 0.017438 -0.008608 0.060079
0.015687 -0.025655 -0.001775 0.002087 -0.025655 0.109722 0.002088 -0.005261 -0.001775 0.002088 0.006277 -0.014376 0.002087 -0.005261 -0.014376 0.081146 0.014449 -0.023933 0.004445 -0.006040 -0.023933 0.104622 -0.006029 0.017442 0.004445 -0.006029 0.003360 -0.008655 -0.006040 0.017442 -0.008655 0.060283
0.015686 -0.025642 -0.001778 0.002120 -0.025642 0.109695 0.002117 -0.005340 -0.001778 0.002117 0.006260 -0.014415 0.002120 -0.005340 -0.014415 0.081146 0.014433 -0.023891 0.004466 -0.006096 -0.023891 0.104540 -0.006078 0.017529 0.004466 -0.006078 0.003368 -0.008700 -0.006096 0.017529 -0.008700 0.060462
