5.914876 0.000000 2.052193 0.000000 -0.670562 0.000000 4.339147 0.000000 0.084665 0.000000 8.848101 0.000000 4.531298 0.000000 10.733875 0.000000 8.607349 0.000000 8.369448 0.000000 9.520130 0.000000 3.706435 0.000000 6.824002 0.000000 0.156915 0.000000 1.536537 0.000000 0.674925 0.000000 0.040038 0.000000 6.568579 0.000000 7.202542 0.000000 9.867599 0.000000
8.240247 -10.386221 3.097099 -3.955166 -0.805822 0.945620 6.065930 -7.703873 0.127700 -0.264963 12.600244 -15.422348 6.355993 -7.929790 15.015462 -18.684229 12.097356 -14.983207 11.765320 -14.591222 13.272442 -16.561292 5.222366 -6.524007 9.482062 -11.898857 0.312497 -0.397467 2.241866 -2.794516 0.991096 -1.356515 0.177811 -0.374189 9.273307 -11.563787 10.114728 -12.565483 13.805588 -17.176560
8.192907 -15.111637 4.004295 -8.817345 -0.243226 -0.845631 6.150348 -12.053450 0.511310 -1.486906 12.379658 -21.922254 6.273282 -11.451826 14.453189 -25.960146 11.634950 -20.899581 11.387865 -20.569683 12.696605 -22.846312 5.132657 -9.832474 9.015202 -16.646955 0.641315 -1.890152 2.505204 -5.118027 1.466126 -3.631848 0.852951 -3.227614 9.341406 -17.278320 9.787354 -17.743478 13.221113 -23.899389
7.762065 -14.256440 4.091633 -11.035120 0.208764 -3.357615 5.659745 -12.458272 0.786143 -3.173503 11.512741 -20.150591 5.766316 -10.968342 13.202279 -23.111990 10.631188 -18.624939 10.528552 -18.710669 11.584914 -20.098130 4.905620 -9.865914 8.104295 -14.936377 0.881067 -3.699456 2.618685 -6.263662 1.681242 -5.761157 1.072090 -5.664837 8.772505 -16.792501 8.960862 -16.063744 12.099491 -21.333311
7.539502 -13.582908 3.814480 -10.810813 0.210195 -4.144778 5.389212 -11.988683 0.811914 -4.059736 11.436353 -19.112717 5.632578 -10.587728 13.236307 -21.379605 10.617126 -17.238021 10.553845 -17.670795 11.597445 -18.474214 5.016079 -10.005688 8.082807 -13.777192 0.899419 -4.688052 2.615475 -6.747876 1.646416 -6.533905 0.834671 -5.783295 8.921164 -15.989700 8.975138 -14.946345 12.142487 -19.874612
7.722440 -13.287755 3.623647 -10.136936 0.206796 -3.929062 5.290327 -11.500050 0.710705 -4.161186 11.582447 -19.086205 5.808443 -10.495230 13.538602 -21.408945 10.845849 -17.206330 10.776480 -17.761121 11.810481 -18.441122 5.127402 -10.322687 8.205367 -13.720578 0.883757 -4.876543 2.599126 -6.748251 1.594689 -6.429791 0.566116 -5.119115 9.080545 -16.042136 9.117588 -14.947557 12.282995 -19.948850
7.778381 -13.424624 3.492409 -9.712097 0.058288 -3.720484 5.450473 -11.195323 0.603686 -3.916633 11.752521 -19.217056 5.946444 -10.653689 13.631728 -21.763787 10.944092 -17.464825 10.851430 -18.012122 12.006500 -18.679468 5.233502 -10.448618 8.309073 -13.833437 0.825063 -4.798740 2.432458 -6.621329 1.675424 -6.177725 0.484348 -4.526680 9.189944 -16.171126 9.349750 -15.105858 12.387694 -20.098498
7.890867 -13.444406 3.423798 -9.442868 -0.009234 -3.466283 5.550170 -11.278415 0.575817 -3.641893 11.629592 -19.349848 5.965927 -10.778888 13.626098 -21.838438 10.829688 -17.548517 10.663381 -18.054046 11.886401 -18.881256 5.188371 -10.489065 8.434981 -13.902066 0.800893 -4.634729 2.277072 -6.336192 1.752846 -6.147875 0.562671 -4.270792 9.135379 -16.241651 9.277825 -15.354608 12.329817 -20.134149
7.786729 -13.521548 3.462322 -9.264870 -0.018423 -3.328598 5.549738 -11.381534 0.569451 -3.500921 11.591021 -19.172132 5.946002 -10.749885 13.472552 -21.788473 10.798879 -17.361525 10.486093 -17.781009 11.533354 -18.727530 4.984098 -10.374979 8.277154 -14.023573 0.823735 -4.520121 2.144649 -6.058654 1.814413 -6.211287 0.663571 -4.312232 9.127343 -16.134936 9.147366 -15.257847 12.317440 -20.015497
7.728459 -13.370161 3.559924 -9.245489 -0.026198 -3.276160 5.538168 -11.377289 0.577370 -3.443395 11.501265 -19.069490 5.916439 -10.655376 13.376505 -21.582512 10.744554 -17.248962 10.357539 -17.498892 11.528210 -18.245958 4.858350 -10.073287 8.072897 -13.840307 0.852956 -4.500250 2.166775 -5.824226 1.784456 -6.285572 0.822180 -4.453436 9.030842 -16.076473 8.936715 -15.027702 12.175807 -19.976593
