0.001801 0.000000 -0.002516 0.000000 0.000000 0.010000 0.000000 0.000000 -0.002516 0.000000 0.011586 0.000000 0.000000 0.000000 0.000000 0.010000 0.011811 0.000000 -0.001633 0.000000 0.000000 0.010000 0.000000 0.000000 -0.001633 0.000000 0.005256 0.000000 0.000000 0.000000 0.000000 0.010000 0.005681 0.000000 0.005374 0.000000 0.000000 0.010000 0.000000 0.000000 0.005374 0.000000 0.007761 0.000000 0.000000 0.000000 0.000000 0.010000 0.011613 0.000000 -0.002519 0.000000 0.000000 0.010000 0.000000 0.000000 -0.002519 -0.000000 0.001297 -0.000000 0.000000 0.000000 0.000000 0.010000
0.002629 -0.003314 -0.003522 0.004340 -0.003314 0.015528 0.004340 -0.008323 -0.003522 0.004340 0.016325 -0.020193 0.004340 -0.008323 -0.020193 0.047894 0.016649 -0.020601 -0.002242 0.002734 -0.020601 0.048675 0.002734 -0.005243 -0.002242 0.002734 0.007646 -0.009623 0.002734 -0.005243 -0.009623 0.027625 0.008062 -0.010011 0.007520 -0.009267 -0.010011 0.028370 -0.009267 0.017769 0.007520 -0.009267 0.010973 -0.013599 -0.009267 0.017769 -0.013599 0.035249 0.016360 -0.020236 -0.003535 0.004363 -0.020236 0.047975 0.004363 -0.008366 -0.003535 0.004363 0.001886 -0.002372 0.004363 -0.008366 -0.002372 0.013722
0.003047 -0.006450 -0.003240 0.005660 -0.006450 0.029699 0.005660 -0.018070 -0.003240 0.005660 0.015810 -0.028462 0.005660 -0.018070 -0.028462 0.099971 0.016166 -0.029134 -0.001852 0.002966 -0.029134 0.102161 0.002966 -0.009283 -0.001852 0.002966 0.008390 -0.017225 0.002966 -0.009283 -0.017225 0.064888 0.008089 -0.015231 0.006992 -0.012046 -0.015231 0.057745 -0.012046 0.038445 0.006992 -0.012046 0.010831 -0.019894 -0.012046 0.038445 -0.019894 0.072628 0.015810 -0.028479 -0.003346 0.005855 -0.028479 0.100013 0.005855 -0.018739 -0.003346 0.005855 0.002157 -0.004508 0.005855 -0.018739 -0.004508 0.023284
0.003231 -0.008452 -0.002850 0.004417 -0.008452 0.045028 0.004407 -0.016461 -0.002850 0.004407 0.014623 -0.025823 0.004417 -0.016461 -0.025823 0.109383 0.014951 -0.026443 -0.001588 0.001932 -0.026443 0.111875 0.001939 -0.006388 -0.001588 0.001939 0.008004 -0.018284 0.001932 -0.006388 -0.018284 0.085639 0.007633 -0.015382 0.006234 -0.009465 -0.015382 0.070907 -0.009460 0.034978 0.006234 -0.009460 0.010225 -0.019092 -0.009465 0.034978 -0.019092 0.084522 0.014577 -0.025758 -0.003056 0.004840 -0.025758 0.109113 0.004837 -0.018303 -0.003056 0.004837 0.002312 -0.006012 0.004840 -0.018303 -0.006012 0.034274
0.003277 -0.009379 -0.002812 0.003744 -0.009379 0.056364 0.003723 -0.012831 -0.002812 0.003723 0.014678 -0.024321 0.003744 -0.012831 -0.024321 0.107161 0.014948 -0.024825 -0.001708 0.001733 -0.024825 0.109181 0.001743 -0.004677 -0.001708 0.001743 0.007755 -0.017185 0.001733 -0.004677 -0.017185 0.089097 0.007554 -0.015187 0.006219 -0.008157 -0.015187 0.076597 -0.008137 0.027532 0.006219 -0.008137 0.010361 -0.018574 -0.008157 0.027532 -0.018574 0.087670 0.014622 -0.024197 -0.003036 0.004280 -0.024197 0.106643 0.004263 -0.015326 -0.003036 0.004263 0.002377 -0.007045 0.004280 -0.015326 -0.007045 0.044505
0.003235 -0.009518 -0.002830 0.003687 -0.009518 0.062001 0.003664 -0.011062 -0.002830 0.003664 0.015065 -0.024444 0.003687 -0.011062 -0.024444 0.106495 0.015339 -0.024857 -0.001710 0.001963 -0.024857 0.108051 0.001966 -0.004680 -0.001710 0.001966 0.007705 -0.016564 0.001963 -0.004680 -0.016564 0.088055 0.007546 -0.015112 0.006391 -0.008159 -0.015112 0.079147 -0.008121 0.024173 0.006391 -0.008121 0.010700 -0.018794 -0.008159 0.024173 -0.018794 0.089578 0.015009 -0.024315 -0.003053 0.004198 -0.024315 0.105924 0.004182 -0.013518 -0.003053 0.004182 0.002354 -0.007456 0.004198 -0.013518 -0.007456 0.051451
0.003188 -0.009339 -0.002859 0.003734 -0.009339 0.063770 0.003707 -0.010555 -0.002859 0.003707 0.015295 -0.024896 0.003734 -0.010555 -0.024896 0.107236 0.015562 -0.025311 -0.001741 0.001994 -0.025311 0.108593 0.001999 -0.004896 -0.001741 0.001999 0.007803 -0.016418 0.001994 -0.004896 -0.016418 0.087200 0.007464 -0.014983 0.006470 -0.008447 -0.014983 0.079873 -0.008396 0.023586 0.006470 -0.008396 0.010991 -0.019147 -0.008447 0.023586 -0.019147 0.090986 0.015247 -0.024778 -0.003062 0.004195 -0.024778 0.106713 0.004200 -0.012728 -0.003062 0.004200 0.002312 -0.007429 0.004195 -0.012728 -0.007429 0.054764
0.003149 -0.009146 -0.002864 0.003781 -0.009146 0.063869 0.003755 -0.010489 -0.002864 0.003755 0.015368 -0.025133 0.003781 -0.010489 -0.025133 0.107949 0.015630 -0.025544 -0.001747 0.002014 -0.025544 0.109247 0.002019 -0.004975 -0.001747 0.002019 0.007892 -0.016540 0.002014 -0.004975 -0.016540 0.087116 0.007497 -0.014764 0.006506 -0.008592 -0.014764 0.079619 -0.008530 0.023754 0.006506 -0.008530 0.011031 -0.019437 -0.008592 0.023754 -0.019437 0.091929 0.015339 -0.025032 -0.003028 0.004193 -0.025032 0.107496 0.004216 -0.012406 -0.003028 0.004216 0.002269 -0.007265 0.004193 -0.012406 -0.007265 0.055758
0.003165 -0.009010 -0.002890 0.003798 -0.009010 0.063505 0.003778 -0.010526 -0.002890 0.003778 0.015363 -0.025192 0.003798 -0.010526 -0.025192 0.108252 0.015615 -0.025601 -0.001794 0.002014 -0.025601 0.109532 0.002015 -0.004985 -0.001794 0.002015 0.007913 -0.016674 0.002014 -0.004985 -0.016674 0.087388 0.007539 -0.014736 0.006514 -0.008643 -0.014736 0.079308 -0.008594 0.023944 0.006514 -0.008594 0.011005 -0.019460 -0.008643 0.023944 -0.019460 0.092280 0.015328 -0.025117 -0.003067 0.004153 -0.025117 0.107877 0.004186 -0.012234 -0.003067 0.004186 0.002285 -0.007105 0.004153 -0.012234 -0.007105 0.055718
0.003222 -0.008987 -0.002947 0.003831 -0.008987 0.063226 0.003823 -0.010616 -0.002947 0.003823 0.015330 -0.025174 0.003831 -0.010616 -0.025174 0.108290 0.015599 -0.025576 -0.001831 0.002065 -0.025576 0.109559 0.002063 -0.005050 -0.001831 0.002063 0.007849 -0.016714 0.002065 -0.005050 -0.016714 0.087593 0.007527 -0.014783 0.006503 -0.008646 -0.014783 0.079257 -0.008625 0.024054 0.006503 -0.008625 0.011024 -0.019404 -0.008646 0.024054 -0.019404 0.092241 0.015313 -0.025093 -0.003089 0.004214 -0.025093 0.107944 0.004233 -0.012253 -0.003089 0.004233 0.002308 -0.007058 0.004214 -0.012253 -0.007058 0.055480
