-1.20247 0 6.12268 0 
-1.5456 1.89079 8.44191 -10.4221 
-1.07317 1.43529 8.40783 -15.5902 
-0.778927 -0.372892 8.11241 -15.5224 
-0.781886 -1.00802 8.16409 -15.5061 
-0.937088 -0.95856 8.26111 -15.5059 
-1.00094 -0.669317 8.24261 -15.5228 
-1.08333 -0.528837 8.1864 -15.3155 
-1.12965 -0.400758 8.15828 -15.1477 
-1.13951 -0.313074 8.13963 -15.1065 
-1.19292 -0.278236 8.20698 -15.1031 
-1.25512 -0.197069 8.18435 -15.1941 
-1.34845 -0.0819567 8.14902 -15.1706 
-1.37415 0.0955611 8.08647 -15.1243 
-1.39786 0.169758 8.03857 -14.9875 
-1.36596 0.216149 8.00527 -14.924 
-1.33104 0.179364 7.92887 -14.8642 
-1.3138 0.120546 7.91834 -14.7222 
-1.30963 0.0926986 7.90725 -14.695 
-1.28257 0.0798024 7.81876 -14.6869 
-1.26252 0.0414687 7.65854 -14.5478 
-1.1974 0.0137017 7.44903 -14.3421 
-1.17751 -0.0731686 7.29403 -14.0513 
-1.12987 -0.106099 7.24287 -13.8297 
-0.989827 -0.174409 7.19978 -13.6884 
-0.852808 -0.379854 7.15774 -13.608 
-0.784111 -0.624312 7.08693 -13.5289 
-0.732722 -0.770421 6.99321 -13.4211 
-0.771219 -0.850466 6.95167 -13.293 
-0.830727 -0.804055 6.98003 -13.238 
-0.910893 -0.717987 7.00641 -13.2624 
-1.00957 -0.601458 7.03929 -13.3041 
-1.0253 -0.448485 7.09032 -13.3587 
-1.01292 -0.395898 7.06406 -13.4192 
-1.0285 -0.403259 7.02464 -13.3935 
-1.12088 -0.371152 7.02937 -13.33 
-1.24435 -0.231794 6.98322 -13.3131 
-1.32037 -0.0334287 6.9315 -13.2565 
-1.37322 0.114853 6.94632 -13.1388 
-1.36147 0.220495 6.96514 -13.1383 
-1.37568 0.215954 6.97459 -13.1323 
-1.49449 0.243535 7.07517 -13.1826 
-1.51002 0.419813 7.10458 -13.3373 
-1.5351 0.483899 7.08369 -13.348 
-1.55182 0.541894 7.00122 -13.3202 
-1.57676 0.579829 6.96644 -13.1718 
-1.60142 0.624911 6.94014 -13.1011 
-1.60059 0.671917 6.84815 -13.0797 
-1.52803 0.692068 6.69344 -12.9427 
-1.49887 0.615928 6.55147 -12.6873 
-1.47718 0.572765 6.45506 -12.4652 
-1.48764 0.548042 6.37325 -12.2932 
-1.43021 0.56618 6.28818 -12.1404 
-1.4116 0.496289 6.30455 -11.9744 
-1.30669 0.450984 6.278 -11.9887 
-1.26444 0.288399 6.30116 -11.9329 
-1.25668 0.192214 6.32026 -12.008 
-1.25483 0.155732 6.31983 -12.0336 
-1.19772 0.154721 6.29042 -12.0602 
-1.19871 0.0800762 6.39491 -12.0224 
-1.10752 0.0557952 6.45641 -12.155 
-1.09178 -0.0957207 6.4927 -12.2243 
-1.13513 -0.153993 6.53042 -12.3354 
-1.15092 -0.101451 6.54377 -12.4276 
-1.22798 -0.0694797 6.58083 -12.4272 
-1.31264 0.040329 6.57501 -12.4883 
-1.42265 0.183717 6.56776 -12.4934 
-1.44444 0.367522 6.625 -12.4695 
-1.46295 0.430086 6.73905 -12.5113 
-1.51038 0.453141 6.8053 -12.6819 
-1.60027 0.520819 6.82734 -12.816 
-1.68407 0.661618 6.83647 -12.84 
-1.73571 0.81855 6.83149 -12.8655 
-1.77191 0.926618 6.81798 -12.8472 
-1.72471 0.995178 6.74449 -12.8007 
-1.80857 0.953199 6.81624 -12.6699 
-1.86231 1.0595 6.97978 -12.7773 
-1.88657 1.15567 7.2158 -13.0149 
-1.8301 1.19493 7.36846 -13.344 
-1.7385 1.10898 7.47481 -13.6155 
-1.65887 0.955825 7.51859 -13.791 
-1.60965 0.819399 7.56728 -13.9093 
-1.68082 0.725308 7.75321 -13.9751 
-1.6247 0.800809 7.927 -14.3051 
-1.57844 0.725522 7.95936 -14.5338 
-1.49793 0.635383 7.8781 -14.6313 
-1.44261 0.516364 7.84738 -14.5566 
-1.38914 0.410799 7.80294 -14.4943 
-1.53282 0.299774 7.82081 -14.4255 
-1.59119 0.461678 7.84129 -14.5145 
-1.72589 0.566557 7.86632 -14.5274 
-1.84089 0.762747 7.89266 -14.6195 
-1.92405 0.95936 7.962 -14.6182 
-2.00359 1.11424 8.06776 -14.6859 
-2.01978 1.24533 8.09523 -14.8278 
-2.04108 1.29475 8.06742 -14.8842 
-2.15563 1.34987 8.06514 -14.8467 
-2.2227 1.54053 7.99673 -14.8223 
-2.32626 1.69013 8.02816 -14.6941 
-2.33197 1.86133 8.06109 -14.7335 
-2.27266 1.90415 7.9983 -14.7733 
-2.17658 1.83849 7.7974 -14.6781 
-2.06591 1.71576 7.60145 -14.4102 
-1.98706 1.55683 7.48049 -14.0696 
-1.97882 1.41766 7.51975 -13.8715 
-1.94963 1.36623 7.58725 -13.9225 
-1.86837 1.30089 7.48843 -14.0036 
-1.88836 1.17779 7.42223 -13.892 
-1.9436 1.19018 7.40896 -13.8087 
-2.00373 1.27179 7.44882 -13.7469 
-2.03734 1.37 7.43218 -13.8037 
-1.97534 1.44089 7.37177 -13.7934 
-1.95532 1.38177 7.20814 -13.6635 
-1.94686 1.34729 7.06144 -13.445 
-1.97792 1.34014 7.05674 -13.2232 
-2.0108 1.39137 7.1727 -13.1955 
-1.86875 1.44009 7.10086 -13.3244 
-1.76826 1.24918 7.03011 -13.193 
-1.70072 1.06453 6.9227 -13.0807 
-1.72411 0.925962 6.83442 -12.9276 
-1.7712 0.929046 6.84999 -12.8091 
-1.77808 0.997211 6.83013 -12.8188 
-1.83277 1.02253 6.84248 -12.7758 
-1.87264 1.09754 6.92578 -12.8039 
-1.89189 1.15959 7.09308 -12.9143 
-1.84026 1.18623 7.11967 -13.1758 
-1.81478 1.11897 7.07795 -13.2449 
-1.86576 1.08439 7.05413 -13.2171 
-1.9433 1.15925 7.06677 -13.1906 
-1.96288 1.29459 6.99192 -13.2194 
-2.02385 1.35937 7.01873 -13.0825 
-2.12469 1.45307 7.09679 -13.0649 
-2.20212 1.60435 7.26489 -13.1988 
-2.25981 1.73247 7.39627 -13.4388 
-2.28702 1.82489 7.42892 -13.6756 
-2.34613 1.88878 7.48559 -13.7209 
-2.45344 1.99776 7.6313 -13.7656 
-2.51933 2.16345 7.68926 -13.9745 
-2.60525 2.2811 7.80165 -14.0621 
-2.55606 2.42137 7.80438 -14.2296 
-2.4521 2.39408 7.68166 -14.2258 
-2.48931 2.25447 7.58658 -14.069 
-2.63423 2.27655 7.51979 -13.9533 
-2.73339 2.49627 7.45681 -13.8563 
-2.77953 2.70135 7.45288 -13.7072 
-2.81612 2.81059 7.48753 -13.6588 
-2.96828 2.87861 7.63323 -13.7044 
-2.98922 3.09006 7.70624 -13.915 
-3.0354 3.17558 7.76648 -14.0216 
-3.03894 3.25947 7.7875 -14.1157 
