0.00517144 0 -0.00314657 0 0 0.01 0 0 -0.00314657 0 0.00874927 0 0 0 0 0.01 
0.00766158 -0.00954476 -0.00448388 0.00552139 -0.00954476 0.0274759 0.00552139 -0.0105871 -0.00448388 0.00552139 0.0120216 -0.0148871 0.00552139 -0.0105871 -0.0148871 0.0377192 
0.00791834 -0.015283 -0.00423268 0.00711073 -0.015283 0.0581006 0.00711073 -0.0226682 -0.00423268 0.00711073 0.0117381 -0.0213888 0.00711073 -0.0226682 -0.0213888 0.0773593 
0.00747367 -0.0157902 -0.00380572 0.00556365 -0.0157902 0.0736444 0.00556289 -0.0202114 -0.00380572 0.00556289 0.0111026 -0.0203505 0.00556365 -0.0202114 -0.0203505 0.0888831 
0.00729869 -0.015426 -0.00378462 0.00488183 -0.015426 0.0794779 0.00488012 -0.016037 -0.00378462 0.00488012 0.0112973 -0.0197129 0.00488183 -0.016037 -0.0197129 0.0910217 
0.00728569 -0.015149 -0.00386979 0.00491942 -0.015149 0.0810841 0.00490981 -0.0143728 -0.00386979 0.00490981 0.0116309 -0.0199419 0.00491942 -0.0143728 -0.0199419 0.0924632 
0.00735437 -0.0149919 -0.00391451 0.00506845 -0.0149919 0.081174 0.00504873 -0.0140971 -0.00391451 0.00504873 0.0117935 -0.0203024 0.00506845 -0.0140971 -0.0203024 0.0938486 
0.00745075 -0.0150075 -0.00394351 0.00514286 -0.0150075 0.0810816 0.00512718 -0.0141841 -0.00394351 0.00512718 0.011812 -0.020412 0.00514286 -0.0141841 -0.020412 0.0945297 
0.00755458 -0.0151401 -0.00398133 0.00518408 -0.0151401 0.0812557 0.00518275 -0.014317 -0.00398133 0.00518275 0.0117624 -0.020346 0.00518408 -0.014317 -0.020346 0.094532 
0.00765892 -0.0152687 -0.00401562 0.00521516 -0.0152687 0.0815473 0.0052255 -0.0144139 -0.00401562 0.0052255 0.0117213 -0.0202905 0.00521516 -0.0144139 -0.0202905 0.0944039 
0.00773525 -0.015467 -0.00408803 0.00526675 -0.015467 0.0820632 0.0052857 -0.0145641 -0.00408803 0.0052857 0.0116751 -0.0201759 0.00526675 -0.0145641 -0.0201759 0.0940698 
0.00774069 -0.0155637 -0.00409562 0.00534086 -0.0155637 0.0824485 0.00535991 -0.0147188 -0.00409562 0.00535991 0.0116905 -0.0201542 0.00534086 -0.0147188 -0.0201542 0.0939391 
0.00772066 -0.0156009 -0.00409426 0.00536622 -0.0156009 0.0826871 0.00537231 -0.0148284 -0.00409426 0.00537231 0.0116955 -0.0201559 0.00536622 -0.0148284 -0.0201559 0.0938761 
0.00772882 -0.0155652 -0.00412176 0.00536706 -0.0155652 0.0827061 0.00535873 -0.0148418 -0.00412176 0.00535873 0.0116605 -0.0201812 0.00536706 -0.0148418 -0.0201812 0.0939309 
0.00774147 -0.0155656 -0.00414579 0.00540033 -0.0155656 0.0826867 0.00539139 -0.0148915 -0.00414579 0.00539139 0.011614 -0.0201391 0.00540033 -0.0148915 -0.0201391 0.0939 
