0.005064 0.000000 -0.005067 0.000000 0.000000 0.010000 0.000000 0.000000 -0.005067 0.000000 0.008594 0.000000 0.000000 0.000000 0.000000 0.010000 0.012186 0.000000 -0.000322 0.000000 0.000000 0.010000 0.000000 0.000000 -0.000322 0.000000 0.001015 0.000000 0.000000 0.000000 0.000000 0.010000
0.007210 -0.008970 -0.007083 0.008722 -0.008970 0.026373 0.008722 -0.016724 -0.007083 0.008722 0.012144 -0.015046 0.008722 -0.016724 -0.015046 0.038024 0.017164 -0.021228 -0.000451 0.000557 -0.021228 0.049878 0.000557 -0.001067 -0.000451 0.000557 0.001514 -0.001929 0.000557 -0.001067 -0.001929 0.012873
0.007385 -0.014074 -0.006547 0.011198 -0.014074 0.054114 0.011198 -0.035694 -0.006547 0.011198 0.011927 -0.021875 0.011198 -0.035694 -0.021875 0.078981 0.016567 -0.029811 -0.000510 0.000734 -0.029811 0.104278 0.000734 -0.002345 -0.000510 0.000734 0.001949 -0.004366 0.000734 -0.002345 -0.004366 0.022962
0.007093 -0.014723 -0.005832 0.008649 -0.014723 0.068804 0.008651 -0.031671 -0.005832 0.008651 0.011151 -0.020726 0.008649 -0.031671 -0.020726 0.090831 0.015268 -0.026855 -0.000603 0.000716 -0.026855 0.113273 0.000691 -0.002384 -0.000603 0.000691 0.002207 -0.006505 0.000716 -0.002384 -0.006505 0.037125
0.007066 -0.014713 -0.005854 0.007458 -0.014713 0.075651 0.007460 -0.024583 -0.005854 0.007460 0.011189 -0.019899 0.007458 -0.024583 -0.019899 0.092736 0.015301 -0.025163 -0.000655 0.000848 -0.025163 0.110121 0.000782 -0.002381 -0.000655 0.000782 0.002302 -0.007650 0.000848 -0.002381 -0.007650 0.049112
0.007206 -0.014642 -0.006090 0.007549 -0.014642 0.078402 0.007546 -0.021778 -0.006090 0.007546 0.011344 -0.019954 0.007549 -0.021778 -0.019954 0.093641 0.015676 -0.025253 -0.000638 0.000933 -0.025253 0.108973 0.000861 -0.002519 -0.000638 0.000861 0.002307 -0.007947 0.000933 -0.002519 -0.007947 0.055809
0.007349 -0.014664 -0.006251 0.007926 -0.014664 0.079282 0.007931 -0.021653 -0.006251 0.007931 0.011384 -0.020065 0.007926 -0.021653 -0.020065 0.094232 0.015909 -0.025698 -0.000595 0.000894 -0.025698 0.109540 0.000851 -0.002524 -0.000595 0.000851 0.002303 -0.007876 0.000894 -0.002524 -0.007876 0.058409
0.007368 -0.014733 -0.006275 0.008171 -0.014733 0.079544 0.008192 -0.022213 -0.006275 0.008192 0.011448 -0.020023 0.008171 -0.022213 -0.020023 0.094282 0.015978 -0.025941 -0.000616 0.000810 -0.025941 0.110206 0.000800 -0.002379 -0.000616 0.000800 0.002319 -0.007764 0.000810 -0.002379 -0.007764 0.059047
0.007355 -0.014713 -0.006256 0.008225 -0.014713 0.079523 0.008244 -0.022576 -0.006256 0.008244 0.011493 -0.020045 0.008225 -0.022576 -0.020045 0.094203 0.015973 -0.025998 -0.000728 0.000819 -0.025998 0.110500 0.000820 -0.002315 -0.000728 0.000820 0.002347 -0.007722 0.000819 -0.002315 -0.007722 0.059089
0.007348 -0.014685 -0.006240 0.008204 -0.014685 0.079415 0.008209 -0.022651 -0.006240 0.008209 0.011515 -0.020099 0.008204 -0.022651 -0.020099 0.094246 0.015972 -0.025982 -0.000706 0.000971 -0.025982 0.110538 0.000956 -0.002531 -0.000706 0.000956 0.002381 -0.007740 0.000971 -0.002531 -0.007740 0.059092
