587.648264 0.000000 1.412154 0.000000 0.000000 100.000000 0.000000 0.000000 1.412154 0.000000 82.003944 0.000000 0.000000 0.000000 0.000000 100.000000 456.250520 0.000000 467.959732 0.000000 0.000000 100.000000 0.000000 0.000000 467.959732 0.000000 667.132951 0.000000 0.000000 0.000000 0.000000 100.000000
539.312192 113.095073 1.162834 0.169703 113.095073 88.888277 0.169703 0.130078 1.162834 0.169703 122.940652 52.330245 0.169703 0.130078 52.330245 42.311814 408.507602 79.977443 357.074595 34.570419 79.977443 63.503493 34.570419 26.498353 357.074595 34.570419 569.420503 95.556335 34.570419 26.498353 95.556335 75.444770
620.766899 137.253937 2.437975 0.584683 137.253937 61.932752 0.516584 0.184300 2.437975 0.516584 124.136744 35.490207 0.584683 0.184300 35.490207 19.730265 449.161066 91.595297 401.701546 68.807215 91.595297 42.639621 69.272158 28.393798 401.701546 69.272158 620.576291 120.437034 68.807215 28.393798 120.437034 54.922200
639.505359 121.093876 3.831603 0.764280 121.093876 42.713677 0.683387 0.170083 3.831603 0.683387 112.104410 26.583566 0.764280 0.170083 26.583566 15.126261 472.491155 86.190053 442.372761 72.864369 86.190053 32.198948 73.220736 21.066277 442.372761 73.220736 655.046254 116.078253 72.864369 21.066277 116.078253 41.120497
600.291999 99.232667 6.172467 1.140042 99.232667 32.489544 0.947419 0.205234 6.172467 0.947419 104.559090 23.905047 1.140042 0.205234 23.905047 14.538552 467.014181 76.629128 439.162474 63.367294 76.629128 26.620406 63.937626 14.704101 439.162474 63.937626 636.477949 100.718155 63.367294 14.704101 100.718155 32.432528
570.418750 86.959807 6.402175 0.962815 86.959807 28.339928 0.844885 0.165173 6.402175 0.844885 101.711240 23.580117 0.962815 0.165173 23.580117 14.633983 457.516801 69.914404 422.003519 53.905204 69.914404 23.954273 54.963270 11.057274 422.003519 54.963270 602.036150 87.499165 53.905204 11.057274 87.499165 27.757345
548.025697 80.387040 4.511538 0.420030 80.387040 26.741668 0.511727 0.093672 4.511538 0.511727 101.119874 23.728038 0.420030 0.093672 23.728038 14.688052 444.287691 64.708977 404.915680 47.804479 64.708977 22.502594 48.437525 9.262114 404.915680 48.437525 578.794367 80.228136 47.804479 9.262114 80.228136 25.669645
523.607532 75.907325 1.919620 -0.069691 75.907325 26.034341 0.171156 0.036086 1.919620 0.171156 101.127633 23.809689 -0.069691 0.036086 23.809689 14.671881 431.018203 61.221001 389.511241 44.043523 61.221001 21.789098 44.276975 8.448298 389.511241 44.276975 561.019099 75.941432 44.043523 8.448298 75.941432 24.700630
509.360279 74.192918 4.562097 0.786174 74.192918 25.889106 0.631224 0.162851 4.562097 0.631224 101.219266 23.823074 0.786174 0.162851 23.823074 14.648984 418.521739 58.847008 378.019463 42.104433 58.847008 21.431061 41.847960 8.126415 378.019463 41.847960 551.450443 74.106258 42.104433 8.126415 74.106258 24.380699
500.216450 73.488131 7.042939 1.231306 73.488131 25.855743 0.948276 0.213110 7.042939 0.948276 101.285640 23.820152 1.231306 0.213110 23.820152 14.639092 407.541710 57.258556 370.543982 41.286045 57.258556 21.241301 40.576215 8.025169 370.543982 40.576215 549.308282 73.858812 41.286045 8.025169 73.858812 24.385980
