2.50105 0 6.72545 0 
3.49038 -4.30305 9.15556 -11.4189 
3.4178 -6.3895 8.91067 -16.7506 
3.24165 -6.36567 8.47583 -16.4876 
3.29033 -6.29827 8.644 -16.2962 
3.35183 -6.26598 8.864 -16.3648 
3.39328 -6.30609 9.00509 -16.5952 
3.24781 -6.06904 8.74311 -16.0544 
3.28566 -6.14926 8.92523 -16.4394 
3.18535 -5.99026 8.80173 -16.1472 
3.1183 -5.87607 8.70601 -16.0203 
3.06819 -5.7807 8.66954 -15.8843 
3.00876 -5.71477 8.62356 -15.8522 
2.98518 -5.59135 8.62001 -15.7211 
3.01637 -5.52694 8.6113 -15.7074 
2.98816 -5.54901 8.5699 -15.7108 
2.9493 -5.52726 8.52407 -15.7188 
2.94194 -5.42788 8.46363 -15.5655 
2.93271 -5.40104 8.38724 -15.5171 
2.92175 -5.38541 8.30591 -15.4034 
3.0372 -5.60547 8.5691 -15.9362 
3.09229 -5.57441 8.48982 -15.6977 
3.09877 -5.64886 8.45406 -15.5561 
3.13924 -5.71532 8.47842 -15.5538 
3.21312 -5.79361 8.43476 -15.583 
3.13938 -5.64717 8.04249 -14.8506 
3.19904 -5.75184 7.98609 -14.7926 
3.15257 -5.85266 7.92325 -14.7042 
3.16613 -5.83821 7.8819 -14.6234 
3.12802 -5.82831 7.83941 -14.4945 
3.22773 -6.06641 8.14614 -15.0933 
3.19598 -5.99756 8.14224 -14.9879 
3.14065 -5.94311 8.1342 -14.9613 
3.10097 -5.85501 8.16682 -14.9208 
2.97781 -5.77565 8.10492 -14.9291 
2.85579 -5.61212 8.04379 -14.8583 
2.80213 -5.41288 8.05964 -14.7487 
2.76846 -5.28816 8.05332 -14.7429 
2.76562 -5.20539 8.05602 -14.7341 
2.78685 -5.1981 8.02928 -14.7859 
2.76532 -5.19405 7.9231 -14.7019 
2.70277 -5.15276 7.88389 -14.5296 
2.64398 -5.04894 7.82935 -14.4234 
2.60964 -4.93992 7.80828 -14.3402 
2.52901 -4.85927 7.74741 -14.3093 
2.52432 -4.71994 7.71097 -14.1942 
2.43901 -4.67836 7.64148 -14.1347 
2.42411 -4.56 7.59016 -14.0391 
2.4385 -4.50529 7.52564 -13.9516 
2.4277 -4.51246 7.50448 -13.846 
2.47384 -4.50198 7.44089 -13.7686 
2.47021 -4.55444 7.33607 -13.6939 
2.51736 -4.54826 7.25823 -13.5244 
2.53213 -4.58982 7.25427 -13.349 
2.57894 -4.65464 7.25774 -13.3595 
2.65595 -4.73448 7.29195 -13.3559 
2.69986 -4.86923 7.33361 -13.4125 
2.71513 -4.97744 7.36234 -13.4972 
2.75681 -4.98747 7.37769 -13.4256 
2.80282 -5.06244 7.40856 -13.4602 
2.77968 -5.15366 7.4133 -13.5298 
2.77339 -5.18504 7.50464 -13.6261 
2.82992 -5.18746 7.56591 -13.7925 
2.82949 -5.2516 7.6261 -13.9217 
2.79247 -5.24842 7.65694 -14.0021 
2.7222 -5.18486 7.65288 -14.0506 
2.64291 -5.08465 7.65184 -14.0556 
2.56407 -4.95729 7.67066 -14.0508 
2.49081 -4.81109 7.65755 -14.0239 
2.4619 -4.67558 7.64725 -13.978 
2.4683 -4.61465 7.67341 -13.9957 
2.45664 -4.59433 7.73222 -14.0369 
2.49035 -4.55782 7.72121 -14.0981 
2.51085 -4.58457 7.68557 -14.1084 
2.5201 -4.61147 7.67255 -14.0506 
2.56631 -4.66784 7.73856 -14.139 
2.55321 -4.75428 7.90053 -14.2938 
2.51852 -4.74708 8.01261 -14.5057 
2.53517 -4.68708 8.14177 -14.6703 
2.54614 -4.6726 8.20402 -14.8103 
2.63517 -4.69316 8.24759 -14.9309 
2.64802 -4.84573 8.34875 -15.1114 
2.63693 -4.90313 8.38216 -15.2668 
2.68213 -4.90911 8.47939 -15.3497 
2.67859 -4.94904 8.54058 -15.4508 
2.68106 -4.96304 8.54357 -15.5732 
2.68273 -4.96127 8.61708 -15.5916 
2.67806 -4.95332 8.62291 -15.6924 
2.67289 -4.93245 8.61722 -15.6621 
2.62455 -4.92835 8.61446 -15.674 
2.60064 -4.86842 8.59116 -15.6861 
2.53135 -4.82151 8.61402 -15.685 
2.44299 -4.71118 8.57799 -15.6795 
2.38057 -4.56786 8.53748 -15.6197 
2.3831 -4.47141 8.50073 -15.6435 
2.39819 -4.43853 8.48769 -15.5841 
2.31773 -4.46468 8.50828 -15.6194 
2.23999 -4.35007 8.51594 -15.6363 
2.15238 -4.18886 8.45434 -15.5379 
2.14949 -4.02054 8.34947 -15.3976 
2.14695 -3.9797 8.25263 -15.3043 
2.15235 -3.95551 8.19297 -15.1265 
2.08454 -3.96849 8.13067 -15.0367 
2.11179 -3.87871 8.05355 -14.8717 
2.10097 -3.90716 7.944 -14.7467 
2.08044 -3.89453 7.87086 -14.5179 
2.04195 -3.88198 7.84312 -14.4461 
2.12206 -3.83595 7.85445 -14.392 
2.24198 -3.93275 7.86629 -14.4273 
2.329 -4.08753 7.86274 -14.4074 
2.31189 -4.23364 7.87528 -14.4165 
2.30342 -4.2517 7.89574 -14.4252 
2.28973 -4.25093 7.8537 -14.4847 
2.2725 -4.24673 7.8632 -14.4951 
2.28644 -4.2066 7.84198 -14.4414 
2.25892 -4.1929 7.77817 -14.3609 
2.22706 -4.15819 7.7279 -14.2667 
2.13866 -4.09888 7.63068 -14.1548 
2.13172 -3.94879 7.58946 -13.9071 
2.15422 -3.94895 7.5753 -13.9444 
2.1953 -3.97175 7.53161 -13.9234 
2.17759 -4.02348 7.50372 -13.8396 
2.18748 -4.01022 7.52681 -13.7547 
2.15351 -4.03829 7.54827 -13.7979 
2.12584 -3.9987 7.52304 -13.7702 
2.07119 -3.96316 7.55357 -13.7128 
2.10543 -3.90954 7.55549 -13.8109 
2.02891 -3.92116 7.58058 -13.8288 
1.95597 -3.81622 7.59564 -13.85 
1.96931 -3.68641 7.63454 -13.8594 
1.95713 -3.66996 7.65316 -13.9411 
1.91407 -3.65461 7.68666 -14.0231 
1.81455 -3.59054 7.76217 -14.0823 
1.76075 -3.44473 7.82081 -14.2193 
1.72788 -3.31962 7.8891 -14.2821 
1.72205 -3.23787 7.92045 -14.4043 
1.70604 -3.17906 7.89671 -14.4337 
1.66594 -3.12324 7.90139 -14.3535 
1.64498 -3.07145 7.88884 -14.4091 
1.65285 -3.03993 7.83824 -14.3919 
1.62373 -3.0379 7.74689 -14.2766 
1.5658 -3.01332 7.74008 -14.1943 
1.56503 -2.93709 7.75756 -14.1699 
1.46548 -2.9065 7.73815 -14.1559 
1.41062 -2.74849 7.70493 -14.0799 
1.38997 -2.64395 7.73408 -14.0891 
1.32483 -2.57275 7.7538 -14.1354 
1.22097 -2.46852 7.77887 -14.1978 
1.13709 -2.30051 7.74148 -14.2073 
1.06623 -2.15402 7.77969 -14.1779 
