0.010097 -0.000000 0.004392 -0.000000 0.000000 0.010000 0.000000 0.000000 0.004392 0.000000 0.003001 0.000000 0.000000 0.000000 0.000000 0.010000 0.011356 0.000000 -0.002992 0.000000 0.000000 0.010000 0.000000 0.000000 -0.002992 -0.000000 0.001527 -0.000000 0.000000 0.000000 0.000000 0.010000 0.004378 0.000000 -0.005203 0.000000 0.000000 0.010000 0.000000 0.000000 -0.005203 0.000000 0.008731 0.000000 0.000000 0.000000 0.000000 0.010000 0.002839 0.000000 0.002702 0.000000 0.000000 0.010000 0.000000 0.000000 0.002702 0.000000 0.011415 0.000000 0.000000 0.000000 0.000000 0.010000 0.011354 0.000000 -0.002301 0.000000 0.000000 0.010000 0.000000 0.000000 -0.002301 0.000000 0.005900 0.000000 0.000000 0.000000 0.000000 0.010000 0.002742 0.000000 0.002903 0.000000 0.000000 0.010000 0.000000 0.000000 0.002903 0.000000 0.011303 0.000000 0.000000 0.000000 0.000000 0.010000
0.014236 -0.017617 0.006156 -0.007594 -0.017617 0.042953 -0.007594 0.014561 0.006156 -0.007594 0.004289 -0.005346 -0.007594 0.014561 -0.005346 0.019426 0.015999 -0.019791 -0.004199 0.005183 -0.019791 0.047121 0.005183 -0.009938 -0.004199 0.005183 0.002205 -0.002765 0.005183 -0.009938 -0.002765 0.014476 0.006220 -0.007729 -0.007293 0.008996 -0.007729 0.023995 0.008996 -0.017250 -0.007293 0.008996 0.012322 -0.015256 0.008996 -0.017250 -0.015256 0.038426 0.004141 -0.005218 0.003764 -0.004628 -0.005218 0.019180 -0.004628 0.008874 0.003764 -0.004628 0.016090 -0.019908 -0.004628 0.008874 -0.019908 0.047346 0.016023 -0.019838 -0.003157 0.003847 -0.019838 0.047212 0.003847 -0.007377 -0.003157 0.003847 0.008539 -0.010717 0.003847 -0.007377 -0.010717 0.029724 0.003992 -0.005025 0.004050 -0.004982 -0.005025 0.018809 -0.004982 0.009552 0.004050 -0.004982 0.015933 -0.019714 -0.004982 0.009552 -0.019714 0.046975
0.013854 -0.025020 0.005753 -0.010074 -0.025020 0.088958 -0.010074 0.032213 0.005753 -0.010074 0.004470 -0.008742 -0.010074 0.032213 -0.008742 0.036908 0.015482 -0.027878 -0.003952 0.006967 -0.027878 0.098090 0.006967 -0.022302 -0.003952 0.006967 0.002432 -0.004994 0.006967 -0.022302 -0.004994 0.024828 0.006180 -0.011916 -0.006797 0.011926 -0.011916 0.047060 0.011926 -0.038133 -0.006797 0.011926 0.012143 -0.021893 0.011926 -0.038133 -0.021893 0.078962 0.004790 -0.009929 0.003542 -0.005748 -0.009929 0.041108 -0.005748 0.018261 0.003542 -0.005748 0.015519 -0.028173 -0.005748 0.018261 -0.028173 0.099072 0.015513 -0.028319 -0.002825 0.004141 -0.028319 0.099614 0.004141 -0.012946 -0.002825 0.004141 0.009130 -0.018503 0.004141 -0.012946 -0.018503 0.068923 0.004530 -0.009458 0.003646 -0.006258 -0.009458 0.039539 -0.006258 0.019905 0.003646 -0.006258 0.015482 -0.027910 -0.006258 0.019905 -0.027910 0.098231
0.012882 -0.023025 0.005139 -0.008110 -0.023025 0.098790 -0.008120 0.030551 0.005139 -0.008120 0.004361 -0.009796 -0.008110 0.030551 -0.009796 0.049238 0.014311 -0.025277 -0.003548 0.005736 -0.025277 0.107242 0.005742 -0.021814 -0.003548 0.005742 0.002527 -0.006333 0.005736 -0.021814 -0.006333 0.035435 0.005828 -0.012234 -0.006047 0.009598 -0.012234 0.058731 0.009561 -0.036084 -0.006047 0.009561 0.011433 -0.020612 0.009598 -0.036084 -0.020612 0.089505 0.004952 -0.012163 0.003315 -0.004404 -0.012163 0.060638 -0.004432 0.015486 0.003315 -0.004432 0.014231 -0.025551 -0.004404 0.015486 -0.025551 0.108795 0.014302 -0.025755 -0.002582 0.002960 -0.025755 0.109905 0.002951 -0.009240 -0.002582 0.002951 0.008593 -0.019102 0.002960 -0.009240 -0.019102 0.088534 0.004549 -0.011563 0.003172 -0.004639 -0.011563 0.058159 -0.004627 0.016839 0.003172 -0.004627 0.014360 -0.025478 -0.004639 0.016839 -0.025478 0.108211
0.012974 -0.021920 0.005092 -0.006974 -0.021920 0.098528 -0.007000 0.024708 0.005092 -0.007000 0.004345 -0.010328 -0.006974 0.024708 -0.010328 0.057992 0.014343 -0.023819 -0.003549 0.004975 -0.023819 0.105158 0.004988 -0.018148 -0.003549 0.004988 0.002618 -0.007266 0.004975 -0.018148 -0.007266 0.045133 0.005849 -0.012322 -0.006011 0.008254 -0.012322 0.065371 0.008171 -0.029085 -0.006011 0.008171 0.011524 -0.019965 0.008254 -0.029085 -0.019965 0.091349 0.004840 -0.012561 0.003365 -0.004036 -0.012561 0.070599 -0.004098 0.012247 0.003365 -0.004098 0.014253 -0.023891 -0.004036 0.012247 -0.023891 0.106422 0.014310 -0.024101 -0.002693 0.002856 -0.024101 0.107409 0.002845 -0.007344 -0.002693 0.002845 0.008244 -0.017824 0.002856 -0.007344 -0.017824 0.091002 0.004459 -0.011897 0.003206 -0.003934 -0.011897 0.068119 -0.003908 0.012603 0.003206 -0.003908 0.014389 -0.024047 -0.003934 0.012603 -0.024047 0.106444
0.013293 -0.022122 0.005233 -0.006843 -0.022122 0.099050 -0.006882 0.021497 0.005233 -0.006882 0.004367 -0.010477 -0.006843 0.021497 -0.010477 0.063080 0.014672 -0.023934 -0.003674 0.004895 -0.023934 0.104662 0.004904 -0.015914 -0.003674 0.004904 0.002667 -0.007721 0.004895 -0.015914 -0.007721 0.051954 0.005958 -0.012498 -0.006183 0.008125 -0.012498 0.069426 0.008041 -0.025278 -0.006183 0.008041 0.011786 -0.020196 0.008125 -0.025278 -0.020196 0.092984 0.004815 -0.012191 0.003502 -0.004204 -0.012191 0.073306 -0.004255 0.011443 0.003502 -0.004255 0.014580 -0.023934 -0.004204 0.011443 -0.023934 0.105430 0.014684 -0.024114 -0.002770 0.003119 -0.024114 0.106237 0.003115 -0.007475 -0.002770 0.003115 0.008205 -0.017104 0.003119 -0.007475 -0.017104 0.089526 0.004386 -0.011587 0.003261 -0.004043 -0.011587 0.071136 -0.004020 0.011208 0.003261 -0.004020 0.014767 -0.024114 -0.004043 0.011208 -0.024114 0.105784
0.013469 -0.022489 0.005339 -0.007041 -0.022489 0.100140 -0.007076 0.020586 0.005339 -0.007076 0.004380 -0.010419 -0.007041 0.020586 -0.010419 0.065171 0.014882 -0.024320 -0.003739 0.005048 -0.024320 0.105416 0.005045 -0.015168 -0.003739 0.005045 0.002665 -0.007815 0.005048 -0.015168 -0.007815 0.055512 0.005988 -0.012589 -0.006284 0.008345 -0.012589 0.071438 0.008292 -0.024208 -0.006284 0.008292 0.011966 -0.020479 0.008345 -0.024208 -0.020479 0.094335 0.004841 -0.011926 0.003555 -0.004437 -0.011926 0.073295 -0.004465 0.011707 0.003555 -0.004465 0.014796 -0.024306 -0.004437 0.011707 -0.024306 0.105894 0.014902 -0.024543 -0.002807 0.003240 -0.024543 0.106711 0.003243 -0.007898 -0.002807 0.003243 0.008308 -0.016965 0.003240 -0.007898 -0.016965 0.088536 0.004321 -0.011276 0.003220 -0.004177 -0.011276 0.071250 -0.004156 0.011172 0.003220 -0.004156 0.015041 -0.024540 -0.004177 0.011172 -0.024540 0.106414
0.013540 -0.022642 0.005358 -0.007217 -0.022642 0.100806 -0.007239 0.020612 0.005358 -0.007239 0.004368 -0.010312 -0.007217 0.020612 -0.010312 0.065653 0.014946 -0.024527 -0.003762 0.005148 -0.024527 0.106081 0.005140 -0.015055 -0.003762 0.005140 0.002663 -0.007731 0.005148 -0.015055 -0.007731 0.056822 0.006052 -0.012543 -0.006340 0.008494 -0.012543 0.072084 0.008465 -0.024162 -0.006340 0.008465 0.011967 -0.020624 0.008494 -0.024162 -0.020624 0.095047 0.004880 -0.011854 0.003557 -0.004523 -0.011854 0.072925 -0.004535 0.012014 0.003557 -0.004535 0.014869 -0.024524 -0.004523 0.012014 -0.024524 0.106457 0.014983 -0.024776 -0.002789 0.003263 -0.024776 0.107338 0.003268 -0.008074 -0.002789 0.003268 0.008404 -0.017093 0.003263 -0.008074 -0.017093 0.088433 0.004286 -0.011078 0.003172 -0.004148 -0.011078 0.070700 -0.004119 0.011191 0.003172 -0.004119 0.015147 -0.024829 -0.004148 0.011191 -0.024829 0.107153
0.013572 -0.022683 0.005336 -0.007277 -0.022683 0.101029 -0.007290 0.020780 0.005336 -0.007290 0.004349 -0.010211 -0.007277 0.020780 -0.010211 0.065509 0.014960 -0.024572 -0.003750 0.005191 -0.024572 0.106350 0.005185 -0.015094 -0.003750 0.005185 0.002662 -0.007641 0.005191 -0.015094 -0.007641 0.057057 0.006165 -0.012557 -0.006382 0.008579 -0.012557 0.072216 0.008571 -0.024341 -0.006382 0.008571 0.011876 -0.020579 0.008579 -0.024341 -0.020579 0.095169 0.004949 -0.011889 0.003550 -0.004522 -0.011889 0.072803 -0.004525 0.012107 0.003550 -0.004525 0.014874 -0.024588 -0.004522 0.012107 -0.024588 0.106726 0.015042 -0.024852 -0.002725 0.003225 -0.024852 0.107652 0.003228 -0.008039 -0.002725 0.003228 0.008359 -0.017236 0.003225 -0.008039 -0.017236 0.088715 0.004279 -0.010993 0.003167 -0.004082 -0.010993 0.070256 -0.004049 0.011067 0.003167 -0.004049 0.015158 -0.024936 -0.004082 0.011067 -0.024936 0.107566
0.013537 -0.022708 0.005358 -0.007263 -0.022708 0.101100 -0.007276 0.020845 0.005358 -0.007276 0.004399 -0.010145 -0.007263 0.020845 -0.010145 0.065243 0.014947 -0.024577 -0.003762 0.005185 -0.024577 0.106410 0.005184 -0.015119 -0.003762 0.005184 0.002690 -0.007588 0.005185 -0.015119 -0.007588 0.056956 0.006280 -0.012683 -0.006420 0.008633 -0.012683 0.072415 0.008653 -0.024548 -0.006420 0.008653 0.011772 -0.020437 0.008633 -0.024548 -0.020437 0.094908 0.004999 -0.011997 0.003533 -0.004502 -0.011997 0.072967 -0.004504 0.012080 0.003533 -0.004504 0.014876 -0.024589 -0.004502 0.012080 -0.024589 0.106795 0.015063 -0.024913 -0.002694 0.003141 -0.024913 0.107826 0.003147 -0.007872 -0.002694 0.003147 0.008336 -0.017203 0.003141 -0.007872 -0.017203 0.088822 0.004337 -0.010978 0.003233 -0.004067 -0.010978 0.070054 -0.004042 0.010983 0.003233 -0.004042 0.015113 -0.024942 -0.004067 0.010983 -0.024942 0.107694
0.013526 -0.022665 0.005363 -0.007294 -0.022665 0.101055 -0.007297 0.020904 0.005363 -0.007297 0.004423 -0.010198 -0.007294 0.020904 -0.010198 0.065181 0.014931 -0.024561 -0.003784 0.005200 -0.024561 0.106394 0.005198 -0.015150 -0.003784 0.005198 0.002729 -0.007607 0.005200 -0.015150 -0.007607 0.056897 0.006288 -0.012844 -0.006423 0.008678 -0.012844 0.072780 0.008721 -0.024734 -0.006423 0.008721 0.011764 -0.020286 0.008678 -0.024734 -0.020286 0.094509 0.005040 -0.012095 0.003519 -0.004471 -0.012095 0.073258 -0.004473 0.012000 0.003519 -0.004473 0.014880 -0.024593 -0.004471 0.012000 -0.024593 0.106813 0.015064 -0.024939 -0.002687 0.003102 -0.024939 0.107928 0.003109 -0.007734 -0.002687 0.003109 0.008369 -0.017172 0.003102 -0.007734 -0.017172 0.088782 0.004444 -0.011055 0.003325 -0.004139 -0.011055 0.070111 -0.004135 0.011088 0.003325 -0.004135 0.015052 -0.024884 -0.004139 0.011088 -0.024884 0.107630
0.013556 -0.022646 0.005336 -0.007307 -0.022646 0.100984 -0.007301 0.020952 0.005336 -0.007301 0.004403 -0.010248 -0.007307 0.020952 -0.010248 0.065277 0.014954 -0.024538 -0.003744 0.005232 -0.024538 0.106345 0.005223 -0.015214 -0.003744 0.005223 0.002719 -0.007670 0.005232 -0.015214 -0.007670 0.056990 0.006215 -0.012876 -0.006386 0.008685 -0.012876 0.073023 0.008726 -0.024823 -0.006386 0.008726 0.011844 -0.020264 0.008685 -0.024823 -0.020264 0.094283 0.005073 -0.012174 0.003543 -0.004444 -0.012174 0.073546 -0.004445 0.011908 0.003543 -0.004445 0.014862 -0.024601 -0.004444 0.011908 -0.024601 0.106838 0.015051 -0.024938 -0.002704 0.003096 -0.024938 0.107959 0.003100 -0.007677 -0.002704 0.003100 0.008381 -0.017211 0.003096 -0.007677 -0.017211 0.088818 0.004509 -0.011209 0.003415 -0.004246 -0.011209 0.070417 -0.004266 0.011343 0.003415 -0.004266 0.014995 -0.024803 -0.004246 0.011343 -0.024803 0.107457
