-1.466305 0.000000 2.081849 0.000000 -2.797704 0.000000 -5.152973 0.000000 -10.862232 0.000000 -4.483382 0.000000 -8.893994 0.000000 3.535063 0.000000 -9.213459 0.000000 -4.927065 0.000000 -9.272638 0.000000 3.884235 0.000000
-2.221285 2.669226 3.132308 -3.588791 -3.984633 4.971450 -7.287490 8.936696 -15.381813 18.935502 -6.273611 7.779564 -12.578947 15.636437 4.808105 -5.945198 -13.118665 16.208671 -6.850325 8.394292 -12.997352 16.197092 5.393775 -6.677756
-2.467558 5.094528 2.824685 -4.930426 -4.150719 7.991514 -6.950289 12.200339 -14.556628 26.837230 -5.921790 10.552430 -12.483502 23.200285 4.109754 -6.371726 -12.968437 24.175683 -6.105620 10.209268 -12.849653 23.071284 4.892624 -8.446772
-2.495620 6.582437 2.181250 -3.739526 -4.132800 8.875216 -6.245143 10.366437 -13.340203 24.017144 -5.285909 8.933491 -11.473932 22.129728 3.529596 -3.846802 -11.802797 22.853833 -5.517833 7.757210 -11.750150 21.624324 4.342604 -6.217415
-2.435201 7.433112 1.909842 -2.642544 -4.213070 9.542900 -6.313071 9.172340 -13.317442 22.428208 -5.181814 7.914739 -11.222311 20.707638 3.615579 -3.249342 -11.537896 21.137680 -5.752696 7.207252 -11.525288 20.416182 4.361193 -5.161589
-2.412758 7.632765 1.947615 -2.128232 -4.353684 9.916183 -6.677323 9.147551 -13.656061 22.420412 -5.441397 7.691274 -11.278414 20.234948 3.785606 -3.576795 -11.672132 20.631058 -5.989172 7.708531 -11.764625 20.173455 4.534527 -5.164093
-2.379359 7.560260 1.915110 -2.101785 -4.446346 10.074946 -6.871036 9.612920 -13.737047 22.799019 -5.588865 7.946642 -11.490941 20.167443 3.923007 -3.865276 -11.812859 20.694473 -6.041653 8.084642 -11.812855 20.390623 4.600186 -5.387684
-2.319755 7.404641 1.817184 -2.072720 -4.581160 10.099543 -7.009750 9.932003 -13.690349 22.861906 -5.527033 8.138596 -11.535854 20.339462 3.868547 -4.026578 -11.922019 20.820464 -5.987844 8.138311 -11.782300 20.402779 4.551289 -5.465311
-2.366847 7.224516 1.911413 -1.948397 -4.536725 10.194832 -6.915157 10.153568 -13.766765 22.749986 -5.422542 8.071567 -11.420070 20.398272 3.781580 -3.944423 -11.847899 20.941263 -5.889532 8.028498 -11.933345 20.301557 4.434387 -5.395976
-2.387245 7.202859 1.988149 -2.036742 -4.418352 10.135969 -6.805276 10.079591 -13.669482 22.797508 -5.293640 7.910484 -11.287845 20.245412 3.744298 -3.812627 -11.745521 20.846533 -5.873974 7.873976 -12.126569 20.427652 4.426008 -5.231607
-2.480274 7.203958 2.146814 -2.151418 -4.253196 9.972288 -6.525827 9.934257 -13.746309 22.683968 -5.425054 7.706446 -11.307737 20.042564 3.831451 -3.746528 -11.676734 20.671535 -5.869859 7.835815 -11.995862 20.667352 4.379895 -5.191854
-2.503514 7.308506 2.162328 -2.368496 -4.224039 9.733713 -6.491600 9.567599 -13.924201 22.745435 -5.424997 7.833769 -11.200770 20.026936 3.769042 -3.847728 -11.728290 20.549222 -5.918767 7.826665 -11.957892 20.543856 4.345938 -5.142640
-2.475755 7.356639 2.088322 -2.428446 -4.310695 9.642287 -6.569616 9.447383 -13.742749 22.977385 -5.383779 7.871744 -11.142058 19.896398 3.795862 -3.799520 -11.883339 20.593674 -5.984311 7.880981 -11.841764 20.467797 4.294486 -5.091359
-2.475615 7.321805 2.039007 -2.345808 -4.360405 9.733064 -6.607164 9.514190 -13.696776 22.809515 -5.339233 7.826140 -11.095297 19.792351 3.733597 -3.829765 -11.887927 20.801483 -5.968104 7.967664 -11.788039 20.313062 4.265770 -5.007617
-2.429175 7.303926 1.894574 -2.265468 -4.416920 9.819104 -6.762255 9.568206 -13.571281 22.724629 -5.328560 7.737564 -10.986669 19.719393 3.669916 -3.758358 -11.831964 20.845261 -5.909562 7.971997 -11.825761 20.216001 4.288587 -4.944730
-2.411357 7.239154 1.834744 -2.070365 -4.475519 9.898314 -6.804503 9.770474 -13.588042 22.563752 -5.333442 7.675722 -10.879157 19.573824 3.637525 -3.656242 -11.770625 20.775064 -5.873681 7.910970 -11.933226 20.236359 4.283630 -4.962252
-2.413693 7.201771 1.797112 -1.955411 -4.423449 9.975591 -6.614528 9.870056 -13.569368 22.561572 -5.337146 7.639263 -10.853514 19.398063 3.628930 -3.596612 -11.764642 20.689877 -5.937622 7.851043 -12.033177 20.363902 4.338353 -4.969898
-2.412263 7.203634 1.786409 -1.886318 -4.365554 9.919837 -6.545310 9.654152 -13.544257 22.549818 -5.339486 7.612684 -10.850886 19.331836 3.680688 -3.566863 -11.661857 20.658177 -5.860370 7.919946 -12.100656 20.506259 4.385402 -5.050947
