4.898998 0.000000 7.542262 0.000000 1.095092 0.000000 0.926351 0.000000 -5.314778 0.000000 3.672260 0.000000 -2.877422 0.000000 11.456192 0.000000 3.268452 0.000000 6.639395 0.000000 -3.077487 0.000000 11.466655 0.000000
6.960608 -8.433968 10.751997 -13.217499 1.630129 -1.886397 1.428265 -1.727989 -7.499392 9.204180 5.201155 -6.497325 -4.052803 4.971714 16.285555 -19.968194 4.520205 -5.465444 9.422898 -11.878237 -4.217064 5.252034 16.055574 -20.013309
6.431630 -10.981458 10.601372 -19.472072 1.531967 -2.551785 1.707732 -3.738680 -7.177648 12.419353 5.462456 -10.128476 -3.839761 6.592383 15.727037 -28.346473 3.792168 -5.837468 9.703759 -19.136641 -3.839916 6.305728 15.333839 -28.296696
5.728623 -8.436558 10.102064 -18.726983 1.480853 -1.976725 1.852839 -5.390083 -6.416867 10.394387 5.208217 -10.997396 -3.539939 5.407043 14.437599 -25.709127 3.302987 -3.641738 9.240699 -19.253537 -3.633509 4.718472 13.989507 -25.492040
5.721311 -7.128701 10.157678 -18.368360 1.615652 -1.764129 1.968786 -6.391556 -6.403239 9.062339 5.305259 -11.389600 -3.487114 4.892029 14.383832 -24.079906 3.490318 -3.251477 9.135215 -18.295860 -3.767704 4.521349 13.848516 -23.651410
5.949406 -7.123614 10.513895 -18.509780 1.671593 -1.923956 2.005864 -6.805810 -6.599008 8.931107 5.460602 -11.714662 -3.566934 4.847751 14.649134 -24.043190 3.523874 -3.663378 9.049302 -17.943010 -3.945260 4.864539 14.050482 -23.428992
5.933629 -7.508406 10.471589 -18.844756 1.637104 -2.033899 1.999728 -6.845586 -6.676408 9.171123 5.533154 -11.852464 -3.495041 4.964292 14.831972 -24.306941 3.593614 -3.770380 9.045075 -17.726074 -4.183162 5.152916 14.264197 -23.595692
5.869189 -7.597827 10.489614 -18.699008 1.633398 -2.006735 1.934612 -6.751982 -6.572169 9.300928 5.496859 -11.810652 -3.411891 4.911951 14.942534 -24.435663 3.519308 -3.813003 8.912111 -17.636623 -4.162875 5.486821 14.219307 -23.762751
5.884523 -7.547347 10.626606 -18.588082 1.637554 -2.000562 1.910057 -6.582645 -6.628779 9.197248 5.576769 -11.637960 -3.327649 4.815954 14.737951 -24.506373 3.493405 -3.706403 8.822689 -17.430146 -4.110802 5.528524 14.130860 -23.671952
5.940758 -7.556760 10.589580 -18.697061 1.724311 -2.018199 1.962083 -6.462255 -6.585046 9.250028 5.524504 -11.637540 -3.257122 4.709878 14.686737 -24.236592 3.566493 -3.659475 8.869471 -17.261090 -4.186848 5.456862 14.068065 -23.529718
5.883655 -7.636595 10.494244 -18.670461 1.607370 -2.133679 1.982315 -6.477018 -6.495625 9.219134 5.435614 -11.551841 -3.210340 4.596096 14.611584 -24.106712 3.570810 -3.749224 8.857360 -17.291089 -4.186162 5.546263 13.990892 -23.413252
5.798723 -7.587073 10.352838 -18.556517 1.499184 -2.009876 1.955019 -6.513234 -6.464972 9.115152 5.440348 -11.410878 -3.206292 4.497823 14.563630 -23.987102 3.649553 -3.783198 8.824884 -17.283891 -4.129069 5.584316 13.866266 -23.286865
5.734029 -7.463487 10.256931 -18.367715 1.566623 -1.842832 1.957595 -6.499615 -6.312523 9.059932 5.395749 -11.379411 -3.194886 4.453290 14.472080 -23.904125 3.552931 -3.906572 8.669044 -17.226819 -4.068967 5.511545 13.714189 -23.112203
5.611811 -7.351217 10.144644 -18.209623 1.583510 -1.893010 1.962583 -6.501611 -6.275963 8.854047 5.344828 -11.323414 -3.149237 4.418422 14.446019 -23.774091 3.460564 -3.841382 8.457868 -17.015830 -4.032788 5.410129 13.561444 -22.887199
5.624713 -7.178027 10.242053 -18.025347 1.641999 -1.931106 1.949144 -6.504803 -6.361765 8.756574 5.318736 -11.259066 -3.126689 4.346808 14.475120 -23.712243 3.274059 -3.738341 8.192283 -16.704198 -4.090694 5.331594 13.425549 -22.649361
5.643215 -7.168226 10.393547 -18.078023 1.677088 -2.012830 1.974537 -6.473042 -6.490903 8.847860 5.396705 -11.218792 -3.126722 4.300033 14.402551 -23.732643 3.215387 -3.502536 8.024634 -16.298696 -4.213970 5.386080 13.388761 -22.425998
5.431266 -7.212451 10.128945 -18.242555 1.603648 -2.073001 1.962949 -6.478127 -6.523568 9.037807 5.499882 -11.304029 -3.134613 4.294798 14.345164 -23.645236 3.155543 -3.380112 8.044040 -15.993869 -4.262158 5.565383 13.372724 -22.326856
5.290831 -6.991595 10.067252 -17.914357 1.294191 -1.991343 1.898777 -6.452264 -6.579813 9.117625 5.558305 -11.448264 -3.111877 4.318633 14.408815 -23.549090 3.143793 -3.260438 8.060581 -15.956078 -4.368833 5.668924 13.351360 -22.291144
5.234559 -6.785611 10.026950 -17.732314 1.152586 -1.588167 1.882698 -6.354944 -6.536239 9.195570 5.488241 -11.551811 -3.146187 4.320960 14.479666 -23.597218 3.043461 -3.188601 7.984848 -15.969943 -4.505698 5.838642 13.316028 -22.255338
5.102635 -6.677673 9.840430 -17.621895 0.936988 -1.323365 1.823012 -6.309176 -6.644061 9.159773 5.511362 -11.488493 -3.171461 4.403661 14.413022 -23.684126 3.029847 -3.030339 7.947981 -15.851157 -4.580594 6.085765 13.316931 -22.190951
5.011127 -6.493492 9.754101 -17.359630 0.663043 -1.006439 1.802988 -6.224920 -6.785292 9.291864 5.566621 -11.503181 -3.035430 4.507631 14.255003 -23.607594 3.167511 -2.969079 7.934884 -15.767809 -4.446937 6.254788 13.222092 -22.178007
5.048876 -6.325751 9.814396 -17.201309 0.466532 -0.602202 1.741197 -6.186749 -6.926596 9.505901 5.661366 -11.570505 -3.010393 4.398305 14.332969 -23.383862 3.132923 -3.127458 7.836788 -15.720743 -4.369917 6.112609 13.229149 -22.072162
5.112480 -6.306661 9.688976 -17.264330 0.247446 -0.272955 1.685465 -6.108825 -7.103203 9.739212 5.811545 -11.680145 -3.031159 4.362927 14.322533 -23.419729 3.059174 -3.138782 7.851919 -15.580730 -4.462375 5.961451 13.450146 -22.064901
5.066491 -6.362812 9.635338 -17.154565 0.164766 0.062689 1.693044 -6.015145 -7.205492 10.022313 6.075133 -11.843086 -3.118138 4.413050 14.496429 -23.405949 2.951476 -3.062457 7.975176 -15.593957 -4.443067 6.041088 13.547648 -22.329794
5.017665 -6.295964 9.574923 -17.099184 0.163388 0.236015 1.706330 -6.000469 -7.257052 10.212126 6.114877 -12.163502 -3.189364 4.568378 14.643402 -23.609314 2.923387 -2.895472 8.192481 -15.788087 -4.438898 6.052638 13.541014 -22.498537
5.053164 -6.184155 9.501308 -17.048596 0.187727 0.275163 1.708889 -6.022608 -7.211040 10.317830 6.034130 -12.249244 -3.267225 4.726183 14.588101 -23.832420 2.859835 -2.779464 8.266763 -16.114556 -4.514922 6.070409 13.642125 -22.516095
5.089100 -6.176836 9.600799 -16.975954 0.207955 0.253384 1.739606 -6.039511 -7.322052 10.300134 6.073308 -12.139159 -3.265665 4.884488 14.612622 -23.812382 2.969161 -2.628701 8.396138 -16.258746 -4.559672 6.184240 13.773325 -22.638146
5.167398 -6.195912 9.628539 -17.110729 0.323381 0.225942 1.771420 -6.095017 -7.369441 10.448411 6.091257 -12.148957 -3.269652 4.931052 14.648532 -23.836225 3.017834 -2.698750 8.497395 -16.419142 -4.450125 6.269193 13.750447 -22.830386
