0.090817 0.000000 -3.037563 0.000000 -3.556711 0.000000 -9.685142 0.000000 -10.333122 0.000000 -6.492110 0.000000 -7.926528 0.000000 0.636397 0.000000 -2.014756 0.000000 -5.237344 0.000000 -9.415481 0.000000 -2.200676 0.000000
0.088019 0.013304 -4.400685 5.372557 -4.990298 6.263075 -13.501216 16.850174 -14.501239 17.992093 -9.125506 11.323032 -11.022354 13.836859 0.745092 -0.965533 -2.895327 3.903764 -7.483062 9.240522 -13.143425 16.408520 -3.191489 4.121261
-0.392407 1.688069 -4.627432 8.470877 -4.955294 9.425493 -12.888743 23.264929 -14.031056 25.111010 -8.850629 16.011577 -10.578410 19.517031 0.302993 0.220302 -3.498157 8.632680 -7.513617 14.029831 -12.606563 22.935535 -3.739162 8.153068
-0.716617 4.023730 -4.570872 9.029518 -4.687263 9.541652 -11.597158 20.459737 -12.757774 22.536292 -8.091776 14.649042 -9.657728 17.797214 -0.066519 2.382728 -3.414130 10.440420 -7.148533 13.546227 -11.619430 20.551922 -3.761151 9.473993
-0.732464 5.077554 -4.536862 9.286943 -4.655388 9.656356 -11.595799 18.607834 -12.589707 20.850688 -8.116526 13.750930 -9.724951 16.671540 -0.027092 3.418047 -3.137678 9.866293 -7.044275 12.924177 -11.736028 19.197497 -3.612880 9.176211
-0.667809 5.123999 -4.365014 9.297783 -4.731024 9.789980 -11.783202 18.511550 -12.874870 20.617798 -8.305065 13.804608 -9.993605 16.738366 0.045897 3.421913 -3.013520 9.102948 -7.202571 12.716556 -11.992941 19.335277 -3.550259 8.729203
-0.691230 4.872829 -4.141134 8.981140 -4.812793 9.863804 -12.064968 18.703727 -13.063442 20.887187 -8.314406 14.007571 -10.185055 17.033162 0.093182 3.208185 -2.989618 8.747077 -7.332539 12.833111 -12.152782 19.647554 -3.570754 8.522428
-0.692740 4.736707 -4.046953 8.562802 -4.818742 9.910446 -12.232326 18.993655 -13.109732 21.073447 -8.316526 13.964959 -10.201748 17.230295 0.097978 3.053505 -3.067392 8.653701 -7.372076 12.962592 -12.134222 19.813151 -3.648376 8.525996
-0.703854 4.655480 -4.060620 8.342521 -4.889062 9.884784 -12.364873 19.213044 -13.085659 21.108150 -8.290384 13.909861 -10.084698 17.234332 0.060138 2.993326 -3.139536 8.738437 -7.327156 13.008450 -12.116305 19.774513 -3.642763 8.650733
-0.717976 4.632135 -4.041199 8.322364 -4.947905 9.946085 -12.349643 19.414857 -13.059214 21.059682 -8.284419 13.865843 -9.916021 17.072968 0.080097 3.022183 -3.222582 8.850740 -7.250194 12.955917 -12.075249 19.729386 -3.689502 8.673670
-0.784214 4.639379 -3.947709 8.301996 -4.932226 10.026744 -12.223241 19.439798 -13.073291 20.995552 -8.098813 13.879954 -9.834714 16.828922 0.136556 2.999087 -3.255488 8.975168 -7.255761 12.849106 -12.112207 19.663437 -3.634216 8.716201
-0.795294 4.717071 -3.891219 8.180022 -4.836333 10.016253 -12.059958 19.287195 -13.117491 20.983823 -8.019606 13.684932 -9.787351 16.677868 0.200049 2.901329 -3.230825 9.036103 -7.408748 12.824030 -12.285086 19.688133 -3.513859 8.635234
-0.826377 4.738059 -3.860697 8.080860 -4.824655 9.873595 -11.922214 19.053361 -13.134897 21.023077 -8.034185 13.569951 -9.846569 16.592659 0.213991 2.769260 -3.250152 9.005544 -7.309888 12.992231 -12.268607 19.903402 -3.375688 8.424215
