-2.679841 0.000000 3.721558 0.000000 -1.332798 0.000000 11.059625 0.000000 1.142886 0.000000 2.024527 0.000000 -6.304928 0.000000 1.669105 0.000000 -7.404735 0.000000 9.288264 0.000000 0.028299 0.000000 10.942787 0.000000
-3.945009 4.802818 5.386133 -6.940960 -1.938823 2.481139 15.759987 -19.264718 1.407792 -1.898825 2.805241 -3.665654 -9.066947 10.967023 2.439442 -3.004382 -10.427206 12.875972 13.133409 -16.199465 0.025252 0.062576 15.278833 -19.070252
-4.031665 7.981458 6.089568 -13.379697 -2.131272 4.871023 15.015226 -27.283770 1.095426 -1.522601 3.140820 -6.405830 -8.866238 15.487316 2.743272 -5.292578 -10.021454 17.842188 12.702582 -23.009684 -0.171885 1.135055 14.637841 -26.671749
-3.893956 8.018553 5.709772 -14.897372 -2.141576 5.628591 13.786766 -24.386215 0.744432 0.072524 3.215433 -7.895693 -8.075529 13.913674 2.763669 -6.609856 -9.103323 15.698016 11.646784 -21.037287 -0.243125 2.390857 13.386523 -23.935320
-3.853269 7.654363 5.182026 -13.817696 -2.134570 5.520238 13.833508 -22.754553 0.641485 0.933216 3.185691 -8.598405 -7.988480 12.820547 2.794058 -7.385221 -9.090057 14.340075 11.502944 -19.810588 -0.154561 2.744356 13.291771 -22.296028
-3.969177 7.504025 5.046155 -12.702493 -2.143787 5.344474 14.143616 -22.825276 0.673634 1.128541 3.179854 -8.667260 -8.213759 12.687542 2.811279 -7.671936 -9.255380 14.258938 11.676749 -19.697293 -0.094154 2.527946 13.587712 -22.181362
-3.900855 7.588745 5.141280 -12.285564 -2.149094 5.271567 14.251781 -23.175859 0.633185 1.049420 3.077101 -8.568925 -8.359070 12.929472 2.834339 -7.663938 -9.371486 14.416299 11.807281 -19.856192 -0.042431 2.292243 13.719144 -22.481566
-4.049937 7.497981 5.257439 -12.355871 -2.209725 5.245410 14.364355 -23.249913 0.733420 1.043157 3.132178 -8.358675 -8.523203 13.103568 2.834381 -7.597663 -9.449285 14.508933 12.040732 -19.940918 -0.077109 2.129139 13.860135 -22.584650
-4.037278 7.649147 5.319967 -12.531558 -2.221529 5.300987 14.366352 -23.326100 0.738685 0.901144 3.131479 -8.360889 -8.491955 13.312366 2.878420 -7.524514 -9.402562 14.578251 12.001047 -20.182889 -0.130117 2.116859 13.805666 -22.708573
-3.965160 7.659987 5.390047 -12.635407 -2.283244 5.314592 14.257776 -23.322602 0.717997 0.861301 3.103028 -8.363051 -8.368212 13.312074 2.805605 -7.542201 -9.346007 14.533201 11.934823 -20.160552 -0.158503 2.188015 13.850750 -22.649129
