-2.224132 0.000000 -5.192928 0.000000 1.445121 0.000000 -11.849784 0.000000 -5.783280 0.000000 -7.225927 0.000000 -1.815738 0.000000 -0.891566 0.000000 5.073953 0.000000 -4.287609 0.000000 1.281355 0.000000 -11.687281 0.000000
-3.072228 3.758997 -7.530987 9.492556 2.019479 -2.460588 -16.807832 20.651489 -8.072786 10.000984 -10.183075 12.655232 -2.452552 3.150048 -1.312207 1.661958 6.891930 -8.772450 -5.947778 7.568269 1.763841 -2.197443 -16.513217 20.363997
-2.597610 4.355174 -8.286985 16.876359 1.697092 -2.936080 -16.213603 29.234021 -7.559727 13.232520 -9.947811 18.433418 -2.149748 4.155263 -1.581333 3.485969 6.470525 -11.329498 -6.010891 11.476704 1.581721 -2.703062 -16.032086 28.707461
-2.379107 3.078591 -7.961506 17.972704 1.559021 -1.882598 -14.963611 26.423724 -6.768591 10.712439 -9.400147 17.580333 -1.790227 3.272165 -1.720206 5.029620 5.765982 -9.052881 -5.756422 11.929809 1.466207 -1.908832 -14.806434 26.035789
-2.454065 2.888811 -7.664792 16.992382 1.583860 -1.671036 -14.870653 24.789444 -6.616378 9.288930 -9.375166 17.187649 -1.741788 2.667992 -1.794201 6.005122 5.845828 -7.719291 -5.974415 12.202212 1.559428 -1.644385 -14.784149 24.482099
-2.626816 3.061795 -7.696969 16.312648 1.645395 -1.804514 -15.043945 24.709494 -6.850211 9.026075 -9.623251 17.263605 -1.895835 2.531065 -1.805604 6.394838 5.961251 -7.697136 -6.032856 12.662299 1.653095 -1.775794 -15.133519 24.519965
-2.737699 3.284946 -7.852172 16.241473 1.729428 -1.910986 -15.180811 24.862161 -6.954151 9.315221 -9.732796 17.472024 -2.023435 2.700931 -1.830768 6.426251 5.963524 -7.871232 -5.969147 12.728006 1.635507 -1.944443 -15.249186 24.916299
-2.566899 3.431186 -7.900232 16.447278 1.797792 -1.994071 -15.382699 24.928249 -6.986151 9.503940 -9.817863 17.505334 -2.163104 2.887920 -1.830830 6.392781 5.968114 -7.906965 -5.930642 12.524732 1.546082 -1.987602 -15.354333 24.999058
-2.580358 3.250826 -7.965936 16.548537 1.710952 -2.062078 -15.432773 25.119455 -7.027262 9.579943 -9.837884 17.535237 -1.978751 3.092303 -1.830581 6.348951 5.995681 -7.927409 -6.016101 12.337778 1.481554 -1.919434 -15.217989 25.057438
-2.445915 3.239737 -7.971450 16.637872 1.645296 -1.945920 -15.180155 25.208449 -7.019338 9.651842 -9.772245 17.538954 -1.915760 2.904634 -1.786561 6.333588 6.058033 -7.976367 -6.118532 12.349676 1.364136 -1.854990 -15.267701 24.871994
-2.502484 3.070960 -7.872013 16.656738 1.755275 -1.839857 -15.045198 24.912362 -6.945528 9.668339 -9.739574 17.453412 -1.971062 2.780927 -1.794141 6.280084 6.049353 -8.069300 -6.167886 12.444807 1.380832 -1.692290 -15.247173 24.886475
-2.483624 3.092524 -7.673884 16.510933 1.827278 -1.976642 -14.868870 24.672082 -6.946890 9.582220 -9.863731 17.395956 -2.103245 2.826830 -1.794956 6.278443 6.112965 -8.084298 -6.229319 12.497068 1.378255 -1.657982 -15.106784 24.867348
